vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,fork_r_1_LENGTH,cylinder_1_LENGTH,fork_l_2_LENGTH,fork_r_2_LENGTH,tbar_cross_2_LENGTH,post_r_1_LENGTH,tbar_post_1_LENGTH,tbar_post_3_LENGTH,tbar_post_2_LENGTH,post_r_2_LENGTH,cylinder_0_LENGTH,fork_l_1_LENGTH,post_l_1_LENGTH,post_l_2_LENGTH,tbar_cross_1_LENGTH,tbar_cross_3_LENGTH,t_post_mp_top_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,t_cross_mp_bottom_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,fork_post_mp_3_prop_DIAMETER,t_cross_mp_top_prop_DIAMETER,fork_post_mp_4_prop_DIAMETER,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN
tbar_double,1646869.4876570713,3173824.684571424,3296225.3931089677,-297.3554856855394,-247.0292655048135,5.964370752157934,1642.6957928501045,1962.5121583358089,1571.673420817257,903.3241726556316,894.4481107024877,487.674674197732,1874.013181183109,2024.8663831630188,2391.2651193140196,439.06352066115744,1995.5611436059146,1705.4732043985907,132.80404125784477,598.6388242907638,583.3909093170757,599.3349320977534,1383.2840949954816,1338.2925633170862,1283.3826772004954,1845.1040097034872,1745.2624459635447,1087.7142305878356,1632.0665185703172,1325.3820035595377,1238.1128068806754,1265.4217374980135,1168.1105893253757,1040.66973276992,7632.061730149203,1188.5221640634354,870.5858800403603,7469.211014152211
tbar_double,1656982.1847683066,3169362.365305394,3290393.469523785,-304.54632846640425,-280.1857262531063,5.8109968410890165,1630.7286238400447,1943.1550651096268,1561.3969109381378,892.7397933039558,901.8228530413788,492.0767129513884,1866.1525509579662,2012.6436942766907,2394.9581199951176,438.11225803416954,1989.3939739080265,1705.4836126472217,136.10231685928255,592.8276339894054,585.975927870668,599.599561941422,1400.8326306364786,1339.2662330391724,1278.3674897297385,1845.0510425001773,1752.897494701046,1090.5783070037915,1648.1839186604568,1329.723260243663,1239.0303765640783,1247.7975239008504,1161.2769187749416,1041.4076328724198,7638.3559149024295,1207.4445697789768,872.9317262072188,7464.264197360138
tbar_double,1696700.867538199,3167023.358109248,3293082.2678822116,-304.2936335730137,-302.6154000015977,16.147210099091865,1612.6801139980143,1952.4043410736047,1576.9295571472285,907.1458469952416,902.9004499384572,494.2778412059486,1861.0331054066633,2027.0121648239488,2409.3436003567317,450.1720265492477,1977.4126514067623,1717.0468910003542,119.92891051605983,576.4863751211637,588.3081432689293,593.923278327425,1409.3255801581277,1331.9998552576496,1294.9068020032516,1825.4060637075968,1754.6830929307662,1083.979804047819,1638.6329165273282,1329.508573748411,1252.0065504853967,1257.7522203321846,1166.1862772067784,1024.4149404973148,7627.529319054957,1219.2478594386664,860.2371292860865,7470.77645915036
tbar_double,1696309.641811202,3180159.201388813,3292968.7308318475,-302.67617989768206,-308.75031406678454,15.428570843157377,1601.079708660412,1966.4444350734525,1557.6687414780683,903.3806039696645,917.3285505353681,488.3163024141287,1880.8135384062557,2039.4485038157386,2410.824083707087,450.08807186480806,1961.957283427104,1718.1350382511819,120.31533142162519,564.9273016182653,593.5498711462327,610.8647390264646,1406.4390668746469,1345.6478504940621,1309.2176639355616,1840.9013776835543,1736.214869380332,1089.1244384581655,1646.2703196725176,1319.3687183988798,1241.6900465124834,1276.4511447329735,1167.1046179079271,1016.8726055679209,7643.624538250627,1228.6215772065514,861.0522906982561,7457.4812748485365
tbar_double,1664384.4899454024,3180817.1791100246,3300284.2319940925,-296.66876069379435,-336.01816769303616,11.518996880453926,1598.3226246057575,1968.5880718946657,1575.0443010174286,916.8249421026363,918.805728750302,495.825349100726,1890.4990675851896,2054.4890749610927,2427.8069411201673,452.5285644847782,1970.9283541522416,1720.913763027751,111.53658862821749,563.4847356600102,611.4784946814827,607.1624714284941,1414.4453805725102,1341.720489484199,1306.9045082072385,1838.2450463040564,1747.807847934929,1088.2619295631234,1653.0276289012118,1338.4893402283867,1225.0484120938788,1260.4449423474598,1165.6191166325953,1011.955022492571,7626.297583133189,1242.5130023335155,877.3402735426896,7450.8389689976975
tbar_double,1667037.867964865,3182303.485405434,3304359.629196972,-297.15471564539456,-302.48102389292063,11.140031395242335,1616.0471575884083,1979.1227563224456,1594.3040693205012,914.2167025357297,938.2058957621379,497.98744532321126,1906.4214350225277,2036.3216088512595,2434.0339169591657,459.5397608709497,1960.5781742972356,1708.1594626173153,100.43029689301342,577.2531738392111,619.3628798777642,597.3967052917784,1418.6760912059124,1358.9676339372045,1300.8843765229008,1844.5762210030339,1744.2497783817641,1080.4461335811823,1668.2590481612274,1321.1042299163296,1233.094102435263,1271.2718534460041,1175.318890874694,1014.6601817841158,7626.588226376153,1228.173355242379,886.8724074019749,7465.152162598439
tbar_double,1666563.3979088648,3181532.5413459637,3302340.49306862,-294.7078836386688,-334.6489552148281,11.806782345808262,1615.5656784236508,1975.2335602183632,1590.9974109264936,903.7892122475553,946.2150161431343,487.3285090561973,1900.5170516562316,2024.2791929916316,2439.582625884682,463.22912159060337,1979.881671601626,1698.785059244305,111.76858102243231,561.7042303927858,603.0371372035789,597.9739471484165,1421.4752680808997,1372.8981627716632,1284.9482730290613,1857.5288859697894,1746.7588338737885,1073.388670190203,1655.4057061980586,1311.5164763045088,1241.335833804448,1267.8934361912982,1176.1716404205358,995.8306172766831,7611.191582852908,1240.790746208099,873.4540051660261,7465.524977511374
tbar_double,1701865.1610529053,3183298.9693302433,3305502.2950574826,-303.6625956665501,-352.32319135706337,17.025664600081654,1631.1194306944872,1988.2699591567573,1581.180701725837,903.7407603752443,959.5564690110837,487.43250808385756,1894.0143852312492,2014.7442641451237,2446.611435447387,457.47611608849195,1966.506749534182,1713.8174238433605,124.89315940022176,576.0112344858342,605.2162594902616,589.7040995918758,1413.9815922998876,1353.7954380118688,1302.035869987121,1843.3169746288127,1747.8909533477186,1080.382363578497,1666.0599020495672,1293.6224909315872,1236.370817185789,1258.7381844210947,1174.6733773548924,990.1942470896979,7630.157191070785,1260.302100832356,890.2331189399213,7456.421807615102
tbar_double,1708447.9681778376,3184154.2685550125,3305676.4048288167,-304.97278656168805,-365.05329068002516,17.976589865579836,1627.1420165107102,2007.8470506822407,1579.602291382833,899.8197164465248,962.632886991974,493.5667788759843,1884.048719663168,2012.1551596991162,2462.4310162128636,464.2999892389059,1952.250019564377,1720.4426283696093,117.20942409700281,580.0255232899063,599.8785005397549,591.9966575905545,1405.4941636179663,1353.3190690451274,1316.957205998013,1824.8099692573303,1748.6214125511412,1090.5200129172304,1663.4889268608479,1285.9433378285885,1220.7141098182572,1275.9227731804551,1186.5270482511728,988.153106286183,7610.875493011851,1270.2477866585093,879.4597913833916,7466.0782215070685
tbar_double,1703952.7571774563,3181044.1493322635,3298448.105813531,-304.24245313220683,-404.9007461114176,17.355272702879358,1623.408044944217,1989.0413158247004,1569.3122793518257,902.7120937284376,949.8189939161986,476.6159618902275,1882.0992489408516,1995.8471835051976,2449.7758557075217,458.9241791540936,1972.0311358562403,1710.9934906437327,122.00600173142611,590.3160116886801,587.736720525085,573.2317918684633,1387.6738861167255,1345.0290644573665,1309.3476413550259,1828.407249463377,1744.5102413029977,1092.1110085356067,1645.69491091647,1292.9220257935565,1224.3678513936868,1270.137051576056,1180.8383913286166,970.6231407433118,7602.796076233342,1289.9710117109946,891.934794240635,7470.394049097551
tbar_double,1683865.6846993186,3173691.706943306,3296970.690227712,-295.2560662646214,-394.93524171216797,17.13537922999606,1603.4314000980655,1976.4622321044403,1573.8725309761885,921.5191729644441,958.3652682206467,481.93416974331205,1898.9150288693293,1976.7823140567577,2441.4334517828593,439.3611782895457,1989.2621239108419,1703.3783246572739,119.28976743200327,583.9640446985309,601.3617150631603,558.114131577744,1407.5664071819863,1345.0550543922218,1296.1410450086194,1832.0152588016244,1740.5046918993867,1075.6303859094787,1646.9200343436864,1277.5515267277299,1230.2408652570148,1260.4101257084385,1179.2480754115109,986.5104335057749,7616.037280738785,1289.7057719459378,890.8903468549587,7453.091249059057
tbar_double,1699123.3811356812,3181915.312752022,3300628.512043291,-303.3117469523781,-390.520471680426,18.342266991216373,1598.82165909424,1989.4616123492817,1586.8936875637773,929.4291691943247,943.4183172011811,467.94253795959645,1883.3521840466797,1978.5466201292054,2459.785331273255,420.46894704048105,1989.174647587573,1713.971577195461,135.04480779887282,589.0362739319114,613.3388653323975,551.4319276673266,1420.5285319956424,1364.4785679553725,1278.677615324676,1825.6246739259748,1728.7286116347625,1088.4626363630734,1648.0664601390667,1270.4524351568216,1233.0826861159746,1264.7883766324333,1160.329692652757,1000.780669278858,7627.787430296415,1276.9715375703704,881.9318124450126,7438.001395964811
tbar_double,1701444.920967332,3181593.5938736857,3296415.1665416462,-302.7652602664723,-374.9266264443582,17.603304912470406,1580.0220502301295,1980.7351933011832,1594.4437972757546,913.4040018378727,926.5670966250678,472.6389761195976,1901.8223989609578,1980.4411868237144,2465.3369489101046,405.08321994419316,2005.157731941371,1704.8109644581878,125.10700780526622,599.3721123909658,605.6854652712659,538.007373029437,1427.6683885652956,1381.223862234153,1265.1218323503088,1824.2549501320157,1719.4922555275236,1077.9434148748676,1630.214696421586,1270.6230490187093,1221.5436021621804,1254.2393205808003,1156.5695948167495,988.6345644427396,7631.33427901086,1264.4641434670325,896.1543547254404,7433.005850816879
tbar_double,1674944.858999875,3179431.3054275005,3298030.4518202823,-299.9512332587982,-382.6359560031025,11.54615816628228,1573.1467308394344,1998.511325455218,1575.730730916948,895.6827025462634,938.5321693291983,456.325480879497,1907.8354245440555,1976.9908943371076,2451.674027086035,392.44996764994613,1998.90399324336,1720.2893122538942,112.89498376430092,594.7229274126337,610.4972221465848,553.148866512437,1446.7563976571998,1368.6142901979326,1262.431297684878,1830.9536575509615,1705.77218746874,1097.8633420387114,1644.7784790073604,1289.1113335602313,1239.5804848288753,1270.5039904208081,1162.646525612353,972.1265257854755,7640.409374372581,1273.3756451487695,903.8697880930614,7438.144334687212
tbar_double,1699526.9954768447,3177197.7614271995,3295992.9622641546,-299.3962287612994,-378.3808284783961,16.11757840871513,1577.1649391426188,1991.883437338506,1571.9444025536966,888.4168476757685,944.1697626273675,460.5777685614552,1923.159660404788,1960.7894815412644,2456.1148630785588,400.15105659897466,1984.1232934908319,1730.5804954491132,127.5845436616408,605.3054358590758,613.3734525355668,547.2184588521014,1447.8478934435059,1363.9980082386767,1249.818959098044,1824.69412388589,1687.0662505519313,1088.7291329039685,1649.9740090993187,1275.2860345500583,1257.8819507957571,1268.9862759302357,1170.8380341050536,969.7154021490221,7652.718862801063,1279.4656640094133,890.2012620575414,7427.316822471125
tbar_double,1663959.1252907487,3172722.5851632142,3294208.848833757,-291.5836544954976,-396.15598409018787,12.958528847913202,1563.3888031833717,1975.0667928807095,1590.8135622018372,873.5703940779974,933.7570259710895,442.9023586514436,1908.83895613089,1950.9647919203007,2468.9049338762898,381.6898868843686,1983.4315811675242,1734.9423710262868,132.09104161394626,603.6368424944595,626.1073260185215,558.990690788018,1457.140121863777,1369.8503908964017,1256.8031838408324,1804.90189968609,1704.4586068629887,1092.3159781761385,1646.9729320243587,1260.6750168200037,1255.8152860732241,1254.5523648146147,1174.783294384761,978.020407967402,7638.815025292932,1290.8434038811004,891.1775845189917,7441.403792222872
tbar_double,1659410.5443933846,3172656.8028812474,3288218.068161615,-288.85295894413963,-412.0288845379725,12.005012224070283,1545.2772378850407,1982.128441117017,1577.0095329507983,875.8505737123838,923.816639906618,449.59334950722615,1916.6190378351773,1966.536863606728,2457.6021645694436,374.7863580941978,1970.0123184314305,1717.4033320497335,135.20800418606538,590.7633778085155,626.818419233933,560.0776446701003,1439.9982522987018,1358.7457511720104,1258.1883844161941,1815.9369802600777,1720.3748002224995,1078.3912420235356,1656.9404235541647,1267.7716648741539,1254.676349989368,1262.5110636776983,1162.888285878519,982.0425312095092,7655.449750604675,1295.6189152373772,873.8182242922096,7447.09989672093
tbar_double,1688355.995738788,3171703.6779299504,3287536.470829911,-294.6178617045433,-432.63367800803456,16.404772584753843,1525.352507421261,2001.5513258238266,1566.4710145565564,879.3283311097998,926.8315697015263,430.2563800049204,1914.4004226206816,1951.3581100517592,2449.256836716444,391.36522364276993,1967.633807429184,1733.6841346702954,131.18293733855415,574.0648762339256,628.6523752028468,576.9725514209703,1427.0617611115326,1370.8947901402407,1277.1515439851814,1813.4591538933753,1739.4538093715478,1077.125830598155,1667.901217093526,1257.50023709188,1258.1436411812044,1244.5003196049586,1160.446545466157,972.2795400768068,7637.765116638222,1299.5437695243074,864.8486944085969,7445.7150426375665
tbar_double,1680548.1928337729,3167475.3561140876,3287869.627319712,-292.94756949001317,-434.18176774975353,15.413087750475135,1519.8685848044133,2007.9663280609795,1559.2224977169628,872.8580188506238,911.1773338752312,431.82260769964654,1913.2997297803306,1965.7356337347273,2430.975766618984,399.1794328095894,1979.8342017605057,1719.5501182842013,124.92844492354544,560.7139568436114,642.3557277063825,563.214364274059,1413.7464957971354,1389.2716612442734,1295.7533263443052,1800.008889829069,1742.7988112822334,1075.240899625696,1687.7170474155648,1266.3099224336152,1271.9778957199314,1242.1181829274215,1164.9666143426493,974.1446282393113,7655.939980006921,1310.6761625303125,870.463123936519,7454.496405966418
tbar_double,1683654.70173536,3170184.8475955655,3283118.8705071514,-293.8096949345839,-412.770433431896,14.71723556702655,1515.3964442097488,1999.2509326472546,1554.7160626855416,889.2860194107334,906.8931830045418,440.55694548085177,1928.118733299491,1949.0727568901186,2430.799616377385,399.9327891577802,1992.146834416218,1718.1779986962124,126.95495337357922,563.7247040199843,626.6160622448301,556.9194250439609,1405.8497884193787,1378.9926960181288,1309.455490059685,1799.3096340663587,1735.8918163021444,1056.014952028076,1704.7856582356626,1279.428388996855,1277.1216309430417,1243.224888022709,1154.7589668213932,988.398160512842,7674.739423802066,1294.7722411051222,872.8051176775655,7474.076251694651
tbar_double,1674118.455692617,3175718.8057417166,3283125.2878999817,-286.75969024056235,-421.1182292065654,14.15669254447885,1508.9683177214977,2001.1994708908258,1541.8682923729411,904.6608300666334,916.1177572948002,426.7794634258382,1947.898001563602,1968.925767669346,2421.12010545736,387.14228055835537,1979.1684061499582,1708.2446094214902,133.31154430462087,548.9589344779022,639.7326425711592,576.6589114204698,1394.5059789684046,1363.17533031994,1300.1210210322972,1793.6367399636604,1729.4780605954338,1047.8701132973488,1704.5091744796498,1273.4037154887224,1271.4458776599954,1260.2329774471957,1139.7470674980857,985.649712056333,7657.268357974913,1281.542751975889,866.1038240776835,7483.854665044485
tbar_double,1680156.8118074702,3171785.4011796745,3283557.7143825036,-291.7872938539214,-415.49661268662345,13.741084168449783,1511.0434671951184,2005.1798839115704,1532.844116294092,902.7668955378563,923.7656781824373,442.8395255262547,1928.3539812482807,1971.8214908909881,2408.6142932228654,376.68465492852704,1970.957791562636,1707.269796227955,146.16406444110675,534.7442621172585,645.9183514750472,578.2569499726685,1399.2819141364537,1382.9268292734002,1301.8700943302676,1789.7849698298182,1711.3803318898217,1051.7740781402238,1694.8148381154592,1281.1346798244608,1258.635701065996,1241.5492133870714,1155.3532214227228,978.1077686402073,7672.24795215375,1292.26503327749,870.0889073144726,7498.035883800518
tbar_double,1641450.9476934678,3170317.374792005,3283752.625552795,-290.1471181026658,-430.97206714664907,3.505991657314507,1507.168485294018,2019.1708781595914,1540.0766494122163,884.2193930665035,907.417499751194,447.30150705509516,1928.8296945363174,1974.6582352490796,2392.7177526637797,382.8230658394753,1960.2456187086493,1698.7195815927487,154.6558093211545,537.1330263948223,663.8384416345675,565.4625434828515,1406.7161154447983,1384.1984484981099,1282.780976780072,1794.1635155806018,1697.2286633099254,1058.562077299579,1676.5693905961414,1289.9323779654542,1273.6922723616328,1221.6738644673874,1140.9917226995224,964.6011026860606,7681.947913661029,1294.1005767587494,885.8065664097875,7481.130541962134
tbar_double,1678642.6070931768,3173301.487673338,3286670.287590404,-293.27577617771294,-431.28491321025433,12.747504271841708,1526.2442054815428,2009.1911012554087,1525.136271795808,875.5168521042954,901.5448912623486,454.7856179266775,1942.856483404797,1979.2357653100519,2401.6286737251876,363.6761259694253,1971.5959459804458,1700.8151838655313,151.51501668708448,555.1816992131419,682.7667681437447,549.7017981275052,1406.412582509504,1396.6829611424362,1266.886487628688,1781.2841575131638,1693.7667753384696,1041.6153047419816,1680.1917510762376,1293.5831148301772,1291.0751094668067,1236.0855624955052,1141.3732408020771,983.9814709425206,7690.193204491438,1304.354533188221,896.0156716689488,7484.807580268163
tbar_double,1661678.5297368085,3177962.174755397,3287880.216096587,-290.7656793835852,-452.040378250489,7.775188947160554,1524.673583564395,2003.2472419649573,1506.9997811547753,868.5693558437471,899.2072246821455,453.42437749215003,1937.7072415611585,1977.965452884134,2386.2768102731407,353.39670562140174,1983.6770042141611,1716.9045642611807,156.67970406846263,545.419216451734,694.1423495513875,560.1849231395539,1418.6443350948973,1391.8991866788544,1284.134791012858,1777.8979571472369,1674.4802420336719,1034.2739908772191,1688.6463936877315,1288.1329406074356,1293.3511865684884,1230.5777722432015,1127.3223792831852,991.9749880917011,7685.866452626397,1303.1365137818857,877.0643198683978,7494.260430113719
tbar_double,1661459.2255843943,3174619.9710001196,3286812.4254514887,-289.06987847363524,-430.63359605641716,8.097385647408043,1534.318946077039,2012.525848083651,1491.8931181126025,856.419941237656,891.8850137107536,456.66008744432145,1955.659273629547,1997.8377105687362,2398.3729304673184,353.439731272027,1970.2413495664894,1709.485028944918,161.39023927368007,541.6390869631035,692.016950319229,551.4795019452254,1412.2047255017346,1376.4517951775942,1296.8065437387468,1789.7400481588477,1669.4338525693777,1030.0370495537065,1684.1033204258433,1287.3827643526338,1280.44420571263,1233.301729647792,1146.9610050278256,999.983798559085,7700.123503386456,1307.9870289442065,857.1240658731699,7478.160894513188
tbar_double,1669970.5849557996,3172391.305182037,3288884.146465015,-284.67389389341014,-388.283626683047,13.463788358898647,1538.2933885659827,2031.4029025298032,1480.5780622407058,875.8114090055137,880.6398732863188,436.8543339459384,1942.989930667022,2010.1425457555652,2410.3720469113237,333.86383336348274,1957.324854062898,1708.0127771389912,148.12749043873876,540.7121880043076,711.9168704126283,552.1103570779877,1420.646794104706,1383.3512183991827,1295.0344845303425,1801.6954015383376,1688.4167159774784,1033.314933577197,1682.2092130665947,1300.8992363116308,1262.6801692156894,1235.4929159970973,1158.261033700079,1001.2674110425984,7712.692586058353,1292.593877943325,862.0984349519684,7484.759871549359
tbar_double,1680456.551198707,3167872.713679828,3284817.451586644,-290.42722030778884,-389.1810550818872,12.797224029453918,1520.0378957537455,2012.8940407777768,1500.0439680753284,860.5961175345831,867.4831046320495,452.7776435541698,1950.834414731174,2018.0374111055426,2418.920812972959,348.8841644831496,1958.2433575719867,1715.1557324961316,159.7268848873844,551.3436375200716,692.7593082008262,532.4477383366379,1436.3352964785495,1386.9925442199406,1313.9160447398774,1802.8237546369783,1686.3296591796027,1033.7376624732135,1662.51207125675,1299.2656119297708,1249.0525130748235,1236.392252892873,1174.21563470571,1002.4661527898103,7712.327778114015,1304.6186418602274,863.9304489406003,7493.764212036788
tbar_double,1656883.6000369966,3167131.580265022,3287754.438653239,-291.48051797866077,-405.5868158831309,7.515987619854554,1512.7787348482034,2031.8633635469248,1496.8788193016344,847.9577309812834,866.2685054098026,468.4167910914425,1936.5329941773537,2011.4989948496861,2403.0530743672034,360.341298035794,1958.671870795772,1724.7256540176254,156.1814027424614,544.6354719268228,706.7825375409948,529.5771533347172,1445.1367274280228,1373.0120986677123,1306.1424688296486,1793.7233760181587,1687.4348065237862,1041.1969407738266,1657.8907135013237,1286.5320400853327,1252.0988233331425,1247.9815497360703,1163.9344382119116,1008.9309656413046,7721.709632441975,1313.0535993732794,882.4264786815488,7511.242511467359
tbar_double,1652601.9208307844,3158205.5072542387,3286084.482357094,-290.36715688552374,-416.04061445630447,8.697929245824945,1494.5444193047517,2042.657501783571,1481.0722940350938,851.8582137214659,885.1928532540253,486.00896802503456,1918.8138814707693,2001.702746472819,2393.12451089719,367.1729465617541,1958.5496046353715,1715.4881672577883,148.39067430790158,545.145793076151,715.4022612896624,511.61590690848647,1458.3603547991343,1365.4700854326716,1313.2431478855356,1808.6593797603864,1703.2939527245098,1051.6335455916299,1638.9432000456736,1280.587167673926,1245.0133911176804,1251.1245377515397,1174.2656116216747,1026.0727792984105,7714.497604658097,1328.6918097105151,868.4342810743509,7498.569008881072
tbar_double,1620197.273252568,3153768.522694314,3286647.882817214,-283.28456065761196,-384.04268652501935,5.39662585253266,1476.3579332810125,2054.276443217107,1481.476847120327,855.9305244177929,901.8296317360819,468.75584322471303,1901.51308012147,1985.3211217787803,2398.1535117942917,367.07105212737713,1972.705362373198,1701.953515515583,154.85489410984482,530.0108647547589,723.9699154988562,494.326795040603,1475.3691752855705,1362.965028656444,1320.7863687750223,1793.7393415758163,1716.9000513340818,1070.4078441124318,1626.4841658005246,1284.3797363732683,1251.9578719498618,1254.6240178348617,1180.724502054475,1035.9370730641917,7712.507040426504,1308.7104674373334,857.7410703707304,7507.122451207237
tbar_double,1645996.1602221853,3156351.9409030774,3282045.7947856146,-291.4805684624022,-370.8951748674161,9.823855431764017,1458.920729170507,2035.8117342720157,1464.6786650798554,869.6278490528464,899.854370828871,454.10818854227205,1894.6351549260594,1999.8300389186995,2391.2117728266758,366.09084514345193,1990.335614025849,1697.1549852897529,159.68848846578783,549.9473155994051,712.5671086734898,504.95443960160117,1462.12659294189,1362.8971444073475,1314.9076323914899,1786.544257357674,1736.8543442532196,1071.8029543370285,1632.149754061687,1276.261438187987,1245.4419859111247,1244.5540616677852,1182.5501285758648,1051.9245640127276,7699.216868065324,1302.067106583136,868.8642941534679,7499.4365961183685
tbar_double,1641187.2899861208,3157596.8626930676,3279157.617578119,-287.20126828416454,-377.8242436626962,9.60939682298891,1477.3167427752546,2020.954501722975,1454.554345489522,883.198220966847,890.5733485328803,437.59970305532266,1909.1280377398448,1983.6802222639537,2386.627795145982,368.12264466825025,1984.3029680277934,1701.367580575803,154.0279895954978,531.9159380801692,719.6647097658896,501.85635845526525,1446.590276227344,1361.2369975273275,1312.2600735637568,1805.3090972076254,1753.728430046278,1079.7477051708488,1634.9241566830278,1277.924106856819,1234.052734055408,1230.3013705501867,1166.3041883148755,1041.6659686650019,7686.036498341566,1292.3985557509623,886.6449819982373,7494.982955060087
tbar_double,1623586.333744781,3154748.9252740773,3276388.70587351,-288.87186191308393,-398.2636773250386,4.591261032639109,1462.636659723234,2038.067446137375,1453.780895614308,884.3447343145765,877.283595251212,450.2455937833433,1901.8349121624592,1971.6606233527918,2383.9183993230317,374.7136202103953,1968.1146641370635,1696.28670862801,134.44417088350448,512.1545398704889,739.497070419121,517.5079649828292,1448.0699041470175,1356.7477467836566,1296.933269133658,1819.550404805378,1753.5589189264936,1061.4117495465189,1654.63470660861,1286.7645680755174,1253.812967315098,1241.1862045882306,1157.3020147330265,1037.1531723875878,7676.674508845596,1292.0262788957414,874.974872212165,7505.9604945700075
tbar_double,1624377.3262234111,3154241.196049433,3279307.7722148355,-290.90918553608964,-396.0419420301153,5.472851872141151,1456.9716373978063,2029.6939331899018,1442.7759917161343,897.7607581359663,871.1774491315438,434.1271241472661,1882.401039130176,1991.3297634533164,2383.478106399668,359.9817419149855,1971.6218759690146,1711.4763754572223,143.69295304222362,515.3980033595419,758.4684892217834,516.2652056666889,1463.4057242533513,1357.4984730755668,1290.453221540412,1836.9907321202036,1762.6291269645526,1076.89765021273,1645.2610874880497,1289.3671667396911,1253.3618909599386,1246.4084706049582,1168.5354571152934,1055.001560036387,7661.078229845007,1294.2664153964863,860.8859564743003,7517.295220017172
tbar_double,1618533.2119217773,3153844.336188082,3285894.6869151024,-287.2373241694512,-375.7471327173788,5.737322691324439,1472.428474494872,2022.876073418736,1438.609740801602,909.1730052247758,889.848082316721,422.74052331154564,1870.916516414794,2010.7349610745985,2370.8894327911785,369.61746399208954,1984.9610365328558,1729.9915050579762,135.3367906597071,504.11821117541405,742.3426248404925,528.9950016364028,1449.2929602142024,1359.6080405873452,1286.7816784527183,1820.6250028351863,1765.3100966180484,1080.195679750589,1640.8465274581945,1272.31862390114,1258.1179221868979,1249.2069888789474,1184.3700279897262,1054.820838293343,7648.076391391487,1284.6553538624685,846.6247017342166,7536.023936513251
tbar_double,1642892.589531097,3157177.636986874,3291101.3538070205,-290.3877875528112,-359.602181091999,9.909108822550703,1474.4270748856798,2028.827045223639,1454.6480201720235,916.245719009146,907.8711372186256,425.2349539755641,1869.8991465215809,2001.417803785898,2358.870353854325,368.10297882955064,1992.5704862524394,1743.3315929285952,133.4020883751414,490.4915792206854,732.2795603260649,546.9488566730547,1432.706861347311,1375.243227211193,1280.5899070123494,1818.0674739847402,1746.2251327144231,1085.9376594323878,1648.1682015459594,1284.7495166231736,1273.468509900217,1239.997744891676,1173.1375505865767,1049.2840345975942,7661.305750194122,1269.0077305789232,858.0955969792539,7548.677307536902
tbar_double,1639503.2883286974,3154140.516151116,3286896.3242595717,-288.72203535906544,-360.1549029822594,8.780963665689436,1460.1696774094617,2014.8387748051346,1455.0479910681588,924.7871479394681,900.3329476749838,431.4944494156048,1875.9845049125013,2010.7167694242785,2343.98661283596,376.73323376490805,1980.3086073649295,1732.8847760725532,140.45761322210132,478.1238855883435,745.8224044187403,550.5922577974035,1440.065029529004,1356.666419465697,1271.5335597205108,1817.3952487839333,1742.5496425261053,1105.2716873042332,1643.7513513297317,1302.3176375615474,1286.112329898298,1234.520054837906,1185.1274402118904,1035.8061615832185,7656.890816916137,1274.8570979862218,851.4223926444831,7530.827112195426
tbar_double,1619512.4303525833,3156107.5602648435,3289250.4457724094,-287.96628757472996,-344.33052527086005,2.839983090855145,1465.7178941384918,1999.8651029264215,1449.2904467252572,928.0894050046329,886.1835595778654,423.21172252062314,1894.0199093492297,2020.9295316200578,2333.7864090399053,393.53959789052317,1994.1534466443568,1742.739431433782,136.8952374390567,474.74614792714056,761.4845798064132,537.8522654854023,1440.4209910219738,1361.0801891443477,1284.816587339329,1799.6081339885013,1740.524610298558,1088.7593782166223,1655.436978526735,1287.3362109138927,1283.8870324973457,1238.8695676214168,1180.1480015986072,1054.5984773909975,7645.951567303918,1259.38825639961,850.443199036786,7531.481968755424
tbar_double,1635877.4246323218,3157932.1914899345,3290600.582871128,-286.2845188746094,-332.10096150852405,7.606677045290004,1452.9527225085392,1996.5761509402873,1453.2676830479459,912.4893040767785,888.3924049925967,417.6675140910726,1900.5326686105107,2019.8049128449343,2337.604166529471,381.38895551949423,2006.7228906915275,1746.2538189342008,129.92216875712924,483.39049802821637,768.1016051190217,552.5205092463052,1455.9301733303673,1344.1107614550403,1286.4778716090548,1787.8309807981034,1731.9565529068739,1091.1812754136738,1641.370022424662,1294.6260646322721,1286.57715416825,1226.1926152446529,1182.8234205077229,1052.1178936424626,7649.747557892022,1253.791079059204,845.9571313479402,7522.779269427569
tbar_double,1618561.7870546351,3162055.449493071,3290303.720857755,-285.5364428824099,-329.8483574469644,1.404262024213474,1452.928440138228,1980.437989448793,1444.0181808608509,931.7420297623465,890.0711456179071,403.7234568861622,1916.3608990611592,2025.7305358985477,2323.576630087505,394.9461538595194,2006.103504016251,1742.8363789002046,146.31251105933012,477.1977113393492,786.6192505389218,543.1721943272547,1457.6504593962811,1339.2373382359722,1269.1107632337291,1770.0072584933453,1750.9300833757125,1071.7373367906218,1623.9528592821107,1289.3833420506658,1285.4381311117415,1228.2825765349621,1164.0397245824574,1067.598672287465,7649.737510033107,1236.4992976704912,826.0889583335794,7528.056609314019
