vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,cylinder_0_LENGTH,fork_l_1_LENGTH,fork_r_1_LENGTH,tbar_post_2_LENGTH,tbar_post_3_LENGTH,tbar_cross_1_LENGTH,tbar_cross_2_LENGTH,post_l_1_LENGTH,tbar_cross_3_LENGTH,tbar_post_1_LENGTH,post_r_1_LENGTH,t_cross_mp_top_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,t_cross_mp_bottom_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,t_post_mp_top_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN
tbar_single,1537166.173730311,2816835.6705555976,2709356.697540964,-286.3227239520233,293.4674419708929,-2.5276511869154774,2185.1826211705497,1725.598179277583,1254.137902218723,2237.2871626040533,2077.4534468698776,1088.2071860386093,851.6967737189783,565.2376406227982,1188.845689446122,1888.401828404751,561.1320722836338,1193.351574674303,2004.7165818494755,1708.0316337817028,1660.4238353211904,1599.7042598545288,1655.6687871556835,1846.5054128164834,1814.6342982767496,1086.3277937250646,1606.380630961499,8003.977816819904,1336.3806306293686,1503.8439725463268,7431.032826911595
tbar_single,1525079.3069792774,2808391.4727396388,2712748.6185326,-282.4483024860371,274.8203117255269,-1.8812156410761804,2204.7088601954265,1714.3088125900497,1271.3445450616148,2240.5442092418825,2088.544276119507,1099.8907784628752,843.9869511812806,563.2848823166331,1182.740470904182,1890.2200092986764,565.0597216687623,1199.4119735559402,1992.2124585221682,1719.495433238503,1659.5907566833898,1592.7811136373493,1665.59975212143,1838.5664566122855,1806.3813246015884,1084.9187737351308,1594.481647301484,8002.3661265778255,1341.4045111458784,1507.577189827924,7444.780469826709
tbar_single,1517325.1592951154,2819432.1245739283,2712874.676497263,-283.47158066541476,299.2355359052118,-1.858806617618645,2202.485365670206,1728.6761509710939,1256.8073399963187,2239.908630029314,2102.54281485112,1119.1644080456133,833.7623005347186,546.1167292544394,1169.6209899520986,1900.4098170779705,560.7348861702886,1209.3578894500592,1983.978683819883,1728.5543187394867,1673.2299082246725,1607.5098819470322,1656.8342641434585,1823.831834416652,1791.1641921062117,1094.5588195628345,1610.8618129467116,8013.299904143975,1358.7737290749708,1504.3949692522456,7427.392743885306
tbar_single,1512184.3523244609,2803183.7081893054,2710015.325338582,-280.8243279176612,329.5537461779747,-2.033147007022066,2211.998987642615,1717.5188759975956,1240.8237783017628,2235.3874266007324,2111.256807482397,1116.2000480332533,818.6736363265769,527.1955100517094,1172.2663844709216,1910.000275084283,544.1004546429662,1207.1212150762428,1970.2392717809205,1738.7085185056142,1685.7523038097243,1608.1668866264151,1641.5409402088837,1828.5239542899544,1790.6531951622019,1083.1820257495685,1625.1463328126938,8019.1341451599665,1351.6111477950874,1500.7843899309319,7409.528723459842
tbar_single,1528651.6995638916,2811978.3533572564,2715935.0276605054,-284.1283606175034,332.20369602475074,-2.319683024288778,2228.0602850435243,1720.1815289875985,1247.4878771368028,2251.3504169235557,2129.7116181858974,1122.8814640495532,826.588696361887,518.2696561919945,1188.2706916077275,1915.7218362540539,527.6052629849607,1199.8889921601665,1973.9061326481412,1750.5240779702553,1673.9810387678212,1588.5081595868153,1633.3802320732416,1831.4968275841666,1793.1555884264403,1063.9316696083074,1623.673772031407,8030.042533572828,1352.755329796602,1508.0371203208997,7392.389536575203
tbar_single,1513142.0358415998,2817373.3265694776,2712507.1109053963,-279.37421573177113,340.9273739392105,-1.6739891761211818,2217.06435289965,1704.67312859238,1241.0008359349315,2235.3086283358984,2133.02209447722,1138.52739714604,825.1476258875118,530.402404491265,1176.865292056765,1898.0098320809245,527.515257331671,1213.3517744649423,1981.1429614820618,1760.61168705133,1663.0554428499279,1576.5068440351074,1648.7767834562703,1824.3680366315073,1798.9667905455465,1051.618443949095,1626.8241682456023,8021.0545586629305,1358.389887941559,1500.143855375881,7408.925432012178
tbar_single,1512276.913425002,2821484.5122562875,2719453.617590142,-284.5390152332682,368.7535790564996,-5.631675667047716,2227.6594204692933,1711.7188522416332,1256.8063203659344,2242.7729455198796,2143.7277395374017,1136.6982248802196,842.5982418047474,527.5341031575543,1182.4506312705587,1888.661416298494,539.1577702740725,1194.383176634997,1967.2062649479446,1776.546327045904,1666.5918194929702,1567.6594341871903,1637.3695237771976,1820.342884235546,1791.0807552194822,1058.4423910256573,1643.5355189281609,8032.350713630259,1338.75409110848,1496.9477698830951,7425.941371433488
tbar_single,1516999.2629551233,2827348.952486072,2725650.641498966,-279.58043262175505,356.38585525911986,-1.351991341631236,2226.500373155884,1723.2086120648737,1265.680775924014,2244.2431392605863,2159.8049777283186,1134.2723526335972,860.9718991701633,507.6231499222652,1166.076185375087,1896.1187770984914,557.5178293463985,1184.1700301906703,1983.6448430339906,1760.7189633537246,1672.148044482536,1577.9761545906997,1623.5445247940556,1814.6537478542411,1807.6414428777568,1073.968136426725,1636.082198301868,8032.075773411317,1322.3011712686148,1497.143767466964,7442.980677002868
tbar_single,1531529.0215415203,2828605.6231334684,2727578.62466495,-284.8414865043061,363.93833571005786,-1.5142682467697308,2214.892194567327,1742.7324590147455,1284.8640736017444,2261.374630135265,2160.3223597814344,1123.6245392987685,849.9455079344481,527.1615205523166,1175.0067782951487,1911.5356612451296,546.6300639161274,1191.1720528984856,1990.7152834879491,1775.6678318487598,1681.6895894730685,1570.7193044471796,1610.019724210073,1828.57781305683,1810.1643539079025,1082.143637189386,1652.6009008046233,8030.10934671912,1315.6269014255986,1507.4155162665872,7445.358892745935
tbar_single,1532679.0823749914,2814484.2741152253,2725172.9973144783,-286.18959731763186,336.820180156877,-2.2244737653723807,2205.8772175275926,1747.3740236126062,1271.4864200219013,2244.7250912126315,2160.105312269026,1133.8443585076848,847.1253238436179,546.1205366039576,1158.7380804184286,1908.2026105356226,548.4803211039022,1208.0062040814958,1976.292233643031,1784.137724629298,1664.7492915429664,1556.0868868714197,1606.0392929821426,1815.0962530453235,1809.3517620016885,1093.3561148230474,1638.7690015143587,8042.56921859735,1320.926393070283,1519.0725287318621,7451.48596572434
tbar_single,1503123.9454239078,2816693.3269333895,2726391.197026107,-279.7129464008103,334.22405915764966,-4.531444015367047,2217.441436810319,1751.9652247817899,1256.1957341891214,2263.6191790885186,2153.465452084099,1151.1621575545732,848.2767578941184,540.560626837614,1144.4227329747937,1905.486488470463,551.8922814702861,1200.3100906815187,1964.6116760602788,1789.538489191394,1660.1264664557316,1544.634562739298,1604.9944671736614,1818.5870799992977,1811.9906986578103,1098.4203309702145,1624.3993315464986,8051.70682717861,1308.8797813581973,1509.4048347145444,7467.842448819167
tbar_single,1539911.0617050643,2830212.8318034383,2726611.8905222523,-286.3624691436913,329.63853630365566,-0.716472865977662,2209.950456264296,1765.9639769842768,1244.0648927489137,2281.6558795355963,2134.9784845392815,1164.1401810622676,861.6777020818243,545.0576582025334,1153.798124690218,1911.2828919658177,537.1696686071718,1194.7179162681512,1950.4912273400928,1780.0191081055682,1647.599541807888,1554.6709547698201,1594.912770666849,1824.8145986191444,1795.598372328548,1110.93585177518,1635.3540794532541,8055.556908778865,1299.467403589932,1526.985195853182,7463.470913225277
tbar_single,1544301.312870551,2836882.764109551,2733110.6056627603,-288.74002033350735,313.03569821370616,-0.9216995547971184,2224.8281380891494,1773.7213327869356,1260.660938915265,2286.622066093794,2150.881361587266,1167.089345978437,858.5472049178156,558.8902227975605,1151.0509352993315,1923.2154099017584,521.8005672169911,1188.047132551619,1964.0508158113603,1788.507856213791,1641.3482589485275,1561.826827269918,1609.1007001875128,1826.4818634754095,1809.3623836818708,1109.9645464160387,1633.407942789484,8043.1132089888915,1318.254444952083,1532.011650568921,7460.730680193707
tbar_single,1523304.3757140983,2831728.504412594,2732830.337955982,-289.3511772817115,299.6248979068384,-3.8141366919158135,2242.757055831265,1764.1047885537141,1255.9240428179899,2303.005900469762,2131.5681576245697,1166.3933449505564,872.2330628779753,540.669870842332,1168.941113286967,1915.8682838953403,508.54133830920665,1193.7285930436974,1966.8607817149289,1782.1342934659885,1657.9515371480313,1575.2585593929282,1601.6781755803506,1811.0709459799327,1810.7931331820892,1129.1235735615344,1613.5963157196793,8049.610387712981,1338.0084126644194,1518.5238390937218,7442.018186977212
tbar_single,1536558.8456358167,2829021.305230812,2731678.139978576,-291.8827528105319,298.30766279658206,1.582063455677822,2239.4166051265274,1754.7612409672333,1244.4561494503528,2316.5544477554276,2145.7287109285703,1171.7442432383918,867.4238218082191,540.4049882394856,1155.461646353722,1899.1385464710704,512.8192874776595,1205.4717417637528,1958.384983424347,1782.4745527207094,1663.9847319886887,1558.2625012538917,1611.9876472955368,1815.2426896030804,1814.8266374942687,1141.6451784498647,1623.0476917005315,8055.022009091417,1357.6586140913666,1526.456743690276,7454.295963671156
tbar_single,1538962.3311203308,2832542.4529184434,2733031.8939750455,-290.7938578996976,290.675935900468,1.910605733591094,2230.7710107889575,1773.5470873196482,1243.645964104822,2317.3892162270354,2154.7667339591785,1158.9891756478623,873.7164082630692,534.0262057323076,1174.7158722861795,1889.2639357908279,495.5856375116613,1225.4147444333328,1968.9221955180337,1799.006835150188,1682.0461399091455,1549.773388551935,1605.2500880655298,1833.6255097288324,1815.4670104215547,1145.6720554745905,1607.105802255287,8056.833952666923,1349.931478490753,1514.8945680525248,7451.225592663458
tbar_single,1514374.1162791892,2832382.2197846696,2743282.924361717,-287.9577129561812,311.33532394698403,-2.95949044796045,2247.984660036699,1784.1602441756072,1243.1289232848155,2308.2596556747308,2167.4230746302956,1144.999997993307,867.8622306802857,534.598745391744,1183.1176905230136,1905.8711576961712,505.31753580676514,1210.6357869976327,1984.0431558747064,1787.0495057236863,1663.6912745519314,1537.314197193366,1605.893774835448,1840.6539048637724,1825.6681412188511,1126.7083398880125,1616.0611489383357,8067.550058271693,1344.3919018279507,1517.708313524937,7457.009298769747
tbar_single,1525975.7665937522,2840942.5729070706,2730950.1461356706,-291.36891445282276,279.40665016227496,-3.444927602859451,2233.3361376743546,1765.2098759240419,1261.717655094771,2309.6716754168233,2159.9625836928035,1134.8603740402577,860.2858289026043,554.563767045258,1171.2953003248838,1910.7833653107882,509.79221546222004,1195.7391635449353,1984.397520381398,1782.5482381572504,1655.0740150988306,1529.6723379866414,1615.8619232426095,1834.4491932319552,1844.965139952971,1135.6903099127283,1603.4199058128404,8076.857657730378,1346.3833785864094,1535.7376526504377,7468.432676910788
tbar_single,1547963.729620795,2834136.683465367,2735094.2641714276,-290.78208149913183,312.0226006175928,1.351895812637835,2235.994384056769,1776.6044995279842,1275.1740857326852,2324.754270618188,2169.689128058641,1115.5663607671033,859.0754317288869,554.2646970863365,1173.2691395876313,1907.3984925344632,500.01529967445566,1190.1387236039182,1984.835519276773,1782.0031017557412,1640.8997200608135,1548.0340834252893,1596.113569386989,1833.9563755950487,1859.5025933443899,1120.3576353732171,1616.052025048389,8076.847520451868,1351.996552478863,1519.209854091119,7466.479347741817
tbar_single,1535033.0590202343,2831527.3136436143,2731624.978948671,-287.3687770040082,307.0349714500413,2.248490100526557,2245.2031250308846,1766.0180684105035,1279.4017296374964,2333.0940693178186,2155.3106797918053,1111.8645226876467,840.6308680932224,555.655506864019,1161.816826237633,1910.2263077835432,491.8496136398107,1197.9737116061997,1970.6351598052806,1791.7431341940958,1637.981686236537,1546.4000322197803,1597.2477525726492,1840.9521742382117,1846.6352077777033,1122.6709335793028,1613.061752731836,8071.467283976496,1358.5418381028321,1517.622203281767,7468.920040984365
tbar_single,1518627.742961469,2840029.627017383,2731239.7405140754,-287.31518989095673,305.75404302264184,-2.8664906665747885,2247.729429337387,1775.037791222006,1261.4708604156738,2325.7627325707235,2160.314697205605,1130.129563790937,837.5477335065242,543.7601814800198,1171.8570925323104,1927.3017927315705,492.3173199829425,1215.537796086405,1957.1279559161903,1774.83440919871,1629.8424400612246,1542.4638919749975,1610.087048213597,1828.6345740280242,1856.3666510556548,1139.1207558979222,1607.2525333473177,8064.3721887765605,1352.1174275640712,1502.1567376152227,7485.520671266766
tbar_single,1538083.988759275,2829615.973403605,2731815.5220879214,-287.7258253673686,303.46286756931437,0.23042652897845586,2259.904206574145,1785.0227167234011,1252.226201578533,2318.368743290001,2141.271446501967,1114.8269330398286,849.367251423556,523.9723818598371,1190.4742173552543,1945.9392427700993,498.4573571422163,1206.3188738191934,1965.476082198103,1764.7564106830735,1632.5300591822265,1530.9827821204224,1623.740652119517,1832.7557413095512,1849.7017091838181,1123.1559703263863,1614.4315457276857,8053.6893802844415,1350.5606606943688,1511.0540132251485,7488.72790493317
tbar_single,1531838.8166794819,2829790.498436737,2735555.497571345,-285.03653828846245,289.1689935634438,-0.10369043719039121,2250.194392528425,1767.530923539959,1246.242185512612,2303.771635629412,2134.89170589102,1130.8812777791366,859.3592920235076,542.1851656111473,1176.264396888735,1936.584460896275,498.6636120307458,1193.013467972697,1956.4844682224618,1755.1953829530883,1644.191812186264,1528.2031420985093,1605.122393533549,1839.1175449723519,1867.9579964621776,1105.1236031822796,1609.6210451505854,8057.588197308395,1343.0969650476825,1530.9493008932318,7477.20944946051
tbar_single,1541820.2870590582,2833380.859293431,2729674.4306057286,-286.61022643299384,270.4636983919511,-0.49380119789701327,2236.8711704835364,1772.1318048014907,1249.6013490043545,2295.8113395741066,2127.556846166066,1143.5232007467935,876.284281846519,544.4112153656133,1171.3349332347248,1925.605972322709,487.7565520108112,1209.6850438503454,1937.9642385109444,1758.4193814558967,1643.652756979392,1510.0653371924323,1603.1765462490298,1852.4868364231809,1885.4031065467777,1101.4407254337584,1591.567585581336,8057.743062927998,1355.7709175842124,1525.1407467143997,7469.499089536457
tbar_single,1543834.1805503406,2841053.704676702,2731578.950493231,-285.33109965744353,247.7986267868212,-0.36015980434614003,2227.3822696172,1776.1683565499643,1266.2036635238103,2301.822269884354,2135.680666722218,1155.7630795313723,861.6160092848319,541.7025495751501,1154.545646751499,1934.9790829461724,501.2807824763362,1207.2996219471781,1928.8467513798205,1763.2708982820598,1645.341584783036,1528.1969671614718,1615.3036213385271,1867.0116023240055,1876.3688989539385,1104.0176443571904,1581.2129285241103,8066.610759500631,1337.9183139297495,1544.548827960031,7465.7277529800895
tbar_single,1541292.660732989,2832274.228460246,2733986.988472492,-286.33927454130963,263.991112658368,0.20794628541929014,2246.461551499059,1783.9972556692755,1247.1043012569376,2301.37046230195,2148.213262206453,1151.4131090430674,865.7933122302001,542.0596370365026,1161.9741859287133,1916.628446906411,495.959683266315,1204.0960702840273,1939.9724945710839,1779.1491107295228,1660.6474346579876,1526.3492454083175,1604.6737198698597,1853.5227550975424,1861.0767099688198,1087.6251902608053,1599.241812950227,8058.130383966495,1343.470928682777,1548.6942890188234,7471.988585079349
tbar_single,1515780.296981784,2838919.996288112,2734849.893658647,-283.73426808178925,296.59886616781273,-3.7194181737470795,2235.343801474852,1771.8062985911008,1247.2950612929333,2311.1087371311555,2160.781771724668,1155.5822924472654,879.7473752593409,549.4245796021453,1174.9982589732756,1930.760939803822,502.35660800590387,1216.3548939332854,1949.0845170965742,1787.4628900965142,1674.6790585455994,1541.9391522583683,1619.7116974812006,1845.9186724126396,1851.8799502852298,1075.4445385469405,1608.243173996073,8074.243427307985,1350.186383642722,1539.1162164257296,7469.354690660876
tbar_single,1542942.711867962,2842155.575134946,2734727.9521806934,-288.0616289278633,311.59024607870674,-0.013491994599714676,2247.2208010112613,1753.9867820580828,1228.4796091842964,2315.4436819197845,2155.4401929679066,1174.7604937001647,889.4526809730223,550.4159284700241,1193.1244199480675,1925.0059704686519,506.4594735897008,1214.7676448383245,1938.7966802288204,1792.9158323867002,1665.5111196010828,1556.2891256206094,1627.9819936672473,1862.7710651213301,1871.2811529627666,1089.65750236426,1612.5268221770814,8075.837419933849,1364.014005516611,1522.0531296823704,7456.564488277438
tbar_single,1520012.6045874772,2838585.778001025,2735965.410162859,-286.1563306847796,335.82697677597685,-4.148290357272056,2230.838825232733,1737.1231344557293,1212.2474452913414,2304.671608254438,2149.4869525921335,1182.0399493652615,881.3941182143069,565.754829076644,1188.0697534577725,1916.3551410589537,486.4966590225534,1211.6248061567396,1946.4298039772073,1795.7074002979184,1669.7349226468175,1556.8592164851218,1609.559662705392,1880.067469202882,1872.211914011043,1077.4573565810197,1623.6186838008855,8072.467631143487,1357.5401178560285,1513.6459923108512,7459.668773910144
tbar_single,1508759.1786547927,2842792.4584415196,2728218.7450811295,-282.0698388333734,345.35017191728036,-3.6470617629761155,2218.925484241612,1751.6542850039805,1206.1776302908177,2307.7592088423826,2160.0507473555795,1182.7110359807282,874.4927541062945,583.2331907844882,1197.334243198419,1915.8493660828465,478.83514812518564,1194.5026970546858,1931.1767048347588,1806.5693069426804,1677.339956940829,1552.4505719336007,1605.3535759038698,1873.974608547503,1859.5393908098692,1088.0281036370484,1618.0535637417624,8067.01958847118,1348.7471507686046,1495.0479847380427,7445.133624261575
tbar_single,1542665.2606328153,2847953.688415864,2737301.703281942,-285.475399970675,333.8907461128815,0.6221830844387282,2199.160059370745,1745.5406593835414,1224.7267131319966,2318.915476525027,2167.101060868962,1197.4019434754505,870.4833535136609,578.3679212020115,1207.9964735643332,1906.6094037169723,470.1775988162096,1189.6952811335689,1921.0176952678032,1808.455021569575,1678.6906198324707,1569.1186890605222,1587.1157305706206,1892.4226446061255,1863.1360526508568,1068.5519178637337,1612.5967953539,8071.446391074069,1358.7844339870232,1505.2016061338127,7431.740557382519
tbar_single,1527985.7432402996,2853272.4496402903,2729868.845895473,-289.4437905916279,345.70372386781327,-4.212770048660039,2186.0385663854377,1736.8739902310983,1242.670960679373,2314.3462029181696,2178.8522427118273,1177.6314447291566,887.0327699341641,596.5259807925597,1216.4522665247803,1917.5024214462192,456.09068983675485,1193.2156915566682,1937.4874391699416,1820.5450632720576,1670.2468329789228,1551.2647637705963,1572.759849731548,1911.4001321363742,1876.2123909105794,1083.044536037551,1626.03428131713,8080.96502817177,1358.8169233364433,1511.7432798848515,7435.505881777293
tbar_single,1550037.5210513526,2874209.4455729104,2733723.6948929043,-287.6169230050849,329.30253064799115,-0.24565526246217942,2184.128156582869,1755.532758429983,1262.578011475045,2311.9388030357773,2180.014050148766,1178.815441152524,880.6866283050784,612.8076089090795,1215.9960756433215,1921.2939557491522,460.81399018548206,1190.770512516724,1944.1371321590627,1808.7631736784738,1658.9149612315557,1560.7954545781415,1555.5175676419747,1914.1340179463336,1883.9091499994254,1083.6774475336017,1609.2814057688506,8061.691060410137,1361.3800378128878,1497.0269204141466,7416.574011656946
tbar_single,1512031.340514121,2877251.753715497,2739175.987936825,-278.49404477313175,330.8583900319705,-4.650013629341526,2185.98427706052,1739.7355276587145,1245.6888125333005,2302.899953978125,2193.9656695698186,1186.2864571950286,868.8063319769316,612.2125156932572,1217.6136773282285,1936.3177403501534,447.0979447997311,1204.6830499938578,1943.3952228492058,1806.2356220387096,1675.314553440432,1573.072915859756,1560.248744167154,1925.6641437543576,1898.7712529295713,1064.8710783826411,1591.05196503259,8062.738341934629,1350.3017104617645,1485.103168661561,7399.043088146173
tbar_single,1508186.934469743,2862403.2917750846,2731572.55573706,-275.7397775444361,314.90854407192063,-5.374415802590445,2192.2007103643878,1721.594710075316,1247.5947752209718,2286.8844165878954,2181.9243978426075,1192.6911447565353,887.5378231378616,614.8683542714159,1220.9548844126402,1934.4061429689261,437.55021384844633,1197.8355887480634,1961.5527327076272,1797.9249775384749,1693.8895116105898,1583.9481443582752,1570.2461894216096,1915.2551696790258,1889.4733252351482,1045.1721299568514,1587.3406681348222,8057.8466614758545,1336.933218714619,1501.132330290821,7412.2380171216655
tbar_single,1527461.2200341255,2874438.6732921903,2730893.3628275283,-274.2437094081395,309.5763571600122,-0.5450712742063586,2179.7594392214755,1738.081952420889,1240.2361755722757,2300.3940476906587,2194.166164149417,1195.854428627646,869.259235985563,600.1960517294723,1203.4279248463258,1938.130450536992,452.2683300889393,1215.0954508328705,1977.3070190678272,1794.417398759295,1692.7167795740047,1595.7383776855706,1573.6527608777087,1903.3415140212705,1874.9795979821492,1045.8510429140995,1584.2605602887343,8050.133627863096,1328.650971157934,1500.298917629189,7399.291034465261
tbar_single,1543207.2514615294,2872701.7270596274,2729616.3341755564,-280.0115067061151,328.83417402305656,-2.238029962808288,2173.5189006155315,1746.9000669894235,1227.220057940707,2282.2364296417873,2188.946757648992,1183.1336895582178,887.3606451282108,606.8915027674084,1204.2541636846167,1940.2259046365948,464.9834878756474,1217.4879735941881,1991.057165022608,1800.9158863494308,1694.2184801373078,1590.0882942851513,1588.481908853889,1892.0323662467806,1871.6202316267331,1054.7764363839835,1596.9587717016936,8040.676599706032,1332.855913424436,1484.503618708098,7403.419885264607
tbar_single,1542931.4144126675,2871360.8672466576,2734815.109220774,-279.03454221068694,330.8845079254776,-2.881037260638983,2164.510503647179,1743.8076552931743,1243.5566305736133,2271.384499734832,2206.4261829403936,1191.1870410944675,902.6176039653765,594.4414881707125,1201.197746171919,1943.1817653000353,459.73597196549906,1225.9563270977885,2007.408258910984,1815.8282280521134,1684.7236447477424,1594.9930591400737,1593.6903543010144,1903.3814761691358,1854.3501918448048,1041.48759436445,1599.4430158300079,8048.124121705152,1330.1802971792556,1492.8237939605408,7415.946925700423
tbar_single,1522053.4868086767,2866546.4818652626,2733260.83511242,-273.14341627335546,334.6157754410592,-2.13075727996985,2168.9831201574116,1748.1508317218336,1230.589422959846,2258.2674904630426,2205.681956928189,1201.3364365790667,883.6857384914512,593.8396884066518,1192.9606123614103,1926.11255422996,463.23334440275244,1244.3074243235005,2024.3315893185104,1800.778896471228,1686.1869659100657,1613.3205207127235,1601.5009776780826,1919.820185613101,1846.6196224240455,1049.2184516770674,1596.6458216450003,8031.646796934191,1324.6757752787014,1474.7824355251412,7435.215648768748
tbar_single,1516826.0604408483,2868114.193866895,2731377.6335889786,-270.97694495261214,338.0196555156131,-2.827464999375177,2183.209609855682,1741.211961524748,1211.777674076561,2246.746184839405,2200.430281435975,1210.1200678108382,875.0133989696269,603.5420475217807,1174.6945511218678,1941.0444848540694,468.18018649082364,1260.0405100347714,2026.2794640170755,1813.1683468816375,1697.5718233127739,1609.1422101831008,1602.5186384608471,1937.64188430876,1858.3762937494016,1058.9074501709672,1593.791773080296,8020.620439093719,1324.8459234594823,1457.6463999612074,7445.399294262914
tbar_single,1536907.4328880648,2863356.011413431,2735128.5972927464,-277.0218860338995,321.75672215925823,-3.250457622499519,2186.3102937719864,1737.2092751121206,1208.6829597727503,2262.6512790626057,2186.35744661073,1208.4531023902118,858.4632066068913,605.5773209844755,1172.2976227547158,1947.4865515870508,472.25685843126723,1275.293039809117,2024.321111479839,1829.8424963827667,1694.0098340610753,1591.2799400617273,1599.354873015928,1954.8033425426247,1870.0713455096004,1068.1046325269465,1584.620710692352,8037.794698512228,1341.1837460438746,1465.5422453594306,7434.196736026911
tbar_single,1541459.4718521426,2868790.54744783,2728654.8202593527,-277.76874988390654,288.0248844871523,-4.160161098806801,2187.6367533761013,1725.1354104687866,1215.4075710136565,2263.2420864623073,2197.069478791339,1196.8529141402737,875.8977437375839,608.5850965965038,1187.133447285893,1965.5902478504547,487.23114151228526,1295.0433572417628,2034.99503261502,1844.7275879748029,1685.1661156731607,1597.350078688236,1605.7073680780225,1965.5504902878731,1858.3461387085329,1049.383320225211,1574.975280560117,8020.356617349677,1349.8663855174825,1483.1618356440845,7430.521179105591
tbar_single,1522893.0736597786,2871241.022940681,2729673.4436227116,-271.83758742921594,276.6596775537638,-2.8766286426896133,2170.709131085041,1740.1440369777472,1235.1101172426718,2265.798342836516,2189.4309199051295,1194.1344277622745,877.7312864110767,628.0711528999626,1171.931244113739,1984.0703399986244,471.32597042649235,1283.783366438155,2053.310305583203,1856.6007570159004,1668.4277291279411,1586.4880848896744,1616.8633515461456,1975.8263393079344,1873.4503636253228,1044.9235843694244,1562.8119105029914,8036.946580764698,1348.078188346817,1490.8204195563053,7441.5961532391
tbar_single,1529427.7856414479,2856817.776853412,2730333.4264414804,-274.7742939975022,301.39923080671963,-4.799931425647425,2189.449435916599,1728.573166503498,1222.2205983350718,2264.8598053242854,2178.272036652738,1208.106669790245,885.758241892129,646.605857861455,1174.9567532981055,2003.8991073380512,482.81828426174275,1285.8071417313338,2063.6008949733396,1875.6769452214853,1681.585330222743,1583.1599785489466,1615.665640122923,1978.7157687878507,1867.90796632397,1052.292662366605,1582.2848683139882,8022.188178276161,1361.3357700230022,1478.843059046543,7431.984457112306
tbar_single,1535045.6129538517,2876543.928467464,2733365.8286933475,-283.16687169008844,293.94402187723074,-9.479069540466162,2185.500691326895,1736.2856815573284,1226.2417479767755,2270.7791073787826,2180.8719361813064,1212.817530488714,896.8108486024825,645.0511301785889,1182.3361062502524,2004.365722247817,483.78433274429216,1276.352493891095,2050.096471788982,1866.8499876189949,1677.2405907878856,1589.7021109637067,1596.5642154021286,1963.2942656686819,1858.2203191367844,1055.2729835363682,1586.5147725493973,8008.73425592287,1377.0776388465956,1479.3712053297766,7426.295168170372
tbar_single,1531139.3058839797,2859793.471256934,2743467.5741011193,-274.64710833265246,304.0912806773296,-4.827105496852904,2186.3989869784805,1746.9118866169433,1224.294399227931,2269.4409926111393,2179.985700315384,1210.6896376476193,909.0644111244673,642.8651899746277,1166.8366359312213,2015.6444125707433,472.406644221097,1285.7828880715522,2053.2719221531393,1880.9787879466433,1677.0308272466766,1583.0032469567716,1613.739371623216,1980.293586071185,1872.4810225261333,1042.4781941198096,1588.2199662336486,7996.421979000866,1367.823455892088,1473.0299612105423,7412.154846740955
tbar_single,1524520.8198620917,2875764.5859831534,2735686.9415497663,-273.96866230602956,282.86082958779025,-3.254793472861802,2170.382099674011,1750.825105605851,1230.7170905867752,2268.7392041013054,2181.713133205025,1229.166745485271,895.8633640196159,644.3538641393947,1166.7383072329894,2017.8531977407429,488.38145135310583,1290.6955452212374,2064.307386021161,1861.262198695122,1679.456582941078,1600.3996090561955,1616.0724982994052,1969.325122539069,1877.1417289365247,1036.4196473221052,1579.644504959866,8006.575246952396,1368.6365668507563,1490.6041486498166,7421.699334718875
tbar_single,1526244.7423475832,2871275.9482816705,2736223.082262578,-275.1481750634256,305.8905245485576,-4.558371948973936,2175.49414570889,1745.9292743354904,1214.8497225660303,2260.05689083205,2191.476124508683,1221.3129561865771,914.6806327456457,632.9917801681,1154.8180086948753,2001.5884466919633,488.2871916089611,1307.19604830769,2082.367318435242,1846.4257137533073,1685.5215525822089,1617.9003303402953,1618.6730368781073,1973.1164949902716,1865.3241302420026,1038.739917960323,1597.8941899827605,8015.371796143663,1361.8928096664283,1496.0823825530053,7417.501757008868
tbar_single,1507402.4084059966,2869237.6905183997,2735881.6179872146,-275.31060454442144,298.6879559490448,-9.381160536250537,2171.6759500179433,1741.234583095069,1209.448275687183,2242.0338900321144,2208.336679163339,1203.801592164454,926.5541802863299,618.6549110455333,1168.3121752102904,2000.5124445620274,498.16097119508316,1303.9511574885767,2095.4977673430303,1854.2718505504001,1692.9005247525301,1608.1942956874987,1631.9509318185487,1975.5819392819083,1877.657612153577,1025.7841741977638,1593.9458452170252,8007.973362778334,1370.3730366135253,1496.4765517494816,7424.519260831748
