subject,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z,HORZ_DIAMETER,VERT_DIAMETER,TUBE_LENGTH

capsule,-1350.0000000000014,1349.9999999999986,-239.99999999999986,240.00000000000017,-353.3974212695918,353.3974212695918,3936668.375866048,-325.0000002261117,0.0,4.521297694633725,1.55e-06,9.189322105589216,5928594.9068317525,450131.7790054173,1609314.8444982166,1293222.9794081014,240,700,650

capsule,-1400.0000000000036,1399.9999999999961,-240.00000000000003,239.99999999999997,-353.5120771683213,353.5120771683213,4095627.360935541,-350.0000001995166,0.0,4.567993889244735,1.55e-06,9.560183705721657,6167860.455304295,470966.1767031346,1777318.474075841,1446657.0015387114,240,700,700

capsule,-1450.000000000003,1449.9999999999968,-239.99999999999991,240.0000000000001,-353.627079059022,353.627079059022,4254586.341729248,-375.00000039515515,0.0,4.611225515838682,1.55e-06,9.931046307727199,6407126.65014658,491800.5995900462,1957272.2606947115,1612041.1713494784,240,700,750

capsule,-1499.9999999999998,1500.0,-239.9999999999998,240.0000000000002,-353.7423950276096,353.7423950276096,4413545.270482466,-400.00000029933693,0.0,4.651357453633194,1.55e-06,10.301910260261682,6646393.716297859,512635.0633813402,2149640.077736767,1789839.3327630637,240,700,800

capsule,-1549.9999999999995,1550.0000000000005,-240.0000000000006,239.9999999999994,-353.857996895172,353.857996895172,4572504.365069428,-425.0000002334648,0.0,4.688663763137862,1.55e-06,10.672772747632203,6885659.837182067,533469.3985275028,2354884.9564110185,1980514.6841670943,240,700,850

capsule,-1600.0000000000011,1599.9999999999986,-240.0,240.0,-353.9738596972463,353.9738596972463,4731463.370137548,-449.9999424381578,0.0,4.723541593081229,1.55e-06,11.043635452162425,7124926.098169306,554303.7429304492,2573470.449562685,2184530.6450729156,240,700,900

capsule,-1650.0000000000023,1649.9999999999977,-239.99999999999972,240.0000000000003,-354.08996124617346,354.08996124617346,4890422.412584823,-474.999934359467,0.0,4.756093400999291,1.55e-06,11.414497554767024,7364191.9708174355,575138.001754306,2805860.672027764,2402351.4174370533,240,700,950

capsule,-920.000000000002,919.9999999999978,-240.0000000000001,239.9999999999999,-362.44120990430866,362.44120990430866,2613322.8360708337,-100.0000001802029,0.0,3.697314608576917,1.55e-06,6.086457250794119,3926746.6134155607,285156.09784180217,607255.538817306,403160.4513028916,240,720,200

capsule,-969.9999999999992,970.0000000000008,-240.0000000000002,239.9999999999998,-362.55029825302455,362.55029825302455,2775881.547179383,-125.00000023698009,0.0,3.8048137358320098,1.55e-06,6.465086891082853,4171023.800698615,307363.09944629157,693665.086888084,473790.9194082269,240,720,250

capsule,-1020.0000000000003,1019.9999999999998,-239.99999999999986,240.00000000000017,-362.6603271307775,362.6603271307775,2938440.29738489,-150.00000018990949,0.0,3.9003820607467152,1.55e-06,6.843716524237054,4415300.983378745,329569.97437660466,788155.9585400437,552502.8286745149,240,720,300

capsule,-1069.999999999999,1070.0000000000007,-240.0,240.0,-362.7711844467663,362.7711844467663,3100980.0304272836,-175.00000053259672,0.0,3.9762214397332816,1.55e-06,7.239597829231521,4670708.2769235615,352694.80883845396,893650.8125301087,641500.6236306503,240,720,350

capsule,-1120.0000000000005,1119.9999999999998,-239.99999999999991,240.00000000000009,-362.88277457531103,362.88277457531103,3263539.7065435057,-200.00000063206502,0.0,4.053287539767637,1.55e-06,7.618885997131147,4915410.320729773,374958.7123569775,1006027.8956848793,738048.0555918238,240,720,400

capsule,-1170.000000000001,1169.9999999999993,-240.00000000000003,239.99999999999997,-362.99501555990787,362.99501555990787,3426099.491620131,-225.00000029144897,0.0,4.123109141553914,1.55e-06,7.99816520801112,5160106.585813626,397222.2264429927,1127927.2325270507,844118.1054049056,240,720,450

capsule,-1220.0000000000002,1220.0,-240.0000000000001,239.99999999999991,-363.10783684289845,363.10783684289845,3588659.319473099,-249.99999391659114,0.0,4.186506150756039,1.55e-06,8.37745116249907,5404807.201612304,419485.7936398131,1259825.275919524,960186.8293371667,240,720,500

capsule,-1270.0000000000032,1269.9999999999968,-240.00000000000023,239.99999999999977,-363.22117741512704,363.22117741512704,3751219.110661934,-275.00000005048173,0.0,4.244433655837671,1.55e-06,8.756736441147705,5649507.381385616,441749.26518941956,1402195.0138484738,1086727.3414495094,240,720,550

capsule,-1320.0000000000002,1319.9999999999995,-240.00000000000006,239.99999999999997,-363.33498430185983,363.33498430185983,3913778.889525125,-300.000003104237,0.0,4.297560411330248,1.55e-06,9.136021978428905,5894207.728018649,464012.71111320006,1555510.6343672674,1224213.762398741,240,720,600

capsule,-1369.9999999999993,1370.0000000000007,-240.0000000000005,239.99999999999952,-363.44921131867477,363.44921131867477,4076338.6676977896,-324.9999999795926,0.0,4.346456143502221,1.55e-06,9.515307284762988,6138907.9256535405,486276.08839320875,1720246.2543348302,1373120.2503388606,240,720,650

capsule,-1420.0000000000032,1419.9999999999968,-239.99999999999994,240.00000000000009,-363.56381804481674,363.56381804481674,4238898.428915747,-350.00002803129945,0.0,4.391521379508919,1.55e-06,9.894595732059052,6383610.149715518,508539.6663952075,1896876.2250052118,1533920.892833442,240,720,700

capsule,-1470.0000000000032,1469.999999999997,-240.0,240.0,-363.6787689723653,363.6787689723653,4401458.278007522,-375.00003175052194,0.0,4.433307709330697,1.55e-06,10.273879974352205,6628309.6608723905,530802.9543991793,2085873.7177452836,1707089.345035876,240,720,750

capsule,-1520.0000000000011,1519.999999999999,-240.00000000000003,239.99999999999997,-363.7940327980937,363.7940327980937,4564017.945105419,-399.9999993200054,0.0,4.472074815265145,1.55e-06,10.65317254097757,6873014.542566175,553066.7456158883,2287714.950401572,1893101.0390664227,240,720,800

capsule,-1570.000000000002,1569.9999999999982,-240.0000000000004,239.9999999999996,-363.90958183160365,363.90958183160365,4726577.533161762,-424.9999811770605,0.0,4.508274925389545,1.55e-06,11.032459347672432,7117715.7081757635,575330.1070730204,2502871.879003583,2092428.8548028194,240,720,850

capsule,-1620.000000000003,1619.9999999999968,-240.0000000000004,239.9999999999996,-364.0253914985963,364.0253914985963,4889137.313015052,-449.9999748842841,0.0,4.542014962098515,1.55e-06,11.411745543153936,7362416.479454152,597593.4165120919,2731819.112207196,2305547.0267608096,240,720,900

capsule,-1670.0000000000043,1669.9999999999955,-240.0,240.0,-364.1414399223047,364.1414399223047,5051697.089452035,-474.999967399422,0.0,4.573591615695645,1.55e-06,11.791031346937267,7607116.998024043,619856.6850814251,2975030.891803217,2532929.785172729,240,720,950

capsule,-940.000000000001,939.999999999999,-240.00000000000034,239.99999999999966,-372.4932174198683,372.4932174198683,2723047.012828522,-99.99999929834883,0.0,3.554863235002377,1.55e-06,6.342190588365234,4091735.8634614414,309955.9246904595,660904.374153588,435674.1231885301,240,740,200

capsule,-990.0000000000006,989.9999999999995,-240.00000000000028,239.99999999999972,-372.60234002616534,372.60234002616534,2889220.880698852,-124.99999856674117,0.0,3.6571254060641225,1.55e-06,6.729280868228209,4341471.527889167,333656.92073881876,752879.9277271349,510546.2519469257,240,740,250

capsule,-1040.0000000000018,1039.9999999999982,-240.0000000000003,239.9999999999997,-372.7123823555736,372.7123823555736,3055394.770954082,-149.99999452061604,0.0,3.7483206656429267,1.55e-06,7.1163729179573165,4591208.334166011,357357.8340062718,853267.1813940248,593830.169477724,240,740,300

capsule,-1089.9999999999998,1090.0,-239.99999999999994,240.00000000000006,-372.82323680390647,372.82323680390647,3221550.1651465264,-174.999997641251,0.0,3.8208866734052083,1.55e-06,7.520786038895286,4852120.025093733,382020.2624582008,965102.3523232839,687802.1849590961,240,740,350

capsule,-1140.0000000000016,1139.9999999999984,-240.00000000000026,239.99999999999977,-372.9348112930563,372.9348112930563,3387724.991453288,-199.99999741782815,0.0,3.894553703758329,1.55e-06,7.9085242240915505,5102273.692962291,405780.02281962306,1084074.5862334454,789618.5407813446,240,740,400

capsule,-1190.0000000000025,1189.9999999999975,-240.00000000000026,239.99999999999974,-373.0470266799856,373.0470266799856,3553899.914260798,-224.99999626716522,0.0,3.9613346709507034,1.55e-06,8.296264840003627,5352428.929034597,429539.77678037423,1212932.6291193,901320.7302855918,240,740,450

capsule,-1240.000000000001,1239.999999999999,-240.00000000000023,239.99999999999977,-373.1598146445585,373.1598146445585,3720074.838256127,-249.99999932136421,0.0,4.022184324178655,1.55e-06,8.68400409002181,5602583.283885038,453299.3360019113,1352160.7507602181,1023393.203571727,240,740,500

capsule,-1290.0000000000011,1289.999999999999,-240.00000000000043,239.99999999999957,-373.27311596160774,373.27311596160774,3886249.7673010174,-274.9999994378481,0.0,4.077852557500797,1.55e-06,9.071743541715675,5852737.768848822,477058.87020254286,1502243.9347286534,1156320.7538709969,240,740,550

capsule,-1340.000000000001,1339.9999999999993,-239.99999999999983,240.00000000000017,-373.38687908190485,373.38687908190485,4052424.714309424,-299.99999914576154,0.0,4.128926898928599,1.55e-06,9.459482581119893,6102891.987819286,500818.3176388596,1663666.692184426,1300587.964835321,240,740,600

capsule,-1390.0000000000005,1389.9999999999998,-239.99999999999997,240.00000000000003,-373.5010589621289,373.5010589621289,4218599.520189552,-325.00002297274665,0.0,4.1759402990728685,1.55e-06,9.847225279768502,6353048.567592582,524578.0004390785,1836914.1404193433,1456679.636488478,240,740,650

capsule,-1440.0000000000034,1439.9999999999968,-239.99999999999994,240.00000000000006,-373.61561609617877,373.61561609617877,4384774.44418872,-350.0000271668066,0.0,4.219421401846647,1.55e-06,10.234964749739762,6603203.064348233,548337.417150422,2022470.196834026,1625080.178811286,240,740,700

capsule,-1490.0000000000005,1489.9999999999993,-239.99999999999955,240.00000000000045,-373.730515709864,373.730515709864,4550949.398439995,-375.00002942416876,0.0,4.259727743458523,1.55e-06,10.62270365270012,6853357.1952904,572096.7715028463,2220819.7793231946,1806274.3095799608,240,740,750

capsule,-1540.0,1540.0,-240.00000000000054,239.99999999999946,-373.84572708866204,373.84572708866204,4717124.376170547,-400.00003004631,0.0,4.297184054046199,1.55e-06,11.010442898198848,7103511.547225064,595856.0715127995,2432447.901474797,2000747.0346216906,240,740,800

capsule,-1590.000000000001,1589.999999999999,-240.00000000000057,239.99999999999943,-373.96122301427334,373.96122301427334,4883299.2453071205,-425.0000283759421,0.0,4.33209821701073,1.55e-06,11.398182775723644,7353666.3069184795,619615.4177061949,2657839.050370558,2208982.7414604505,240,740,850

capsule,-1540.0,1540.0,-240.00000000000054,239.99999999999946,-373.84572708866204,373.84572708866204,4717124.376170547,-400.00003004631,0.0,4.297184054046199,1.55e-06,11.010442898198848,7103511.547225064,595856.0715127995,2432447.901474797,2000747.0346216906,240,740,800

capsule,-1590.000000000001,1589.999999999999,-240.00000000000057,239.99999999999943,-373.96122301427334,373.96122301427334,4883299.2453071205,-425.0000283759421,0.0,4.33209821701073,1.55e-06,11.398182775723644,7353666.3069184795,619615.4177061949,2657839.050370558,2208982.7414604505,240,740,850

capsule,-1640.0000000000048,1639.9999999999955,-240.00000000000014,239.9999999999999,-374.0769792904788,374.0769792904788,5049474.187139558,-450.00002414866094,0.0,4.364699526625739,1.55e-06,11.785922303986261,7603820.841281459,643374.7099287952,2897477.8216385194,2431466.1238566376,240,740,900

capsule,-1690.0000000000016,1689.9999999999986,-240.00000000000017,239.99999999999983,-374.1929743425891,374.1929743425891,5215649.100273688,-474.99999908582123,0.0,4.3952567362806025,1.55e-06,12.1736608209555,7853974.723197097,667133.9128415055,3151848.93434959,2668681.9315762827,240,740,950

capsule,-1559.9999999999995,1560.0000000000007,-240.00000000000026,239.99999999999974,-383.8974756517483,383.8974756517483,4872855.310369842,-400.0000001903655,0.0,4.126137439611902,1.55e-06,11.373718006583626,7337882.584892662,641095.8391058518,2584054.03224179,2112899.354643359,240,760,800

capsule,-1610.0000000000016,1609.9999999999982,-240.0000000000001,239.9999999999999,-384.01291827317715,384.01291827317715,5042658.801284139,-425.0000003038734,0.0,4.159758811157138,1.55e-06,11.769940541383495,7593510.026699029,666420.0227041931,2820007.7192589985,2330302.6136261383,240,760,850

capsule,-1660.0000000000005,1659.9999999999993,-240.00000000000054,239.99999999999946,-384.1286209755538,384.1286209755538,5212462.28568186,-449.99991460112966,0.0,4.190991698394961,1.55e-06,12.166181834536735,7849149.570668861,691744.2341755913,3070682.638327161,2562427.0997482636,240,760,900

capsule,-1709.9999999999998,1710.0000000000002,-239.99999999999997,240.00000000000003,-384.2445624781399,384.2445624781399,5382265.901098224,-475.00000033870907,0.0,4.220879621607032,1.55e-06,12.562366786014765,8104752.765170816,717066.8858662447,3336544.539787827,2809740.0710572745,240,760,950

capsule,-1580.0,1580.0,-239.9999999999998,240.0000000000002,-393.949276355202,393.949276355202,5031202.39968087,-399.99993367861487,0.0,3.9594109166577005,1.55e-06,11.742942011541402,7576091.620349292,688876.2394221666,2742743.9451255775,2229678.1815682235,240,780,800

capsule,-1630.0000000000036,1629.9999999999966,-240.00000000000034,239.99999999999966,-394.0646655464018,394.0646655464018,5204647.146475455,-424.99992075842925,0.0,3.9918086983687258,1.55e-06,12.14767185841447,7837207.65058998,715835.5958101024,2989593.0979945683,2456511.761329647,240,780,850

capsule,-1680.0000000000027,1679.9999999999975,-240.00000000000023,239.99999999999977,-394.1803145578937,394.1803145578937,5378091.922856465,-449.9999076998162,0.0,4.022108354586167,1.55e-06,12.552401434337153,8098323.5060239695,742794.912662331,3251626.731591121,2698529.8634778443,240,780,900

capsule,-1730.000000000003,1729.9999999999968,-239.99999999999997,240.00000000000003,-394.2962023953683,394.2962023953683,5551536.790287069,-475.00000302179774,0.0,4.050598787951255,1.55e-06,12.95712185236897,8359433.453141272,769753.3614274301,3529349.230069176,2956237.700149745,240,780,950

capsule,-1540.0000000000023,1539.999999999998,-260.0000000000002,259.99999999999983,-373.8532106069994,373.8532106069994,4802458.076027658,-399.9999951625241,0.0,4.655950331607523,1.55e-06,11.21512854753588,7235566.8048618585,627611.6326618298,2496351.372130872,2062949.3093067452,260,740,800

capsule,-1589.9999999999993,1590.0000000000005,-260.0000000000004,259.99999999999966,-373.96848869675324,373.96848869675324,4971093.050126494,-425.0000001890449,0.0,4.695053959605702,1.55e-06,11.608762633537202,7489524.279701421,652607.1086848355,2726807.2949817088,2276212.4230813966,260,740,850

capsule,-1640.0000000000018,1639.9999999999982,-259.9999999999998,260.0000000000003,-374.08403899892795,374.08403899892795,5139728.124321359,-450.00000052525314,0.0,4.731580915396453,1.55e-06,12.002395088760506,7743480.702426134,677602.4211410827,2971773.645268427,2503986.126631314,260,740,900

capsule,-1689.9999999999995,1690.0000000000002,-260.0000000000002,259.9999999999998,-374.19983903323964,374.19983903323964,5308363.1741854325,-475.000000725173,0.0,4.765816041459219,1.55e-06,12.396027543200013,7997437.12464517,702597.6799126363,3231743.0864530434,2746762.9754581577,260,740,950

capsule,-1560.0000000000036,1559.9999999999966,-259.99999999999994,260.00000000000006,-383.90486001989785,383.90486001989785,4958298.486739075,-399.99999983813433,0.0,4.478748742244002,1.55e-06,11.57913320331068,7470408.518264955,674288.1111581916,2650412.531444445,2177139.7676543603,260,760,800

capsule,-1610.0000000000018,1609.9999999999984,-260.0000000000004,259.9999999999996,-384.0200905480253,384.0200905480253,5130526.835877015,-424.99999946968296,0.0,4.5166003142263,1.55e-06,11.981180670218443,7729793.980786093,700891.4546279649,2891537.9162718244,2399663.731434654,260,760,850

capsule,-1660.0000000000002,1659.9999999999995,-260.0000000000004,259.9999999999996,-384.1355925513634,384.1355925513634,5302755.390899701,-449.99999935735764,0.0,4.551910253775709,1.55e-06,12.383225154884435,7989177.519280281,727494.514152004,3147639.062362096,2637163.741192639,260,760,900

capsule,-1710.0000000000016,1709.9999999999986,-260.00000000000074,259.9999999999993,-384.2513438911696,384.2513438911696,5474983.800951061,-474.9999992628282,0.0,4.585035758820552,1.55e-06,12.785271224641862,8248562.080414105,754097.6789176645,3419219.5520605156,2890142.9872192545,260,760,950

capsule,-1580.0000000000039,1579.999999999996,-260.0000000000003,259.9999999999997,-393.95656406757473,393.95656406757473,5116759.191297671,-400.00001697570167,0.0,4.30551436765483,1.55e-06,11.949132027709474,7709117.437231919,723541.50611799,2811619.49825067,2295997.6669151564,260,780,800

capsule,-1630.000000000002,1629.999999999998,-259.9999999999999,260.00000000000017,-394.0717466921992,394.0717466921992,5292594.666155504,-425.00000008634225,0.0,4.342069256742976,1.55e-06,12.359621206366091,7973949.165397478,751823.5942973074,3063748.6137404265,2528046.114671874,260,780,850

capsule,-1680.0000000000027,1679.9999999999975,-259.99999999999955,260.00000000000045,-394.187200087173,394.187200087173,5468430.284689663,-450.0000002109486,0.0,4.376222162982934,1.55e-06,12.770108395655857,8238779.610100552,780105.480510873,3331326.8159676143,2775543.8508372433,260,780,900

capsule,-1730.0000000000018,1729.9999999999984,-259.9999999999998,260.0000000000003,-394.30290244480443,394.30290244480443,5644266.009226119,-474.99998084956394,0.0,4.408213431497518,1.55e-06,13.180589949344748,8503606.418932095,808386.8453920132,3614866.5063504255,3039003.59179913,260,780,950

capsule,-1540.0000000000007,1539.9999999999993,-280.00000000000006,279.99999999999994,-373.86127651004136,373.86127651004136,4890358.534169492,-399.99999384069605,0.0,4.996024539566913,1.55e-06,11.425117847075926,7371043.7723070495,661112.8057133624,2561820.513484425,2127738.2478699884,280,740,800

capsule,-1589.9999999999993,1590.0000000000007,-280.0000000000005,279.99999999999955,-373.9763207163808,373.9763207163808,5061525.916429578,-424.9999888984695,0.0,5.039220357458353,1.55e-06,11.824797487717104,7628901.6049787775,687411.6828639227,2797468.851676017,2346196.8070846647,280,740,850

capsule,-1639.9999999999998,1640.0000000000005,-280.0000000000006,279.9999999999994,-374.09164979728183,374.09164979728183,5232693.494097379,-449.99998105195044,0.0,5.0796205789686395,1.55e-06,12.224478543781283,7886760.350826634,713710.6279254318,3047898.4408417293,2579436.551518698,280,740,900

capsule,-1690.0000000000036,1689.9999999999966,-279.99999999999994,280.0000000000001,-374.20724031355616,374.20724031355616,5403860.708861421,-475.0000014593395,0.0,5.117577422375466,1.55e-06,12.62416203922636,8144620.670468619,740009.9851291353,3313608.3750815988,2827956.1867762865,280,740,950

capsule,-1560.0000000000025,1559.9999999999975,-279.9999999999999,280.00000000000017,-383.9128194785724,383.9128194785724,5046346.160636757,-400.0000123726155,0.0,4.813100250113779,1.55e-06,11.789945624908185,7606416.53219883,709294.7280252383,2718417.9435191285,2244061.6527965306,280,760,800

capsule,-1610.0000000000018,1609.9999999999982,-280.0000000000007,279.9999999999993,-384.02782225421436,384.02782225421436,5221071.659445374,-425.0000130495539,0.0,4.854994360976477,1.55e-06,12.197967654250172,7869656.551129144,737246.323839963,2964846.83074102,2471878.9163281117,280,760,850

capsule,-1660.000000000001,1659.999999999999,-280.0000000000008,279.99999999999926,-384.1431086716886,384.1431086716886,5395797.199274544,-450.0000011371694,0.0,4.894112660703308,1.55e-06,12.605987075270683,8132894.887271408,765197.6792677788,3226522.7880701204,2714943.471974251,280,760,900

capsule,-1710.0000000000016,1709.9999999999984,-280.00000000000006,279.99999999999994,-384.25865568330215,384.25865568330215,5570522.736638075,-474.99999930052275,0.0,4.9307752558235105,1.55e-06,13.014006897398943,8396133.482192867,793149.0543190761,3503955.8726969156,2973765.151955954,280,760,950

capsule,-1579.999999999999,1580.000000000001,-280.0000000000004,279.99999999999966,-393.9644197436073,393.9644197436073,5204958.017920814,-400.00000075665446,0.0,4.633904892287463,1.55e-06,12.160774839381013,7845661.186697427,760088.7514291285,2882220.0132044544,2365092.6710250694,280,780,800

capsule,-1630.0000000000052,1629.9999999999945,-280.0000000000002,279.9999999999998,-394.0793805180087,394.0793805180087,5383256.389181465,-425.0000006586642,0.0,4.674437008519994,1.55e-06,12.577170878332849,8114303.792472806,789764.5161529894,3139764.396378152,2602532.461103891,280,780,850

capsule,-1679.999999999999,1680.0000000000007,-280.0000000000007,279.9999999999993,-394.19462375839015,394.19462375839015,5561554.895355413,-450.00000135985,0.0,4.712356456624782,1.55e-06,12.99356525941342,8382945.32865382,819440.1179123637,3413029.7856072118,2855693.419681632,280,780,900

capsule,-1730.000000000003,1729.9999999999968,-280.00000000000006,279.99999999999994,-394.310126794981,394.310126794981,5739853.37668106,-475.00000171047645,0.0,4.74782087331515,1.55e-06,13.409958368616932,8651586.044268988,849115.4382694573,3702537.6235788297,3125097.0883366405,280,780,950

capsule,-1540.0000000000036,1539.9999999999964,-300.0000000000001,299.9999999999999,-373.8699211554676,373.8699211554676,4980638.973040747,-399.99996840485693,0.0,5.318411727189432,1.55e-06,11.640086937629336,7509733.508147959,696365.0639481704,2628740.6675363155,2195058.7792240432,300,740,800

capsule,-1590.000000000002,1589.999999999998,-300.0000000000001,299.99999999999994,-373.9847157329976,373.9847157329976,5154406.516724993,-424.9999661521323,0.0,5.365467650329655,1.55e-06,12.04595498142109,7771583.858981349,724034.9225912977,2869700.3891696716,2418873.892855163,300,740,850

capsule,-1639.9999999999993,1640.0000000000007,-300.00000000000034,299.9999999999997,-374.09980861579015,374.09980861579015,5328173.526752204,-449.9999639805157,0.0,5.409591724829328,1.55e-06,12.451829591500642,8033438.446129447,751705.2103008662,3125718.798190228,2657747.2748392215,300,740,900

capsule,-1690.0000000000011,1689.9999999999989,-299.9999999999996,300.0000000000004,-374.21517535640834,374.21517535640834,5501941.229303534,-474.9999615494787,0.0,5.4508551821416225,1.55e-06,12.857700637890048,8295290.734122612,779375.1884779616,3397301.359611846,2912185.1122451797,300,740,950

capsule,-1560.0000000000005,1559.9999999999993,-300.0000000000007,299.9999999999993,-383.92135052507837,383.92135052507837,5136812.131361462,-400.00001718341434,0.0,5.130222041423736,1.55e-06,12.005776155590787,7745662.035865024,746115.6496199075,2787941.028531461,2313600.660259105,300,760,800

capsule,-1610.0000000000014,1609.9999999999984,-300.0000000000003,299.9999999999997,-384.0361101760442,384.0361101760442,5314101.885654179,-425.00001733818823,0.0,5.176052348219797,1.55e-06,12.419918007913855,8012850.327686358,775485.1291400723,3039796.0817497643,2546876.1772901616,300,760,850

capsule,-1659.9999999999995,1660.0000000000002,-299.9999999999998,300.0000000000003,-384.15116637802805,384.15116637802805,5491391.848806029,-449.99999855966325,0.0,5.218898049463485,1.55e-06,12.83405918822638,8280038.185952503,804854.5133863445,3307176.1012215856,2795676.7408704488,300,760,900

capsule,-1710.0000000000005,1709.9999999999993,-300.00000000000057,299.99999999999943,-384.2664951271167,384.2664951271167,5668681.925562246,-474.9999980698696,0.0,5.258989966459588,1.55e-06,13.24819803638219,8547224.539601414,834223.6055417568,3590597.90652185,3060519.4008098645,300,760,950

capsule,-1580.0000000000018,1579.9999999999984,-299.99999999999983,300.00000000000017,-393.97284001336243,393.97284001336243,5295611.8589131115,-400.00002948034694,0.0,4.945969491948399,1.55e-06,12.37749707485958,7985481.983780375,798516.4995069685,2954412.8578049834,2436896.7415764686,300,780,800

capsule,-1630.0000000000034,1629.9999999999968,-300.00000000000045,299.99999999999955,-394.08756392663474,394.08756392663474,5476440.449215301,-425.00003260508277,0.0,4.990390080839352,1.55e-06,12.799942520401624,8258027.4325171765,829657.0524142464,3217499.338150945,2679897.7151540117,300,780,850

capsule,-1680.0000000000005,1679.9999999999995,-300.0000000000005,299.9999999999995,-394.2025827191159,394.2025827191159,5657268.788967488,-449.9999993545679,0.0,5.031958123257579,1.55e-06,13.22238781990098,8530572.787032891,860797.5743071754,3496586.06456998,2938898.947137,300,780,900

capsule,-1730.0000000000002,1729.9999999999998,-300.0,300.0,-394.3178728136705,394.3178728136705,5838097.079791899,-474.9999993247865,0.0,5.070971027427471,1.55e-06,13.64483495802209,8803119.327756187,891938.1530002517,3792200.900929047,3214428.2517245575,300,780,950

capsule,-1539.9999999999995,1540.0000000000002,-320.00000000000034,319.99999999999966,-373.8791406732499,373.8791406732499,5073132.346292076,-399.9999715514647,0.0,5.624081734080771,1.55e-06,11.859718987985287,7651431.605151799,733376.6923843619,2697007.4589424697,2264865.9517756146,320,740,800

capsule,-1590.0000000000014,1589.9999999999984,-319.99999999999966,320.00000000000034,-373.9936701954377,373.9936701954377,5249563.357703049,-424.99996938968724,0.0,5.675017744140159,1.55e-06,12.271909649334255,7917361.064086616,762485.1994717778,2943389.3679853105,2494192.674327052,320,740,850

capsule,-1640.0000000000005,1639.9999999999995,-320.0000000000005,319.9999999999995,-374.10851218892753,374.10851218892753,5425993.735698305,-449.99996889753135,0.0,5.722572863263126,1.55e-06,12.684100661920743,8183290.749626286,791593.5616660325,3205111.6696816194,2738859.912270717,320,740,900

capsule,-1690.0000000000043,1689.9999999999957,-320.0000000000003,319.9999999999997,-374.2236411527935,374.2236411527935,5602424.5034207245,-474.99996748939157,0.0,5.767198916983512,1.55e-06,13.096295353523484,8449222.808724828,820702.1291021816,3482689.633582402,2999382.6278624563,320,740,950

capsule,-1560.0000000000007,1559.9999999999993,-320.00000000000006,320.0,-383.9304494366902,383.9304494366902,5229527.90695644,-399.99999765081844,0.0,5.431204670314013,1.55e-06,12.226344838526247,7887964.411952417,784759.7045780579,2858880.9718023734,2385714.8758336767,320,760,800

capsule,-1610.0000000000016,1609.9999999999984,-320.0,320.0,-384.0449508937842,384.0449508937842,5409445.765658825,-424.9999528010072,0.0,5.480801908425466,1.55e-06,12.64674149851049,8159188.063555155,815616.4197703211,3116276.7932224614,2624607.998753447,320,760,850

capsule,-1659.9999999999998,1660.0000000000002,-320.00000000000057,319.99999999999943,-384.1597625224521,384.1597625224521,5589363.336900187,-449.9999485419305,0.0,5.527189725089322,1.55e-06,13.06713627902287,8430410.5025954,846472.8702127228,3389481.1600724305,2879309.9212060114,320,760,900

capsule,-1710.0000000000011,1709.9999999999989,-320.00000000000034,319.99999999999966,-384.2748593190998,384.2748593190998,5769281.141963401,-474.9999456537647,0.0,5.570660598699704,1.55e-06,13.487529404244468,8701631.873706108,877329.144866551,3679019.0089469105,3150345.4992239643,320,760,950

capsule,-1580.000000000001,1579.9999999999993,-319.9999999999996,320.0000000000004,-393.98182129423446,393.98182129423446,5388551.880012523,-399.99999824104196,0.0,5.242231095975332,1.55e-06,12.599016144136767,8128397.512346301,838832.0989415091,3028090.347476465,2511362.5432149535,320,780,800

capsule,-1630.000000000002,1629.9999999999982,-320.00000000000034,319.99999999999966,-394.0962936235478,394.0962936235478,5571973.791550983,-424.9999992024176,0.0,5.290343332234086,1.55e-06,13.027643626369146,8404931.371851062,871508.5580417614,3296836.513180682,2760087.431768326,320,780,850

capsule,-1680.000000000003,1679.9999999999968,-320.0000000000001,319.99999999999994,-394.21107393358835,394.21107393358835,5755395.833711658,-449.999999396064,0.0,5.335357623020678,1.55e-06,13.456269528756286,8681464.21210083,904184.7949035855,3581867.0423423457,3025096.8941870104,320,780,900

capsule,-1729.9999999999989,1730.0000000000014,-320.0000000000003,319.9999999999997,-394.3261376981076,394.3261376981076,5938817.515301101,-474.9999990920344,0.0,5.377690135379739,1.55e-06,13.884900192158202,8958000.123973034,936861.4056608856,3883718.629180075,3306927.054052399,320,780,950

capsule,-1540.0000000000036,1539.9999999999966,-340.0000000000001,339.9999999999999,-373.88893097392344,373.88893097392344,5167689.406344714,-399.9999997447781,0.0,5.914213948603287,1.55e-06,12.083739729493093,7795961.115801996,772160.7286983307,2766529.1593868034,2337125.4963771864,340,740,800

capsule,-1590.000000000001,1589.9999999999993,-340.0000000000004,339.9999999999996,-374.0031803487197,374.0031803487197,5346842.8056996735,-425.0000843335999,0.0,5.96880712794499,1.55e-06,12.502384023733573,8066054.208860369,802775.8704590999,3018439.059497316,2572115.7914628834,340,740,850

