subject,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z,HORZ_DIAMETER,VERT_DIAMETER,FUSE_CYL_LENGTH,FLOOR_HEIGHT
capsule,-538.3616666666668,538.3616666666666,-349.1733333333331,349.17333333333346,-111.80965166524473,111.80965166524473,1047672.3200759327,-157.5275000013206,0.0,3.756658447263095,1.55e-06,2.4050161191887947,1551623.302702448,40541.54991993572,72618.56745200613,85320.30422674477,349.1733333333333,223.30666666666667,315.055,10.2945
capsule,-1521.8683333333336,1521.868333333333,-483.5733333333341,483.57333333333264,-296.8964701050872,296.8964701050872,5195353.515360534,-464.42749999132235,0.0,6.501790042101156,1.55e-06,12.062256084866725,7782100.699914016,759551.7543058537,2696380.084917818,2562929.1835096055,483.5733333333334,593.0133333333333,928.855,19.0875
capsule,-452.47833333333284,452.4783333333338,-110.45333333333338,110.45333333333329,-114.86179606675839,114.86179606675839,465840.90564171266,-111.49250001840716,0.0,1.0288276208979341,1.55e-06,1.0786253287810423,695887.3088909951,6559.104669856519,21620.181203080625,18137.343423350212,110.45333333333333,229.4933333333333,222.985,8.4405
capsule,-323.17833333333346,323.1783333333332,-472.0533333333333,472.0533333333335,-79.68528864731557,79.68528864731557,769840.2799151012,-82.04250000540344,0.0,3.4211871562442924,1.55e-06,1.760676404432745,1135920.2609243516,35357.08527898631,21231.371547826155,45975.18912414155,472.05333333333334,159.09333333333333,164.085,9.0615
capsule,-221.3483333333335,221.34833333333316,-324.85333333333324,324.85333333333347,-62.31168848804339,62.31168848804339,374997.7860761274,-48.407500005197974,0.0,3.6237010597348474,1.55e-06,0.8635716189756406,557142.9799842843,8324.209231690398,5090.493108627402,10385.468930057254,324.85333333333335,124.53333333333333,96.815,10.1325
capsule,-524.161666666667,524.1616666666663,-419.57333333333355,419.5733333333332,-33.3719890537116,33.3719890537116,1220001.0332947136,-228.82750015245986,0.0,3.612602591368854,1.55e-06,2.772286213695849,1788571.7507715153,38763.09246364224,65074.04051108046,101042.50814443683,419.5733333333333,66.50666666666666,457.655,16.7205
capsule,-653.4049999999997,653.4050000000001,-350.24000000000007,350.24,-39.61817736495091,39.61817736495091,1202417.5821921935,-287.2625091697335,0.0,4.547323219631532,1.55e-06,2.7400072279546777,1767746.598680437,27994.734028080922,100097.40835044153,123667.83025474835,350.24,78.88,574.525,12.1845
capsule,-1068.6850000000027,1068.684999999997,-64.58666666666721,64.58666666666613,-127.05875192575833,127.05875192575833,1096067.6646808702,-407.5425001499184,0.0,-0.10722284310500503,1.55e-06,2.5455879629492317,1642314.814805956,15278.179265701052,237596.72044678679,225179.74747880947,64.58666666666667,253.6,815.085,7.3155
capsule,-715.1950000000006,715.1949999999995,-517.7066666666669,517.7066666666665,-70.92170855454293,70.92170855454293,2005566.020056821,-286.79750018334505,0.0,7.782276119216533,1.55e-06,4.5154112944778415,2913168.5770824784,106350.0551052469,206572.6020447454,289297.5364609298,517.7066666666667,141.6,573.595,18.259500000000003
capsule,-518.9516666666666,518.9516666666666,-589.8133333333329,589.8133333333336,-74.0083087117597,74.0083087117597,1699062.5408554864,-185.582499980827,0.0,8.19893641219475,1.55e-06,3.832891533445483,2472833.2473841826,111295.07116413109,97491.88995030479,188335.17268059752,589.8133333333333,147.78666666666666,371.16499999999996,23.6055
capsule,-1602.9983333333323,1602.9983333333346,-272.8,272.8,-330.1848730089335,330.1848730089335,4509932.034079413,-471.71250018921296,0.0,-8.060386496431656,1.55e-06,10.452903288167448,6743808.573011257,490725.708593666,2463376.3479265324,2178835.458852335,272.8,659.5733333333333,943.4250000000001,7.0905
capsule,-1186.0116666666668,1186.0116666666663,-117.49333333333338,117.4933333333333,-112.9006468083177,112.9006468083177,1318454.1267684149,-480.3925000128081,0.0,3.3215350293400143,1.55e-06,3.034716187123028,1957881.411047115,20674.377726886833,355210.9604954869,345054.3843344668,117.49333333333334,225.22666666666666,960.785,12.7065
capsule,-1093.968333333334,1093.9683333333326,-663.6266666666671,663.6266666666662,-176.17663988319975,176.17663988319975,3658613.655385969,-371.11750001591594,0.0,-0.12582437612123137,1.55e-06,8.508332067430564,5489246.495116493,479864.29430075403,1012823.0879350253,1235061.367399809,663.6266666666667,351.73333333333335,742.235,7.5855
capsule,-1248.5950000000007,1248.5949999999993,-563.5733333333333,563.5733333333335,-183.45170393679342,183.45170393679342,4153605.508403082,-441.17749995884895,0.0,13.401678893712747,1.55e-06,9.5822329642216,6182085.783368774,439145.6554381396,1400862.859006268,1526880.1760764068,563.5733333333334,366.24,882.355,29.5545
capsule,-1325.1183333333354,1325.1183333333313,-205.38666666666725,205.38666666666606,-258.7544223057337,258.7544223057337,3024845.688839596,-404.1324999365471,0.0,4.742658344060322,1.55e-06,7.025285097658019,4532441.998489045,208164.88904244814,1103519.4659262472,971103.8251866619,205.38666666666666,516.8533333333334,808.265,21.5625
capsule,-1163.211666666667,1163.2116666666664,-466.08000000000055,466.0799999999994,-105.05760358741745,105.05760358741745,2851893.2737417356,-476.67249993711545,0.0,6.03990966088778,1.55e-06,6.459393817729736,4167350.850148217,163668.6162774735,777640.7313581614,864851.8433601145,466.08,209.86666666666667,953.345,11.7345
capsule,-938.8516666666673,938.8516666666662,-662.3466666666668,662.3466666666666,-146.0060583053358,146.0060583053358,3165042.203657359,-323.5324999757272,0.0,5.221640064894415,1.55e-06,7.2956216541848695,4706852.68011927,358314.64122475684,633411.2268330345,832612.4870557103,662.3466666666667,291.7866666666667,647.065,11.6715
capsule,-1302.2183333333317,1302.2183333333348,-176.80000000000018,176.79999999999984,-209.7860539654451,209.7860539654451,2442189.6421549004,-441.64249988176385,0.0,2.2780084495483375,1.55e-06,5.670073107974418,3658111.6825641408,115043.38858488652,833658.133616918,764594.0838758616,176.8,418.9333333333333,883.2850000000001,13.0755
capsule,-529.9650000000004,529.9649999999996,-122.40000000000005,122.39999999999996,-187.41806742572393,187.41806742572393,781924.7997658303,-77.7025000179918,0.0,1.6093959313623125,1.55e-06,1.8170786985872722,1172308.8377982401,23189.303526199772,56015.462023685264,39178.50759175923,122.4,374.56,155.405,13.7055
capsule,-760.4450000000002,760.4449999999996,-302.0266666666668,302.0266666666665,-75.6693100646799,75.6693100646799,1159239.7621114987,-304.62250000229307,0.0,1.6534705134202767,1.55e-06,2.6684468754615702,1721578.6293300453,30598.029489629702,138966.73557559086,153810.08406613822,302.02666666666664,151.2,609.245,6.4785
capsule,-1309.6783333333328,1309.6783333333337,-569.1200000000002,569.1199999999998,-170.2023362178442,170.2023362178442,4305450.315718722,-484.732499995836,0.0,12.868249358213928,1.55e-06,9.917246339525217,6398223.4448549785,438258.1062445126,1565783.6091948256,1717571.3613332133,569.12,340.21333333333337,969.4649999999999,27.3855
capsule,-1303.4583333333323,1303.4583333333346,-352.37333333333356,352.3733333333331,-189.63309368311317,189.63309368311317,3068076.498994561,-462.10249999473456,0.0,5.288296017864953,1.55e-06,7.103054139894384,4582615.574125409,211091.0793179226,1099012.6331432892,1082043.0118832379,352.37333333333333,379.25333333333333,924.205,14.3805
capsule,-1239.5816666666676,1239.581666666666,-450.50666666666655,450.5066666666668,-141.4924407607257,141.4924407607257,3232133.345825404,-478.3774999960108,0.0,9.845714888616484,1.55e-06,7.42135767919258,4787972.696253277,216469.05698648276,1026576.4907786626,1093796.5134043037,450.50666666666666,282.8266666666667,956.755,20.482499999999998
capsule,-1064.5316666666668,1064.5316666666668,-86.13333333333351,86.13333333333314,-83.75044037686648,83.75044037686648,926058.1162312296,-448.77250000810795,0.0,4.680853591537737,1.55e-06,2.11677668744339,1365662.3789957354,7620.427551951989,197231.0370216339,193409.57209244283,86.13333333333333,166.98666666666668,897.5450000000001,24.0375
capsule,-764.1983333333336,764.1983333333334,-461.38666666666677,461.3866666666666,-102.67065358801737,102.67065358801737,1914712.1420448315,-279.51250000307687,0.0,7.479865707105393,1.55e-06,4.330391274141803,2793800.82202697,102070.19238306051,237241.45493308213,292333.99880412046,461.38666666666666,205.17333333333335,559.0250000000001,15.2715
capsule,-1086.8650000000014,1086.8649999999986,-167.6266666666672,167.62666666666613,-50.904212868448695,50.904212868448695,982573.4104257228,-492.7925000015187,0.0,2.617693913483199,1.55e-06,2.272253021752203,1465969.691453034,9182.598218454112,226659.8987889438,229814.5627641882,167.62666666666667,101.28,985.585,7.0545
capsule,-1302.0883333333343,1302.0883333333322,-498.0799999999997,498.08000000000015,-292.0485059020477,292.0485059020477,4380885.804377311,-359.33749999975134,0.0,1.8230512281924813,1.55e-06,10.18254116503076,6569381.396794038,630659.8384284893,1758358.2861612423,1678199.268356788,498.08,583.4133333333333,718.675,12.220500000000001
capsule,-1152.7316666666673,1152.7316666666663,-370.293333333333,370.29333333333363,-135.71622743320108,135.71622743320108,2576731.636290957,-440.7125000160501,0.0,8.809439852278674,1.55e-06,5.916020175726344,3816787.2101460285,132609.32577660243,704736.2971660787,730895.3196347486,370.29333333333335,271.3066666666667,881.4250000000001,19.2945
capsule,-710.3016666666668,710.3016666666664,-268.9600000000003,268.9599999999998,-35.67581766508925,35.67581766508925,999590.5142051221,-319.6575000536642,0.0,3.96679896657949,1.55e-06,2.2865845816569954,1475215.8591335453,14427.668398641146,97799.10193999363,109238.57365767275,268.96000000000004,70.98666666666666,639.3149999999999,10.7895
capsule,-1049.1083333333324,1049.1083333333343,-415.3066666666668,415.30666666666656,-152.55626640283822,152.55626640283822,2660794.4906415613,-372.04750000025933,0.0,10.693942585244656,1.55e-06,6.125420452247701,3951884.162740452,169166.19504185277,625235.5580747521,658394.9742473103,415.3066666666667,305.0133333333333,744.095,24.784499999999998
capsule,-1027.158333333334,1027.1583333333326,-478.24000000000035,478.23999999999967,-143.82077290226064,143.82077290226064,2896056.693396423,-370.0324999961797,0.0,11.944345169663118,1.55e-06,6.65144819733416,4291256.90150591,204571.5293412646,651535.9109020479,722466.6385464362,478.24,287.09333333333336,740.065,28.3935
capsule,-991.2116666666674,991.2116666666659,-165.0666666666672,165.06666666666612,-269.6630261876339,269.6630261876339,2144170.385692215,-226.19250006116246,0.0,1.8573784932379775,1.55e-06,4.9835551079442055,3215196.843834971,136129.47015725204,473086.5629106753,371374.0714714156,165.06666666666666,538.8266666666666,452.385,15.8745
capsule,-1195.905,1195.9049999999995,-614.773333333334,614.7733333333326,-198.23187498885795,198.23187498885795,4154326.017468167,-399.79250000451486,0.0,9.26031261670803,1.55e-06,9.606095818726294,6197481.173371803,523224.4596325919,1338929.0085267876,1495106.1087229254,614.7733333333333,396.32,799.5849999999999,19.1415
capsule,-1356.7683333333332,1356.7683333333334,-501.9199999999999,501.9200000000003,-264.21959457840296,264.21959457840296,4338312.165363787,-414.51749996792626,0.0,-0.5845800755251449,1.55e-06,10.080804873085834,6503745.079410215,574832.0077111372,1831023.9422453335,1810779.9658658882,501.92,527.7333333333333,829.0350000000001,9.2055
capsule,-923.7049999999998,923.7050000000003,-209.01333333333324,209.0133333333334,-336.96124379598734,336.96124379598734,2428807.791341127,-125.13250028512394,0.0,2.524628451548335,1.55e-06,5.646384947718764,3642828.998528235,228858.20915290955,538871.3966153256,368780.3302676982,209.01333333333332,673.44,250.265,20.3655
capsule,-1035.6649999999993,1035.6650000000004,-277.0666666666668,277.0666666666665,-253.46438701822714,253.46438701822714,2484216.0044019916,-264.6325000060356,0.0,2.004676606968821,1.55e-06,5.772088631712335,3723928.149491829,189322.42558264246,613918.1358693821,529493.8480702456,277.06666666666666,506.4,529.265,12.7515
capsule,-379.53166666666664,379.5316666666666,-405.4933333333336,405.4933333333331,-55.41157317922938,55.41157317922938,702137.931265226,-134.43249991046545,0.0,1.5673115858362126,1.55e-06,1.6531412257201845,1066542.7262710868,24477.229438902294,23284.46772685904,42507.78346473528,405.49333333333334,110.66666666666666,268.865,6.1365
capsule,-995.2283333333335,995.2283333333332,-480.8000000000006,480.7999999999994,-34.692063962497436,34.692063962497436,2821954.98133204,-463.1874999541375,0.0,1.7073852057928016,1.55e-06,6.36242643440984,4104791.2480063485,124833.74822181983,530305.7125894845,649148.6617860652,480.79999999999995,68.85333333333334,926.375,26.503500000000003
capsule,-662.1116666666661,662.1116666666671,-86.98666666666686,86.9866666666665,-102.855492666969,102.855492666969,640194.3125424678,-228.36250002198187,0.0,4.473322058890677,1.55e-06,1.4727918185879565,950188.2700567461,7027.8824538977315,54955.852297667385,50630.83225010976,86.98666666666666,205.38666666666666,456.725,24.8745
capsule,-1030.8150000000012,1030.814999999999,-125.38666666666653,125.38666666666684,-289.93874388782524,289.93874388782524,2256733.542115266,-225.7275002421987,0.0,1.0208172858030387,1.55e-06,5.24642195737088,3384788.3595941165,147972.22424362833,530204.6532681964,403608.8934388102,125.38666666666667,579.36,451.455,16.0815
capsule,-764.6616666666671,764.6616666666661,-179.78666666666692,179.78666666666646,-151.5253277957409,151.5253277957409,1152277.7158272732,-230.99749997776024,0.0,2.995156164090856,1.55e-06,2.6685147893226633,1721622.4447242988,33892.89899769485,145209.13640062956,131574.76036120142,179.7866666666667,302.66666666666663,461.995,12.256499999999999
capsule,-1253.9183333333322,1253.9183333333347,-227.36000000000024,227.3599999999998,-290.1003309200278,290.1003309200278,3121233.225827757,-337.17249948409426,0.0,1.7805275978188921,1.55e-06,7.254045743786172,4680029.512120111,260986.08338578002,1068825.2103684526,903067.818417086,227.36,579.5733333333333,674.345,14.2635
capsule,-1089.1049999999998,1089.1050000000002,-456.69333333333344,456.6933333333332,-314.93333242873194,314.93333242873194,3699236.740411708,-229.91249999186493,0.0,7.257195485884618,1.55e-06,8.594038493254436,5544540.963389959,518780.51686104364,1128196.9301372287,990086.9468118713,456.6933333333333,629.28,459.82500000000005,23.596500000000002
capsule,-1371.6550000000002,1371.6549999999993,-362.6133333333338,362.6133333333329,-197.84909275702987,197.84909275702987,3221284.9536702093,-487.98750001672465,0.0,-4.280588501405937,1.55e-06,7.337646964029549,4733965.783244871,233934.17221967672,1269807.105929205,1260052.7938064053,362.61333333333334,395.67999999999995,975.9749999999999,6.6765
capsule,-816.9316666666679,816.9316666666656,-392.4800000000001,392.4799999999998,-99.8857816624373,99.8857816624373,1913023.285684052,-308.65250001939955,0.0,9.757011568379188,1.55e-06,4.288643235134502,2766866.603312582,78233.2908104345,259617.78081450256,296274.44719116535,392.47999999999996,199.62666666666667,617.3050000000001,26.314500000000002
capsule,-889.8249999999999,889.8250000000002,-669.3866666666668,669.3866666666664,-330.33086975211575,330.33086975211575,3704715.299566244,-114.59249999886522,0.0,0.6325013386833417,1.55e-06,8.617844904401212,5559899.938323363,709955.7277618713,916629.8607475201,922714.3840786619,669.3866666666667,660.64,229.185,11.7615
capsule,-1112.0516666666665,1112.051666666667,-623.0933333333335,623.0933333333332,-129.88084573238635,129.88084573238635,3521807.928739093,-426.4524999773894,0.0,6.066666857453567,1.55e-06,8.079147846039989,5212353.449058058,346852.9975775777,926594.4936811973,1128805.959910857,623.0933333333334,259.14666666666665,852.905,12.067499999999999
capsule,-1180.2116666666668,1180.2116666666661,-428.5333333333337,428.5333333333329,-99.4756196010442,99.4756196010442,3015985.906886965,-490.93249997845305,0.0,10.363716239247328,1.55e-06,6.733327087585612,4344081.991990717,140785.4834374156,817364.9630188271,892632.9275220869,428.5333333333333,198.34666666666666,981.865,29.4825
capsule,-1193.2083333333335,1193.2083333333335,-317.1733333333334,317.1733333333334,-276.0102878911018,276.0102878911018,3243678.4002319695,-320.89749996499137,0.0,6.251195189711471,1.55e-06,7.532051239313993,4859387.896331608,307764.2583872323,1046827.6952504076,916073.3072408381,317.17333333333335,551.4133333333334,641.795,21.9495
capsule,-1129.071666666667,1129.0716666666665,-507.8933333333335,507.8933333333332,-114.511727420306,114.511727420306,2940080.5237317933,-450.3224999966129,0.0,4.844113340025443,1.55e-06,6.715870279622014,4332819.535240009,202799.7267018936,775384.4194763969,884708.185827933,507.8933333333333,228.42666666666668,900.645,10.3215
capsule,-1126.2149999999997,1126.2150000000006,-109.81333333333323,109.81333333333345,-258.91858522702165,258.91858522702165,2265359.1720919143,-304.4674998825956,0.0,3.204270289392257,1.55e-06,5.265486732598046,3397088.214579385,122301.64806409882,593497.3386064328,487940.58986176,109.81333333333333,517.28,608.9350000000001,27.8445
capsule,-1235.8350000000005,1235.8349999999996,-443.2533333333331,443.25333333333356,-266.9615417232639,266.9615417232639,3908382.4805036974,-351.2774999963773,0.0,10.346764652315347,1.55e-06,9.066390893806993,5849284.447617415,460859.99401871493,1375753.4944516155,1295483.1957459135,443.25333333333333,533.28,702.5550000000001,27.5835
capsule,-1220.008333333334,1220.0083333333325,-209.22666666666655,209.22666666666674,-188.9671798163821,188.9671798163821,2233835.441575573,-421.3375000277349,0.0,1.9698680114486466,1.55e-06,5.183301545982785,3344065.5135372807,100477.98541984693,679854.6756932386,635870.2857414099,209.22666666666666,377.33333333333337,842.675,10.9335
capsule,-702.6183333333331,702.6183333333336,-294.98666666666685,294.9866666666665,-139.0740835176206,139.0740835176206,1251146.412955944,-212.24249996662283,0.0,-1.0617506399628676,1.55e-06,2.8905888193420757,1864896.0124787586,50277.7075839932,142783.5222548325,145546.26250453765,294.9866666666667,278.1333333333333,424.485,6.3885000000000005
capsule,-624.6950000000006,624.6949999999995,-131.57333333333344,131.5733333333332,-31.5934027558257,31.5934027558257,524021.3490351645,-280.90749999770696,0.0,1.2641473963307464,1.55e-06,1.1901428611294924,767834.1039545112,2299.3970252327417,38970.07846769967,40402.96654869728,131.57333333333332,62.88,561.815,24.8025
capsule,-859.1550000000004,859.1549999999996,-629.92,629.9200000000002,-102.73686308420199,102.73686308420199,2710927.9861917626,-327.0975004606098,0.0,5.557867109368998,1.55e-06,6.1285376918974155,3953895.285095107,236212.17232609447,423320.61735049635,589802.3711419341,629.92,204.96,654.1949999999999,10.9425
capsule,-1231.7883333333361,1231.7883333333302,-102.77333333333353,102.77333333333311,-308.01238656502863,308.01238656502863,2827768.401909165,-308.18748692487117,0.0,0.8626147940920422,1.55e-06,6.574388958865447,4241541.26378416,202146.2405515975,898037.5210148278,714378.8907298748,102.77333333333333,615.4133333333333,616.375,18.5745
capsule,-702.9583333333335,702.958333333333,-210.0800000000002,210.07999999999976,-55.403249242346675,55.403249242346675,918912.3688096805,-296.25249999934994,0.0,5.623211493139763,1.55e-06,2.0802109408490126,1342071.5747412983,10996.821032524042,88051.12040261875,93372.5544539338,210.07999999999998,110.45333333333333,592.505,23.9115
capsule,-1104.138333333336,1104.1383333333306,-100.00000000000003,99.99999999999997,-155.3353391371238,155.3353391371238,1455115.0703112117,-397.002499841662,0.0,2.040058143265909,1.55e-06,3.3752063479355616,2177552.482539072,33303.79850450399,343708.3706475696,319353.7236314671,100.0,310.1333333333333,794.005,13.3185
capsule,-341.835,341.8350000000001,-670.2400000000004,670.2399999999997,-59.088001108375465,59.088001108375465,1280619.8246476694,-111.95750000285344,0.0,6.450753836846538,1.55e-06,2.907372207300676,1875724.0047101134,99598.88097234235,33297.48408230454,123716.79262231904,670.24,117.92,223.91500000000002,24.2265
capsule,-672.9650000000004,672.9649999999997,-403.3600000000003,403.35999999999973,-104.58996232889561,104.58996232889561,1390358.035266975,-232.0824999972928,0.0,1.3407925002228667,1.55e-06,3.190186881031325,2058185.0845363387,64733.84552520192,141371.86908580334,171830.37413904007,403.36,208.8,464.165,7.0634999999999994
capsule,-1607.394999999999,1607.3950000000007,-280.90666666666647,280.9066666666668,-349.28048321776487,349.28048321776487,4832943.351922878,-454.8174997973107,0.0,-2.9723664967732892,1.55e-06,11.160457398752225,7200295.095969178,586269.8361733588,2668571.784872056,2311530.607277243,280.90666666666664,697.76,909.635,10.0785
capsule,-1100.018333333334,1100.0183333333327,-458.8266666666666,458.8266666666668,-119.19413746027948,119.19413746027948,2739035.569291928,-431.10250001357866,0.0,7.1511545761297635,1.55e-06,6.257841280063527,4037316.9548796946,165917.8628362856,684495.0307575808,758214.9162586539,458.82666666666665,237.81333333333333,862.205,14.1195
capsule,-365.59166666666664,365.5916666666668,-515.36,515.36,-100.286874636343,100.286874636343,1070808.2596080175,-82.66250000339737,0.0,8.96562959916915,1.55e-06,2.4356285981052967,1571373.2891001916,59148.00118870496,38195.29243853955,75588.94025392334,515.36,200.26666666666668,165.325,26.1885
capsule,-803.1216666666666,803.1216666666667,-198.34666666666686,198.34666666666647,-320.5062464903762,320.5062464903762,1968183.4788647387,-81.2675000665221,0.0,0.47949154265312877,1.55e-06,4.5767570144069225,2952746.460907692,162118.85075123754,348297.1424943286,228115.77823449136,198.34666666666666,640.5866666666667,162.53500000000003,12.9315
capsule,-361.6416666666669,361.6416666666665,-448.1599999999999,448.16000000000025,-111.38381214059787,111.38381214059787,876929.2692758094,-69.48749999883185,0.0,4.925541975790676,1.55e-06,2.0184589617535234,1302231.5882280795,42876.20496213813,33450.51114285941,54319.72891719775,448.16,222.66666666666666,138.97500000000002,13.237499999999999
capsule,-539.1983333333333,539.1983333333333,-650.1866666666664,650.1866666666671,-44.2296653686711,44.2296653686711,2033799.6299643838,-225.5724998050868,0.0,3.6600662493595366,1.55e-06,4.5949810219858165,2964503.8851521397,156679.61105254065,116231.87705581232,265422.3192557128,650.1866666666667,88.05333333333334,451.145,27.6555
capsule,-450.7450000000003,450.74499999999983,-647.2000000000004,647.1999999999997,-179.79413405693373,179.79413405693373,1648033.5519978064,-45.772500024228144,0.0,9.010122058102086,1.55e-06,3.823619297674903,2466851.15979026,169720.1222561526,115095.95086975429,185114.52546913654,647.2,359.20000000000005,91.545,25.3065
capsule,-1092.5216666666706,1092.5216666666627,-107.46666666666684,107.46666666666651,-248.88348350162897,248.88348350162897,2118047.7180900215,-297.6474999489453,0.0,3.126410278855975,1.55e-06,4.922827295287093,3176017.609862641,106160.63538232926,521280.4024199834,430088.9098298414,107.46666666666667,497.2266666666667,595.295,26.8005
capsule,-794.6516666666673,794.6516666666661,-540.1066666666669,540.1066666666665,-61.00439413887264,61.00439413887264,2219331.67754604,-336.55248375500634,0.0,6.443913178445801,1.55e-06,5.013246042193198,3234352.2852859343,122903.64247895886,277189.7700436731,379844.6532920099,540.1066666666667,121.54666666666667,673.105,13.3995
capsule,-1273.0016666666677,1273.0016666666654,-526.8800000000002,526.8799999999998,-319.35274642179684,319.35274642179684,4714874.443848012,-317.48750000616417,0.0,8.56478904527335,1.55e-06,10.94999360422127,7064512.0027234,775389.8415364891,1872120.2477389416,1738774.6600532713,526.88,638.0266666666666,634.975,24.3615
capsule,-1347.1416666666698,1347.1416666666635,-197.27999999999994,197.28000000000003,-295.3476877090582,295.3476877090582,3292549.5691426587,-378.55750046421707,0.0,0.7584258780058117,1.55e-06,7.654011715605844,4938072.074584415,266708.2744099623,1262784.9700037022,1074156.1795260138,197.28,590.0266666666666,757.115,12.6165
capsule,-820.2816666666674,820.2816666666661,-674.7200000000003,674.7199999999998,-98.99738054281683,98.99738054281683,2771831.0376205565,-311.2875043222252,0.0,5.632655457117454,1.55e-06,6.212834224434465,4008280.144796429,262746.6910846943,392693.5041677868,589271.8489660821,674.72,197.70666666666668,622.5749999999999,10.924499999999998
capsule,-938.3650000000027,938.3649999999973,-150.56000000000014,150.5599999999999,-35.82824841516766,35.82824841516766,898746.7875504508,-433.58249999855843,0.0,2.023382221341932,1.55e-06,2.0370311162886545,1314213.6234120352,5202.223970395279,150133.34521153,153339.97701412986,150.56,71.2,867.165,25.540499999999998
capsule,-817.4416666666668,817.4416666666664,-175.73333333333326,175.73333333333343,-321.468314682546,321.468314682546,1986585.75569382,-87.46749997262512,0.0,3.7180413554494978,1.55e-06,4.619524888716838,2980338.6378818313,160848.14917943976,356509.9181391134,229141.17954475287,175.73333333333335,642.5066666666667,174.935,28.0245
capsule,-1320.515,1320.515,-635.8933333333339,635.893333333333,-222.8698353278595,222.8698353278595,4674796.698686364,-437.45749997318325,0.0,3.5900569236364586,1.55e-06,10.844420514198255,6996400.33174081,685823.6101252985,1857241.806117436,2033096.082177703,635.8933333333333,445.6,874.9150000000001,11.842500000000001
capsule,-1069.9283333333337,1069.928333333333,-128.58666666666716,128.58666666666613,-138.6874264297542,138.6874264297542,1412024.3940104886,-396.53750010930855,0.0,4.753598563885662,1.55e-06,3.264661549249354,2106233.257580228,30903.29266849138,315511.77014756494,298150.08176814596,128.58666666666664,276.85333333333335,793.0749999999999,19.3665
capsule,-1472.745000000002,1472.7449999999978,-191.94666666666672,191.9466666666666,-312.7642577024365,312.7642577024365,3802403.701279249,-423.9724998834666,0.0,3.6735305661667446,1.55e-06,8.836609023047124,5701038.0793852415,338862.25472195074,1714807.5121152455,1461733.7924606598,191.94666666666666,624.8,847.945,22.3815
capsule,-1004.205000000001,1004.2049999999988,-140.74666666666658,140.74666666666675,-107.20471814806848,107.20471814806848,1125808.4482633192,-395.14249999874255,0.0,1.6912723675904835,1.55e-06,2.5890864324009235,1670378.343484467,18523.68128476177,222223.83181903927,216162.6856287299,140.74666666666667,213.92,790.285,8.2605
capsule,-568.255,568.255,-242.50666666666694,242.5066666666664,-90.78987089277781,90.78987089277781,905126.8594953602,-193.48750000199956,0.0,8.122821811911159,1.55e-06,2.0474597914122876,1320941.8009111534,18572.09957264687,61335.30526675295,65082.90276184128,242.50666666666666,181.28,386.97499999999997,27.8175
capsule,-1013.9316666666666,1013.9316666666666,-380.32000000000045,380.3199999999994,-236.39934674761807,236.39934674761807,2773615.9546417077,-270.83250001408123,0.0,8.228591533268544,1.55e-06,6.432842842065009,4150221.188429038,246564.40471852288,672698.4962895111,624304.7324098289,380.31999999999994,472.26666666666665,541.665,23.2455
capsule,-750.4350000000002,750.4349999999997,-388.8533333333337,388.85333333333307,-238.0507335120858,238.0507335120858,2020567.807786814,-137.3775000368804,0.0,4.0562593673540945,1.55e-06,4.692737355694831,3027572.487545052,173319.3779650065,311944.93589837494,281850.7755171503,388.85333333333335,475.67999999999995,274.755,15.5595
capsule,-404.8816666666667,404.88166666666655,-373.2799999999998,373.28000000000014,-69.15696538181805,69.15696538181805,776390.4200604928,-133.3475000121139,0.0,4.206602850196921,1.55e-06,1.770799870930359,1142451.5296324897,24114.58321500614,28982.903609309644,44558.30318880227,373.28,138.18666666666667,266.695,9.5835
capsule,-1524.0850000000005,1524.0849999999996,-279.2000000000001,279.2,-291.01836172034166,291.01836172034166,4156202.03655076,-471.40250015005034,0.0,6.901432509711298,1.55e-06,9.65166908207704,6226883.278759381,402612.30544933083,2030714.1790576049,1815080.3729312068,279.20000000000005,581.28,942.805,25.5045
capsule,-891.538333333334,891.5383333333327,-564.8533333333337,564.8533333333329,-76.92063580891661,76.92063580891661,2679429.013283922,-369.10250247789486,0.0,8.046715031691052,1.55e-06,6.015386906985286,3880894.778700185,170518.81532746938,422842.11076995946,555191.4670638257,564.8533333333334,153.33333333333334,738.205,16.801499999999997
capsule,-1506.6916666666702,1506.6916666666627,-74.18666666666711,74.18666666666624,-254.1004706638766,254.1004706638766,2919546.7732274793,-499.6125005894965,0.0,0.5581311465773833,1.55e-06,6.787118279945774,4378785.987061789,144493.0187138317,1275328.6426323187,1141065.1088787045,74.18666666666667,507.4666666666667,999.225,17.1975
capsule,-922.7783333333335,922.7783333333331,-115.14666666666672,115.14666666666663,-120.41171081205765,120.41171081205765,1032637.1440343183,-341.20250003510756,0.0,1.4752220784614993,1.55e-06,2.3876749808889617,1540435.4715412655,17182.56896802085,172564.54386237558,163415.50324275668,115.14666666666668,240.37333333333333,682.405,9.0435
capsule,-851.1250000000006,851.1249999999994,-468.2133333333337,468.2133333333331,-127.83117086110522,127.83117086110522,2275895.041694436,-297.8025000049617,0.0,10.11428938987727,1.55e-06,5.214408226069235,3364134.3393995063,142587.67434923624,358275.4673234516,416863.201900988,468.21333333333337,255.51999999999998,595.605,22.7055
