vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_VERT_DIAMETER
capsule,(2018.3120265051348+0.624445376062744j),(683301.5452773015+2369.8023076756367j),(683301.5452773015+2369.8023076756367j),(50.000000000000014+3.118338806701201e-18j),(1.3486477629925016e-17+0j),(-43.099999999999994+0j),-533.5757870189717
capsule,(2047.36287734798+0.6234910787139264j),(525149.5438259414+1986.079412649088j),(525149.5438259414+1986.079412649088j),(50+0j),(-1.521557466752983e-16+5.332698621495996e-36j),(-43.10000000000001+1.5370457295775057e-18j),-522.3634140552967
capsule,(2040.0849541331443+0.17635192758497814j),(1680111.4377649624+2835.714472898469j),(1680111.4377649624+2835.714472898469j),(49.99999999999999+0j),(-1.9016726753947858e-16+2.6758616357062115e-36j),(-43.1+0j),-514.5841976917336
capsule,(2038.6723002195429+0.7133067014407991j),(504365.1579668583+2021.8317009823625j),(504365.1579668583+2021.8317009823625j),(49.99999999999999+0j),(-2.2909211651467817e-16+0j),(-43.099999999999994+0j),-530.2654747696587
capsule,(293474.13491803507+1827.9603895196738j),(293474.13491803507+1827.9603895196738j),(293474.13491803507+1827.9603895196738j),(49.999999999999986+0j),(-4.3330009318252486e-16+3.047510204577203e-34j),(-43.099999999999994+4.391925062957336e-17j),-548.9260580302945
capsule,(2051.345394298898+1.7384273528548715j),(202878.67440376309+1476.601383616598j),(202878.67440376309+1476.601383616598j),(49.99999999999999+6.1362428932161436e-18j),(3.61345182454542e-17+5.322342300578944e-36j),(-43.099999999999994-6.1362428932161436e-18j),-555.2809396011749
capsule,(2021.1522028709583+5.826785566062555j),(85410.83647006979+1229.9474100418029j),(85410.83647006979+1229.9474100418029j),(49.999999999999986+0j),(9.301700161500116e-18+5.401809646429301e-36j),(-43.099999999999994-2.49114500206442e-17j),-560.4064784365806
capsule,(1999.0888912228693+6.651564093364267j),(89839.51694954977+1330.782051997058j),(89839.51694954977+1330.782051997058j),(49.99999999999999+0j),(-5.336808978776498e-17-2.1845650553463707e-35j),(-43.1+2.5186320305214776e-17j),-552.6945954706816
capsule,(2005.253776540488+9.34134180380094j),(62075.689900913145+1156.799176678813j),(62075.689900913145+1156.799176678813j),(49.999999999999986-5.0217242836410253e-17j),(1.533256696253099e-16+0j),(-43.099999999999994+0j),-562.2003587728298
capsule,(2055.186248038731+10.59889307313565j),(38060.54419708023+857.770843227964j),(38060.54419708023+857.770843227964j),(50+0j),(-3.9513373343307907e-16+0j),(-43.1-4.899693301385036e-17j),-548.2091763028882
capsule,(2029.4781248814072+5.343929405106866j),(86629.34248656433+1206.5199515394477j),(86629.34248656433+1206.5199515394477j),(50.00000000000001+0j),(-3.3915414043173104e-16+0j),(-43.10000000000001+0j),-539.3176756751968
capsule,(2066.9480340339637+7.479238188166895j),(47484.2711726907+891.489028275369j),(47484.2711726907+891.489028275369j),(50+2.4359389045436124e-17j),(1.3518090061826416e-16+0j),(-43.099999999999994+0j),-555.4671668272167
capsule,(2024.2653451794656+2.0800796921887605j),(217572.3273180375+1643.3069153673796j),(217572.3273180375+1643.3069153673796j),(50.00000000000001+0j),(2.7881631034897913e-16+0j),(-43.099999999999994+0j),-545.49976454759
capsule,(2042.933305737701+0.28511643637613054j),(1082464.1184475222+2481.599133439141j),(1082464.1184475222+2481.599133439141j),(50.00000000000001+0j),(-1.5579938272182283e-16+0j),(-43.10000000000001+7.701892639461486e-19j),-529.5627007540778
capsule,(74486455.56468338+7105.286266521822j),(74486455.56468338+7105.286266521822j),(74486455.56468338+7105.286266521822j),(50+0j),(-1.4971818904088898e-16+0j),(-43.100000000000016+0j),-531.5380694620425
capsule,(2041.501001241452+0.044829948343556934j),(5262595.339085751+3847.7413629301727j),(5262595.339085751+3847.7413629301727j),(49.999999999999986+0j),(-1.578477850406751e-16+0j),(-43.09999999999998+0j),-544.1379067689437
capsule,(2055.538418805873+0.023787238863573854j),(7772627.206548063+4040.286268116913j),(7772627.206548063+4040.286268116913j),(49.999999999999964-9.568328394389309e-20j),(-2.058179941756688e-16+3.3196807783205207e-37j),(-43.099999999999994-9.568328394389309e-20j),-543.9532117625522
capsule,(2018.3669796811132+0.8022097341678689j),(545857.9756245556+2216.8622919252543j),(545857.9756245556+2216.8622919252543j),(49.999999999999986+3.1182537109779623e-18j),(-3.3875462909047423e-16-2.1637231665941075e-35j),(-43.099999999999994+0j),-558.0948130314893
capsule,(2025.912680097253+0.020122225279487822j),(11908310.12866499+5078.533387261432j),(11908310.12866499+5078.533387261432j),(50.00000000000001+0j),(-2.1109035001634052e-17+0j),(-43.099999999999994+0j),-550.2034619119396
capsule,(1995.3256218050267+0.4234445701924409j),(1194705.0102282504+3024.248715889141j),(1194705.0102282504+3024.248715889141j),(49.99999999999997+0j),(-1.0812873686913381e-16-2.7358867132403017e-36j),(-43.09999999999998-1.577131312931445e-18j),-550.6220035851042
capsule,(8390090.104782587+4521.384988828323j),(8390090.104782587+4521.384988828323j),(8390090.104782587+4521.384988828323j),(50.00000000000001+0j),(-1.1040302612975907e-16-1.0660193733161505e-35j),(-43.10000000000004-3.072591649559261e-18j),-539.9979910612051
capsule,(2037.043915731036+0.013791922314091083j),(14573316.70415455+5123.131959998726j),(14573316.70415455+5123.131959998726j),(50.00000000000001-4.8276000503141694e-20j),(4.415661189316376e-17-4.1872755699534024e-38j),(-43.099999999999994+0j),-520.6714549114674
capsule,2037.6571404364893,1032522.8136667021,1032522.8136667021,50.00000000000001,1.2850628295795685e-16,-43.100000000000016,-506.2153228242543
capsule,470450.9004159244,470450.9004159244,470450.9004159244,50.0,1.5407208235134355e-16,-43.1,-496.4426739408109
capsule,2033.5895230187873,2619167.0555061433,2619167.0555061433,50.0,-9.157911656442069e-17,-43.1,-507.8193713377514
capsule,(2052.52909574933+0.044823119003961034j),(4733658.404282631+3585.104992483829j),(4733658.404282631+3585.104992483829j),(49.999999999999986+0j),(-1.667403911469999e-16-6.649095878641002e-37j),(-43.1+0j),-516.6759966517255
capsule,2053.9141725076247,3339357.3821708336,3339357.3821708336,50.00000000000001,-7.835408170444641e-17,-43.10000000000001,-503.83690048285285
capsule,2045.8490937363981,1037426.7285883292,1037426.7285883292,50.00000000000002,8.800393841792837e-17,-43.10000000000001,-497.6351991618257
capsule,247684.26136318568,247684.26136318568,247684.26136318568,50.000000000000014,-4.0018602778984616e-16,-43.100000000000016,-492.5337107821731
capsule,516069.19963675004,516069.19963675004,516069.19963675004,50.00000000000001,-2.473336509638201e-16,-43.099999999999994,-496.80069958696333
capsule,2047.4311457553224,693271.9343958191,693271.9343958191,50.00000000000001,-2.235185023823173e-16,-43.099999999999994,-494.1306974366876
capsule,2037.2785664129985,670752.0571481513,670752.0571481513,49.99999999999999,-6.412810419857671e-18,-43.1,-504.52269256469293
capsule,2030.7921921629206,640241.3151255945,640241.3151255945,49.99999999999999,1.7664560677855093e-16,-43.10000000000001,-520.7165676782049
capsule,733881.0253392368,733881.0253392368,733881.0253392368,50.0,2.2820384208717054e-16,-43.09999999999999,-530.4285269016173
capsule,2055.7952114765462,436100.6272834861,436100.6272834861,49.99999999999999,-3.2742529800817585e-16,-43.1,-536.5875099344615
capsule,432567.262462562,432567.262462562,432567.262462562,50.0,-7.842072266966025e-17,-43.1,-531.7675455983168
capsule,2069.6561628167465,3610383.5040471167,3610383.5040471167,50.00000000000002,-1.002948595654081e-16,-43.1,-539.3416503401263
capsule,801634.5367658407,801634.5367658407,801634.5367658407,50.000000000000014,-6.611177778086963e-17,-43.100000000000016,-523.1346401576237
capsule,2070.310157005372,3352875.2092799474,3352875.2092799474,50.000000000000014,4.234529796335044e-17,-43.099999999999994,-540.3047301848513
capsule,3540213.357038205,3540213.357038205,3540213.357038205,50.000000000000014,1.5642795257152095e-16,-43.10000000000005,-540.6781769531422
capsule,353483.5514950662,353483.5514950662,353483.5514950662,50.0,1.4246973559353283e-16,-43.10000000000001,-526.3423295274849
capsule,2079.012377768304,203388.23692737398,203388.23692737398,49.99999999999998,-9.915863823639364e-17,-43.099999999999994,-526.0348973538631
capsule,312014.03831188555,312014.03831188555,312014.03831188555,50.00000000000001,1.402857047312838e-16,-43.100000000000016,-534.6906728981231
capsule,2076.21118391035,368447.21290536184,368447.21290536184,50.00000000000001,-3.685406899939607e-16,-43.1,-521.1475500367877
capsule,2101.6109415570136,145576.453570589,145576.453570589,50.00000000000001,2.3492644491960783e-16,-43.100000000000016,-502.1717055104626
capsule,273366.5604684488,273366.5604684488,273366.5604684488,50.0,-1.5140372929030437e-16,-43.1,-516.3381249174754
capsule,174776.2077828229,174776.2077828229,174776.2077828229,50.00000000000002,-2.037219800053611e-17,-43.100000000000016,-529.8936445848343
capsule,2140.060193874018,587964.4661047534,587964.4661047534,49.99999999999998,7.63038141910635e-17,-43.1,-535.8173996137785
capsule,106469.34758036642,106469.34758036642,106469.34758036642,50.00000000000001,3.951854117728671e-17,-43.10000000000001,-523.3545252906396
capsule,2141.417762029243,168315.99284916918,168315.99284916918,50.0,3.503955090460711e-16,-43.09999999999999,-525.331154908357
capsule,2157.0970001290048,53437.182827235214,53437.182827235214,49.99999999999999,6.543819466713484e-17,-43.099999999999994,-509.77149120477975
capsule,2170.8625096451347,50712.394102171354,50712.394102171354,49.999999999999986,8.427426467245062e-17,-43.09999999999998,-513.5051368217873
capsule,2169.0697001900817,40118.12519988333,40118.12519988333,50.0,8.396788288522856e-16,-43.099999999999994,-502.56398139564
capsule,2166.939352026346,40996.031424891306,40996.031424891306,49.99999999999999,5.135167858725938e-16,-43.09999999999999,-506.4609255893151
capsule,2192.9057297963677,34850.75701568205,34850.75701568205,49.99999999999999,-3.047579697009647e-17,-43.1,-498.5073676217192
capsule,2205.3584300882826,27784.584165031123,27784.584165031123,49.99999999999999,9.454002618028476e-16,-43.1,-510.7496568723647
capsule,2189.934582833271,31734.565966813545,31734.565966813545,49.99999999999999,4.515031397320043e-16,-43.10000000000001,-528.9505848158389
capsule,2221.2276827306314,32046.616789316056,32046.616789316056,50.000000000000014,1.3908852778596812e-16,-43.099999999999994,-542.9582530050983
capsule,2225.5361118512815,28902.473755244468,28902.473755244468,50.0,1.599607212576478e-16,-43.099999999999994,-548.1511267135116
capsule,21630.676210688125,21630.676210688125,21630.676210688125,49.99999999999999,7.650203115669666e-16,-43.100000000000016,-567.985362602599
capsule,2275.033614823923,49797.26378516037,49797.26378516037,50.0,3.387927957039642e-16,-43.10000000000001,-585.2197478412726
capsule,2216.9491683201895,38767.68071769492,38767.68071769492,49.99999999999999,1.3502734143788883e-16,-43.10000000000001,-575.2438617137622
capsule,34331.577305514315,34331.577305514315,34331.577305514315,49.99999999999999,2.246514458058439e-16,-43.1,-567.4011939382382
capsule,65064.030529238495,65064.030529238495,65064.030529238495,50.000000000000014,3.3139456232244024e-16,-43.10000000000001,-584.6491449850249
capsule,21317.893006075996,21317.893006075996,21317.893006075996,50.00000000000001,2.9777282910432865e-16,-43.1,-587.7359666174851
capsule,9038.343259356383,9038.343259356383,9038.343259356383,49.999999999999986,2.3887155481218483e-16,-43.09999999999998,-567.8742685622689
capsule,9371.222677665224,9371.222677665224,9371.222677665224,50.000000000000014,-4.17078343034452e-16,-43.100000000000016,-576.0580608732502
capsule,8609.384874135143,8609.384874135143,8609.384874135143,50.0,-1.3589158603740246e-16,-43.1,-556.3795377658963
capsule,11574.455475745424,11574.455475745424,11574.455475745424,50.000000000000014,-3.705325508794232e-16,-43.10000000000001,-545.0345267046033
capsule,11593.131337736546,11593.131337736546,11593.131337736546,49.99999999999999,8.587315805345508e-17,-43.09999999999999,-543.1566453229286
capsule,13370.984505322926,13370.984505322926,13370.984505322926,49.99999999999998,4.766242833360952e-16,-43.09999999999999,-544.0679249645913
capsule,13151.777219725034,13151.777219725034,13151.777219725034,50.00000000000001,3.6437789773990113e-16,-43.1,-526.6806634403044
capsule,2244.199820080068,21688.04463773674,21688.04463773674,49.99999999999999,4.800312647619835e-16,-43.1,-542.5359820614345
capsule,2219.915748181477,27695.877828276847,27695.877828276847,50.0,5.8249548536321525e-16,-43.1,-535.1094145474865
