vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,capsule_fuselage_TUBE_LENGTH
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-291.77652257296415
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-309.7021371117601
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-305.9887588465464
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-315.7357884564868
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-300.2604164666142
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-295.83906417214496
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-295.39398282391466
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-291.35934683762434
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-283.17604357177015
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-283.464085081711
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-267.1115393809764
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-263.9779033408468
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-252.7250657567848
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-263.16196718114804
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-266.2178513545105
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-250.42305439356213
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-236.16343121772647
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-250.23759499968668
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-265.5492773867939
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-269.8663073184281
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-282.8046356883048
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-288.26144941618537
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-300.7052739047722
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-311.05233951198835
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-319.5058950918002
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-332.7075066250682
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-331.2166668080184
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-312.5000452056404
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-320.84393768947064
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-308.8573674033275
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-307.5218206064786
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-298.4891459009579
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-301.52406017585696
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-306.2298030467152
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-322.76978636816966
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-324.62014952181084
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-324.4932198045081
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-329.75463224420184
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-330.68422551431274
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-348.51869111166604
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-333.8563182820105
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-352.3823296074457
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-339.5032045396178
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-346.1002741306275
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-328.0945705124854
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-337.6387773031044
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-331.30975061946026
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-325.9876579530323
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-308.0481595946138
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-322.39325482679305
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-315.630803658004
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-308.2071381340237
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-300.7037217703391
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-299.61095504978067
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-303.8023771279078
capsule,(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),(nan+nanj),-293.8021624861453
