vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,leg_3_LENGTH,leg_2_LENGTH,arm_1_LENGTH,arm_4_LENGTH,leg_4_LENGTH,arm_2_LENGTH,leg_1_LENGTH,arm_3_LENGTH,prop_3_DIAMETER,prop_4_DIAMETER,prop_2_DIAMETER,prop_1_DIAMETER
quad,22978.808674221666,31203.545788722196,25457.519582759764,6.471779389086707,24.000551435387724,56.31087177048582,-38.16786436071669,300.69409277214305,288.0822826926357,6.132083417039695,208.11926621657855,332.8141419192074,277.11581462336835,406.93267214218787,79.46775233808394,243.37830756961995,151.37942516503068,407.3998367646528
quad,22927.7384578037,31138.27972362901,24398.603498522873,4.112605437224706,24.295319438716565,58.86103236328728,-57.207772842439724,313.876233153654,270.5431751088287,-2.654832410278768,202.64423327289276,312.84473936083845,282.318915200808,415.73882562229164,82.63099574068075,242.59701587751923,169.80103241719297,394.96603513779297
quad,23649.073097768025,30617.54453059335,25059.73128636426,2.8822284736240515,28.55196298457329,58.990030927254274,-45.2469703098848,308.72121366794926,265.46994701264987,-7.114822264487259,203.2689123239697,329.1702971714266,299.05851435448375,399.7781524652342,67.47206911088435,225.00777426433763,167.2033350432559,407.61619309720305
quad,22563.48385011653,30212.183625476013,24325.72869903947,8.915316639552119,35.70307635104486,60.59592902147894,-64.23205921077644,293.2323096270522,264.11970248472477,-2.4282739113126386,183.5732745852123,320.1437963856651,315.3986345909108,415.92457334241163,57.84324396682432,211.9449154382909,154.58663805045288,407.12464586727907
quad,23337.134365622464,30219.73298394748,24264.870906409007,2.1362977416144524,32.80480216392794,59.758572159474184,-59.1496005942209,301.9098165273082,257.9808220007541,-4.542097639776816,167.27353912324634,322.60183219274097,326.4426467827092,409.30975730328265,44.039989516769346,202.68621599230985,142.70415807672074,393.0362408348891
quad,22387.858169871022,30655.360994485083,24004.582183459093,4.354932962208612,35.473520888872805,61.48227758751632,-75.30162143846735,319.1761331412742,267.91736860932946,-5.577403514200298,149.1541567372507,314.3610816234481,313.96935395586286,402.2751361470092,60.17978243766964,208.49648004313536,150.65883859210712,400.07151329305174
quad,22302.661055042587,30718.779758034994,24009.87838307023,8.11589332404677,34.591495663630994,60.68116061252399,-66.27941828574434,320.2130429442629,287.5632707438013,-19.944642314259035,162.96030703133357,303.6464324788107,301.57180707923874,384.74561241888586,52.46406278638495,198.10916373733284,156.29318448226383,414.10820609144395
quad,21567.5805277911,29994.149949793937,24161.447446519924,12.759438939121653,41.74613109392005,62.45371288719049,-74.89294234801407,327.7107672504162,298.1244514058292,-15.13014225387476,162.55367382113167,316.17705571579967,287.26415545346373,383.17630418283017,69.27362949673798,195.56614152276092,164.77527223486135,397.38620230292213
quad,21959.534274602163,30551.0123724248,24270.576623118843,16.139087926249083,40.13561134998875,65.58413867325068,-68.961597326456,346.0702600140054,314.1851446407032,-6.998965921923618,173.24481280116936,308.3938487209585,287.45754280593684,377.76175740849675,56.38377646824447,181.5971097791215,159.70359745312354,409.433227929406
quad,22185.730617921105,30579.80670587692,24214.411390055193,12.271534597407365,39.47977942168727,67.86581610437621,-85.31860316742943,348.61524180500464,295.73761549757495,-1.1773401202926799,191.51259501954203,320.674970738366,286.5994627008907,395.6536099509474,73.7478755654305,200.10821195157456,159.30890664992495,400.34275879162414
quad,22723.226469421996,31302.684287288655,24591.70360016054,11.791727714260666,37.76882102276276,70.82481709938591,-78.72060868144357,361.1053470970305,305.07471550879876,10.170408559242262,208.59034679268373,332.57391180178644,296.91568247564464,399.0483083941147,69.89986239719966,200.65963901627387,176.74866305056017,409.60589378886465
quad,22809.16266559252,30510.206525132886,24474.811709639365,14.193196698263693,38.70106261715791,71.28593606896604,-84.26804415835608,358.8287358544131,302.3181718370174,-8.85230088123113,223.34468435061362,345.2902718024686,284.4858212359308,385.09818415944886,59.88599480036699,183.10731652974715,161.38449208233132,410.95826553701716
quad,22123.193452893913,30324.974931187386,24141.08012392218,14.795785634531862,37.81229477734598,68.74173304573253,-103.29140024544361,347.99841666716304,300.08133391109277,-22.380738998988974,218.0350047495754,329.8661536136707,267.2350910051822,394.41691074361904,53.751497237293954,166.71736832363382,155.5155070355585,409.5260975451821
quad,22358.77714195834,30693.804046738103,24198.15681616451,19.846806674052477,35.213623481377375,71.19567859715369,-106.98052022854762,336.4016348287271,310.73358383715254,-35.1712841315847,236.88770800933693,316.2404421132658,285.4593593777254,405.8977573730766,34.101324965536996,157.9686440553356,168.62291988202264,429.01017134298075
quad,22335.49362282786,30529.364125068503,24402.724340994348,21.083491753476522,34.36754118352921,71.93766098687351,-124.7565151788067,322.1877898044722,307.64483588731383,-41.530941958266126,238.43302289981753,335.63850538558694,289.3761986003998,425.00413813599977,18.228133172612885,168.8590675419835,165.8335453261449,410.94244558780053
quad,21534.17810060352,29968.27738207258,24550.386914739353,20.288402204895792,34.30122610852332,65.83769452544213,-126.83248930657683,304.1790275457592,313.8054375049012,-60.66612486061884,224.91935524746472,337.21299639355567,273.8369872814039,432.3108527800206,16.884145493703212,159.0340784391552,173.8735048408717,415.4102711666883
quad,22240.10293153032,29840.489439057154,24434.169047924097,12.38297903533329,28.145868242810646,62.832544008127364,-131.5953899644839,301.74141094815093,301.93155169506105,-65.77376553957473,214.40356889596708,335.27389026621995,285.52102545546757,441.25153465286786,31.33559014520986,170.72685856373042,158.32226578068264,425.8302129606396
quad,21817.41912801317,30267.133791639077,24222.696279132066,16.41206422146013,28.515713456374556,63.6479379450361,-151.03414429016163,294.40526718981516,310.73199509803464,-74.11416713106534,219.93647033150256,327.74505209484516,279.8803281688999,442.11822135002154,22.808969538130217,169.6207051555505,172.76341307608794,443.89182543943605
quad,20858.889186661756,29308.46448241324,23822.59303209017,23.98244188641521,40.34272684982877,69.0740356603102,-158.82615196207303,297.76420439646495,306.2118396785155,-57.43365338268334,203.1717324388904,319.2033064057765,290.2715380785266,429.3210054597903,14.493883558005425,186.57853533852597,187.7035201332126,453.4991297002061
quad,20731.564145649205,29172.122975694365,23719.556964366715,22.799326490239167,40.71183834804908,70.82653669128676,-174.02579632739693,307.88904758503907,305.480543633534,-58.240801482759885,206.04418539943794,320.5557849288611,277.2821392618591,435.51216918320915,12.721525284918144,178.8284224680671,186.56629562306486,442.77963271692147
quad,22323.46274466764,29857.49325600483,23815.126951419494,11.9251003245912,31.566586848369386,69.34430545649248,-161.21223801444935,325.4370361824566,294.2513821868931,-38.664933802981125,207.07939259478087,310.4997195649543,295.74058617539447,451.3308605972658,21.14687685692791,195.69406745216153,182.33477342738612,447.7986355388642
quad,22458.089344974265,30141.89613799943,23632.248005520843,13.56942478591442,31.80966095594892,73.62296907139583,-173.5825907100826,336.65042366460796,299.21668546149454,-33.22025401490286,217.35572219559526,297.18469550099076,299.18400391924246,456.66403043428636,23.120619160028905,204.1654449846216,193.8409553913251,451.5877719803914
quad,22713.799030769143,30367.312082590655,23764.80649977212,12.552701979595632,32.6789170128695,74.65076279275213,-159.7075107780028,340.15724145788045,296.07400935926836,-43.58865089600483,208.90356707311688,297.55693549611755,318.0137114976293,456.4670337422086,12.275849537981733,209.78818056830073,193.31518509125783,456.16724343689964
quad,22196.359838334713,29842.223216839582,23406.35571784227,14.127286524750339,33.593396069941704,72.5494812236898,-166.73409692616835,321.5659189710184,285.5035947477294,-44.53077152270582,200.1008821998544,292.6004334818582,319.06934543265527,449.18795825827107,20.260099183023875,228.11104307831323,182.08796045920806,465.10368619372764
quad,21120.47439281888,30369.271255062915,23006.09883416292,18.667012478557645,39.738839806538785,81.5989448453521,-185.33412471785675,328.57237761582974,268.43811119976294,-59.7437891958351,205.0018297083156,282.53507366189046,325.7451679465955,461.59747725984954,5.314055489362097,216.75437018963405,182.307023588991,480.54049340099516
quad,21725.955390760337,29219.498630316182,22795.732874895384,11.185990964848221,32.29671064173792,76.18770787485302,-192.8522349322958,327.6074645778639,250.84845491687832,-78.15116753728616,210.34378860851416,291.0886427739825,306.61364654743574,460.8703761545098,2.281536466888572,212.97414851762088,183.35592645973412,492.547650313636
quad,21890.550464873442,29404.145253513885,23111.935018294982,11.014166121814274,32.455136294076695,74.95636949662277,-180.84398461010684,334.90404744773303,264.15996933167753,-93.43073812766923,213.69462297647283,304.23777097235273,298.2242728408231,452.3878859186601,-3.458068461558241,231.33828103501827,197.1498943810575,497.37191790443467
quad,20982.100912211125,29339.717468442635,22546.499589299405,16.358796297432804,43.55876312155191,84.45457807766158,-187.86688722995075,352.91102614632143,259.0507411064614,-102.05365588121926,197.2926233990778,287.1390377414883,309.3875639680744,451.12723178579733,-1.8511479484445177,243.88197492897217,205.54760555121925,487.4175053518279
quad,21125.957972317483,29610.131207245828,22202.469524596872,12.521870698133638,36.6246795883902,75.25071601755954,-181.9847229208529,346.7236263059649,272.79761939465874,-116.19633630299512,183.10537143667105,276.2545617288232,299.08864905113336,441.83653625600743,-7.8544071669524635,247.4802045967678,186.30575929950058,472.6004400419928
quad,20636.78482809746,29618.640194297695,22598.740186760442,14.385638392327351,39.35056284118883,74.93919658442863,-165.56610199574308,332.2907551505817,262.85066111256344,-113.4814946484853,189.03121211149806,287.69061265651305,289.4242280836668,451.6595751670445,0.6909028198388301,248.0874976111885,185.8908632481197,464.10573944136013
quad,20884.96777028071,29341.97239301864,22651.859041636846,12.288149095320868,37.56890940290209,71.02061214642382,-177.35546547371442,313.6497857833475,248.45221798398313,-112.9878399787297,198.84592501866848,306.90102432539817,285.6172665747992,462.4120735670143,4.51841120209888,247.56766258224246,173.1506009724332,463.34875544772876
quad,21854.713279574473,29366.217939152142,22639.63900524966,5.389689454948114,29.762353031396707,70.15005454859183,-192.57619995784054,316.63476684187566,240.5790123633662,-102.6101178552698,212.47598753617575,299.030361930911,282.52911603973644,471.75426405961764,3.033774693401235,243.08983055016927,168.18062844223022,467.7378053059957
quad,22049.04001846242,29600.517244872703,22582.116262699044,11.41764736237489,33.98525367120897,75.36525715644389,-208.66063027451844,319.10508239711874,257.6183201103181,-105.09284205733611,225.9859214129933,312.5394824826674,296.4342010103788,457.53568341713657,12.814861153519953,242.82888871085464,153.31198708667227,460.329863802639
quad,20481.88618182177,29526.186012751266,22508.972390980187,21.919639866497153,37.948216661846146,83.69187198910188,-220.10611509155513,330.1358152477701,255.49981223500987,-95.96531200006956,237.0153479489686,304.05791264296704,277.4206039485189,455.33321225205833,-0.1798764188752422,230.70546861546106,163.10658535024015,470.2838827098819
quad,21506.064287873,29706.154068515953,22715.80751291106,19.18091692993863,32.63865614082788,79.14071619833534,-216.97627378435126,316.30880141323235,271.94207581844006,-94.80956637610737,238.2281710626048,303.9478248317064,297.2156675573535,450.8588768411536,-6.327826839566946,240.28033785896116,180.63486282877636,481.6419383098829
quad,20144.996558011728,28769.959921812435,22153.358292022673,25.75760057423281,42.25128734282957,87.70023844317444,-235.97996750743044,333.84087222547777,271.46651567313467,-102.63093953161163,223.036238908154,287.27971307314726,288.3236532394615,455.7436037755003,-26.290180603337205,228.30893941872094,194.46135558374306,481.3322925166942
quad,20024.64717661912,28537.771558739623,22018.774080694053,28.297991930644212,41.70289583567205,85.97122388255069,-234.33674526942724,316.94378894183706,279.7577129070872,-106.3220771516966,227.6000207936951,278.06050994421446,285.17885891457144,451.17086600193846,-28.957821972366496,221.08563419621925,210.37634794245028,478.4815032760309
quad,19799.487845351043,28272.18348936188,21046.91852339526,30.03799328602083,42.33129697058061,92.28376985414903,-250.59487937494401,324.2257417995061,261.3131829720863,-121.53717014833887,244.72923197629382,275.17147702103614,288.49934949089015,437.5295623174318,-43.2477331205424,239.4653503721093,196.68279014429334,487.4400549327136
quad,21057.518935899952,29412.07540905871,21989.83613686369,21.288437302718282,33.865053300269174,88.34506605679947,-255.2318601971192,343.1006490905439,279.0660860430342,-101.59109739208807,255.715389106621,282.9720452871558,268.64458486208935,456.06512296042035,-60.30922716745468,221.49499641919212,182.81935043644035,472.0742243071243
quad,20313.571832828264,28610.104449239585,21973.394993196187,25.046725928360914,33.66256056057313,90.41927648295767,-248.42476143045613,328.3090761588397,259.1865241364676,-100.03554678328103,273.17333561152344,282.13176002533834,251.58333901866152,465.43939546127393,-65.46952975550951,219.45852510346273,184.08630988239162,466.48145067656867
quad,20801.24523721269,29131.403898907087,21906.554399731143,16.4912370887021,28.874749305833337,83.58330422178915,-248.15548770819413,343.1180040743371,277.478254749286,-109.5550530619195,254.78105022338391,273.7661257757023,237.3051644747941,468.787109415388,-54.5780328328549,235.12656163338298,190.16811779847168,481.4895813880991
quad,20077.66290891371,29171.90986269909,21964.215627737878,29.34621234452672,39.87760960493103,90.17393794516616,-252.03739033016237,331.3141632395776,291.41835751649523,-107.04612781592346,255.79179274381815,280.6759686943069,254.53649255893328,451.69845653193954,-54.57444519131009,230.93803519554132,189.5479519651692,461.89728082597077
quad,20361.742892393606,29775.727993580123,22234.884453228042,24.234727268318387,36.901777312026866,91.83429905502015,-245.02314545094234,349.33772530956236,287.1243915000321,-101.73191689150697,261.65079062328454,278.93527470200206,258.0990545728779,462.5284747760966,-42.79366349501696,247.50316733535163,190.4263555163916,474.12749657545186
quad,20348.86407189191,28797.428608271788,22449.789974519204,27.19468883673713,36.007910026516164,91.74950068633613,-253.6408362820025,337.1248900945778,287.83834505847676,-94.66001446006013,271.68963560744,289.06238955884163,246.30617778358342,464.47615090696485,-35.45977675674192,261.3838306147215,175.74251053233613,479.3456670726434
quad,20666.25961880016,29405.012384228274,22910.78559688595,27.821611205273285,31.481792466402922,90.51227542510915,-245.46675582920872,335.4878209159048,294.1797223582784,-92.53711539329954,286.82153264624304,298.5924622121037,248.02760675375103,475.2677733001602,-19.16819753855772,246.65188192581874,170.136836635294,492.5474497399246
quad,21294.3936449423,29261.208643587655,22905.3739628605,19.407385301204613,18.671828881300193,80.79520458441695,-239.21454567130763,317.34234735013104,282.4682568091271,-77.57117851829284,293.64942669949494,287.2053771345585,237.80793592171273,489.51749889477765,-30.61804815721812,253.70637057016253,168.16885451871875,474.3577272941658
quad,20708.333105030662,29029.25639096744,22926.779597021563,20.27336552722033,24.68677639778443,83.39190163205956,-230.60664777358653,312.3081445231549,264.44164150380016,-78.17743444599789,285.344693205945,293.99174392964693,236.9801549375666,493.88793485855416,-23.857162843000246,271.3324410878314,186.8344100827164,489.7209179348809
quad,20264.903856413446,28560.960874499215,22813.922915051207,21.210545806312325,25.40830553529876,80.211224518146,-233.2874156552793,298.2856213505315,262.8520872077636,-78.65529338901474,274.36989958043165,294.0802986060156,231.5486658094614,488.8405939664713,-25.578072841618265,266.68421797286504,172.31459531234407,499.0781607963191
quad,20133.132967684396,28560.815960484368,22621.673306913686,23.590598786766268,27.01611348280453,80.3354757560149,-228.09429227841056,301.02491477857745,272.8100490191139,-97.26688424263116,268.4954812952132,281.34370795751454,237.3953914029849,481.19865694903604,-33.352028755379436,257.8016522724113,157.2603987682326,496.7635638615645
quad,20629.136427872214,29169.096033030888,22382.764444061653,18.89777894600235,26.926073815129673,78.94969146030829,-247.92238680685338,314.96052282835916,283.7426543826282,-93.71245238706206,253.56854733708855,270.79765044003545,240.01691622396547,473.9306413467333,-31.975641067605,275.7705893958383,145.3313681914018,501.3882743846273
quad,19921.45078172161,28533.703864384363,21873.067644987634,29.20541030609573,38.87504849037716,93.61246840235611,-267.2770500107373,332.5930790024744,288.2275622328714,-79.38491900224857,264.8318561091667,257.0405027805392,255.32488221573905,455.6670165292899,-25.230098288116963,278.4518083523457,132.1675315241756,482.9566840506491
quad,19689.98175650579,28442.641830772573,21617.93277231867,27.406466118602914,36.16946389115891,93.19055740920187,-264.87968996985984,340.66966511631676,268.3628069526872,-63.5799119207793,268.06664710582936,256.13091779717786,242.58820745445468,452.38652232270164,-17.895055130176008,267.6701247203393,144.01165017481424,471.16746084281084
quad,20396.12597828565,29233.95774553665,21721.61745328269,17.466569015854216,31.4019492292338,89.76342177380177,-272.10412146947215,360.5838563343405,275.45678731188104,-69.47506302191972,258.47867983891376,256.3984334840349,233.56612289517676,461.148952834077,-29.440473619155135,250.19688245778738,154.33124268377173,473.59878897745705
quad,20608.133978876675,28420.070043507112,21345.802993011846,17.05861031322322,34.25323388718262,92.48016038319768,-274.6526187798352,369.6360398331959,274.8107398794537,-59.48229047205905,260.80705618542197,239.63316173382853,231.2252297971271,449.37703145307023,-37.01515122208606,264.80939965963955,162.2619791138966,474.9074938202194
quad,19754.025069958163,28906.323149031887,21252.052964986957,26.188773372712998,41.02056204223173,97.44605423278874,-275.99954025073447,361.65231123181127,285.2832176951859,-59.30639209982787,268.93357755467497,233.35137088447019,220.00740819165011,438.74982859640636,-18.474664375551697,273.2613351706837,176.67528780119693,477.45374533977684
quad,20190.53173291276,29287.309366895624,21506.54879510858,20.1216385427104,36.95199410577957,96.10713866336198,-264.10902619325606,370.8894333336031,267.24257753881164,-44.6289648932179,266.9968809189491,241.81638745202176,225.3457041678353,457.3823075709035,-23.960661894099907,262.7740228339668,181.0260908060913,485.21299457963016
quad,20637.086845584832,28986.737756543775,21829.58972550196,25.516097501393048,36.8243519311035,94.83056056577696,-257.383035650692,359.16864066817993,282.26255148520045,-44.35926169147533,283.2683998897398,254.61692453673203,226.99438001382114,449.8616860184222,-43.370647070923866,251.3602554770549,199.14993266058445,483.87495995798065
quad,21284.104257177627,29636.76063706285,21368.70501836405,18.561954732530783,33.05399673643172,92.65558777576615,-265.63684984249164,368.2635966551634,268.27672179089586,-46.70272162820094,272.397888051109,237.0453438264635,241.91242940144258,450.9695658445881,-34.75493286709293,260.2108691851777,188.6279099083119,501.4853708688801
quad,20900.672953557776,29800.29993793828,21581.231259684766,28.994506203432557,40.20581828901808,99.90953880485674,-266.5476716424792,361.84797146594406,284.5642128333732,-46.116653382633395,285.3906254545255,243.45508798878933,254.89651456541378,446.95114101475696,-29.330495767136505,275.0014924452724,205.66861257923725,516.8703414035558
quad,20942.269391129466,29340.618552529915,21928.54569700396,24.136853967398487,40.763373078940106,98.89082730750869,-249.0655186120545,379.1351329770665,277.9270310079806,-63.370447012427555,271.06561689843363,260.05119216190457,256.90791894036613,448.5547626849787,-39.00445617888735,288.90449810661113,197.14827891667312,504.91944219495593
quad,20607.272649026007,29385.12358414566,22465.28671374793,18.46061869785035,38.33317776992312,92.95637741343334,-231.66119603279463,382.63807660424936,283.3639298280981,-72.86467841903158,257.5667487547605,279.265580246785,240.23098418268287,451.61630987416044,-53.90716156545397,303.80256502326813,189.9029039782916,485.05990816333264
quad,20426.82503971508,29642.418009189656,22512.823220132766,19.349272475648643,38.410619844136086,87.44022291827517,-216.71984665200569,372.4289703371729,282.5474930530879,-86.91313671778185,251.8024767496482,282.9173221173801,222.25846120258993,437.9491674612858,-44.83877308223787,320.3854127959813,179.80506796193052,484.3716254046688
quad,20528.774254823074,28466.663514195476,22371.58070124335,16.85073834726777,31.427175182738605,79.75793518437182,-236.06915996503668,354.6658012337927,290.85167354389,-92.51006264063572,246.49719124075497,280.65547579818366,213.7865148918354,441.9633576073964,-48.645963041556605,315.83819640991095,178.89955590737387,502.285117010944
quad,20190.412870323282,28865.501824598265,22759.412308219995,23.334958498687165,34.4412011375331,82.3150093730278,-223.21235513038346,340.5059559640766,294.08624410683115,-89.3133842639187,251.89864024279123,278.0002179221626,230.82224621214698,458.95883194095336,-34.62426114814639,302.1359250519054,186.44280002001904,507.0449408502268
quad,19891.535108144977,28382.082742346764,22542.088408032523,23.058008407653116,37.27573642004013,83.12120012767129,-234.78785981600544,331.788260863378,281.93715912961886,-88.34166457960949,244.1199241657964,290.5173047489224,229.68558799028366,452.10948406530866,-41.91818922127858,300.2106371253127,190.66397362904422,512.4479920118682
quad,20231.034969753626,28605.413274610266,22094.71542261702,22.602437713504376,34.06252580969795,78.82932562185043,-247.2774469860487,318.3230994411672,285.7341203399915,-86.94200210286752,240.60435029734137,278.422758123097,239.21423446518133,435.5302603408049,-55.61373588166767,289.15057998862386,173.10631582970944,503.5867373624749
quad,20666.11190148031,28468.77171343981,22039.750745685247,22.453527487529144,29.513781658416313,80.37658379147399,-238.62792933751692,321.0828483712542,269.9846058003123,-98.96426582649092,258.455501487252,285.7704743991834,255.03962064911008,444.61150464480727,-72.18267703110502,302.0417494185805,192.42319196019463,487.69136262065575
quad,20122.96503957911,28513.795881584905,21604.957646894723,25.745244002796,35.613343871591454,89.28784425971682,-240.0038712446223,338.59801714942313,270.11411340907557,-116.3231666807802,270.62561187891555,283.4599147085316,235.651263690347,446.27270509155915,-76.32253343857121,284.5846795526422,208.2220048621357,489.47766896302034
quad,20136.38635999397,28644.351929083612,21879.03873834735,24.90156177532404,38.34289894257026,91.3067945821831,-242.8157476390262,354.45807707640313,279.2172394531131,-104.22752831301554,262.92663076881735,278.0868178216936,232.9516564902664,444.237172010177,-63.3363613216695,287.8372635789954,197.41708422012792,507.09007290012863
quad,20965.03821340243,29281.82537682516,21688.96170495146,14.304659255317908,28.024703239774112,83.36535051017427,-233.43070528049404,362.7093907959374,283.1487770503315,-121.8644494506002,263.9691255575495,273.1437328442724,213.7860768793098,455.01620215149376,-73.22421349174284,278.77703910419325,190.89678229010164,524.3307716258889
quad,19853.70265566361,28254.045749620193,21846.935243049895,23.977077759420556,39.32417656573785,90.20531919524034,-247.50645340283614,357.04822309263096,285.86584502029285,-104.00373609614728,256.666115773278,275.5785099274432,214.61491325700302,441.8761804513704,-82.00995042717551,283.21717661593084,176.75404103904896,509.86905592513136
quad,21006.96495764765,28726.04600773334,22171.322120889694,15.534639437112613,27.106769889419187,78.92005112780119,-227.71269077189936,349.8702448740036,304.7297265399807,-123.83153588405168,263.0315177893545,287.0980417496195,206.9764161750387,458.3165918880928,-100.28693666809023,298.5902363509472,177.7122508966131,519.8215297067745
quad,19640.851973325956,28313.469061830867,21587.890401664285,25.140826746873266,36.21307855491267,82.2680231955337,-225.5812746248134,342.0585120510267,291.64085034902877,-132.54551761240717,249.4708650026416,285.4760351785075,213.79440871560115,439.28608990010673,-115.44002861203842,292.23579181129867,190.60460747287235,522.5248239643479
quad,20555.66626886325,28909.986321603737,21243.81697517767,17.9575462161523,36.13360867329691,81.79913051182213,-237.18781949901378,355.7798819691652,294.00519256967596,-146.0371044409271,233.4725544796519,297.752924690295,231.93387110944397,434.3436940257434,-117.9647250804104,302.52711447314624,204.65709969479084,506.6811282606784
quad,20266.310221136013,29422.860713178346,21234.346988289133,25.313214296859826,38.480276842583535,86.07083211056093,-226.47960154963556,346.4022307238682,302.7488234706951,-165.19642611171835,246.79144261556175,297.2721528575324,244.2851210255954,452.45062386223316,-135.75974237565538,299.55174042089567,215.12845774420782,517.5159845339263
quad,20168.443776730375,29001.76217544593,22977.08184108837,23.242438226492432,39.852448742587974,87.68143199914293,-234.06871013020407,354.1359593813408,307.5135539762789,-179.06648772460514,237.7012132664473,314.94689945066665,252.48447676600983,458.9402945430675,-146.99488631442074,302.31563884144833,226.39916319395428,533.3643934637504
quad,20215.480591627616,29252.845982890307,22961.47305683193,22.029927733315002,45.122677833701474,89.3754132726877,-244.3478866137917,360.5561192950205,303.0846992964616,-179.59078943084637,218.31498873451247,326.86765491475245,255.1707679306225,460.67334850180475,-160.6197469911107,313.26795443130305,240.33243173262645,544.9556853071318
quad,21223.446957021893,29515.92157810429,21053.392009270145,17.508209005219292,35.75746571643408,85.18563312239972,-244.98529390131134,352.6979178401264,299.6472717945217,-182.66735552453412,229.53142602540046,321.697962390966,272.09030095862295,469.462803536754,-148.7686507447146,298.4211803781629,230.17793580678824,541.5180121696809
quad,20823.85112527398,29887.58381071616,23298.569919466074,18.93188028146103,37.430824227900835,88.68488694001793,-229.92972331617048,363.6206231172284,300.118989729121,-182.23152478970033,239.9034289699012,320.9529047501351,255.54899044038814,483.0661938540022,-152.84378424100746,304.63509820140496,240.5090116884852,534.774669080489
quad,20842.81052743561,29215.582309759484,21148.640128141433,18.68705702417193,30.865681840417167,85.13092040063977,-219.07230497866237,345.3440447810099,287.63560944333614,-192.17996079448687,256.3150030036369,313.60557167107373,250.63719852567732,490.12497665516383,-167.4707105055924,292.8849413071787,233.56753255904914,517.537148402459
quad,21192.7285559892,29755.485660921902,21325.233244644576,21.528401895285732,31.255510672771784,84.64340185264766,-205.16405113317498,344.6544549012836,306.6047485595065,-201.32820870414383,257.9040274527974,315.9238046360914,266.08197412676213,487.6442062070737,-151.19365634849214,284.4019491857898,243.22069374501373,531.2885599022709
quad,20725.34777017584,29967.526080291456,20805.90313372129,27.341283657355916,29.533148932238092,83.80322971574279,-210.69642017731326,326.8926839537489,308.464787193025,-207.70147115029158,276.17490062913214,306.1382831031453,249.20113183030546,470.31123512850127,-165.4913979931069,300.18464256966286,235.62021561272093,548.699332772633
quad,20328.327531482944,29672.772220833984,20204.023155196704,26.356341458510496,32.662641892939824,89.21599027938825,-230.19683004479927,341.2562788955976,297.0214673012361,-209.6863476688566,268.02185051311267,294.26278663472084,257.62097517590036,466.68149644337313,-180.1171491723327,302.51501855219374,245.61644618518747,546.7361453637697
quad,21204.938085987935,30420.612447799016,21059.00532799183,25.350682186144272,31.703069803363036,89.56117906812314,-214.33113579781798,358.8339721981404,316.75935174974774,-201.72109520004014,285.03351247656263,311.3823063468651,244.6508709176987,469.6219833810927,-183.47539640799604,302.1511579334307,265.60361500995225,538.9335474447861
quad,22041.25305410086,29818.76258467602,20633.612148725315,16.133011128129688,26.09162115833883,84.46239413791207,-212.19311509683544,364.68223669319036,308.3817746054682,-217.46252069041546,265.07221768360455,301.3864746001108,263.5179914388228,481.3069525494147,-175.98191160339894,285.9695584822821,268.6211729423895,545.1760792907841
quad,22285.2161000699,30706.58302818182,20567.360344349858,18.232399828019904,31.486647824901492,86.5425050331805,-205.82762333063232,374.68507361416505,316.59422450432277,-210.92029360596712,256.5462880769662,286.8494987969248,281.9394399028256,462.39783449923266,-158.59078292144235,268.4330500280661,273.7377273471446,557.4936715418204
quad,22053.4262855168,30432.237863846643,20344.50091241712,16.086526157513173,31.255726636357636,88.40982063318914,-214.947092783129,385.75587046129357,305.9531815833376,-206.93908791414538,257.8856393767182,279.7635824295749,266.2951935088305,462.74264363298397,-154.3253411167975,256.5932287479332,286.9234711118762,570.3786408120314
quad,21755.483195897177,30174.044460397483,20508.879495454337,18.92949887862659,35.453594986827895,89.48234561397486,-220.5007335827275,379.3140499827579,296.5237093582829,-189.54596151161695,249.3601381076118,293.8218764802854,279.10593087401406,443.0351800910935,-135.40059619854898,244.20582496453267,305.2878537989517,572.1412420134818
quad,21126.399075014684,29677.358616579604,20262.42924666386,29.495237218811866,40.81467232047012,95.48127257513333,-223.96262938050384,360.3894070955116,302.0498854166482,-200.79662067237953,259.7105525735967,285.8810512678642,296.8152466009579,450.5562508183265,-154.22300509743096,253.39986415793712,289.5523088220875,586.7898192408502
quad,21036.236130536985,29617.953331573408,20535.137280389434,33.165101410127,40.70620293326551,90.78500662394796,-211.98842937230216,342.85259613288747,314.2971320372612,-201.93762458266107,263.59712422079804,303.1860535622038,292.8850757533121,434.1945724089291,-164.80227734420552,272.9225587245555,295.14846862492766,572.8193428662721
quad,21552.502520843664,30737.37385485909,20169.687499630116,33.514834754429494,38.930762862390964,90.74947596647526,-192.84300327318243,353.0055948023127,327.21357196949,-221.8017999597194,279.14410440053,286.84843311020205,290.7708416289567,426.71856803582995,-161.86120758549188,269.4226616411613,312.6262479613066,583.8861284943293
quad,22770.252174072062,30131.170514070764,20428.239835385422,24.46368552478019,33.88249351038383,80.99016549205398,-191.41641061064675,356.26185308100503,346.26775111494806,-221.8012219655002,275.3269223028418,286.20551434777093,277.6945885123543,428.6880745654592,-177.1681235567557,263.5956068756908,309.34026832742694,589.7946915884361
