capsule,xmin,xmax,ymin,ymax,zmin,zmax,surface_area,cg_x,cg_y,cg_z,density,mass,volume,cg_inert_tensor_x,cg_inert_tensor_y,cg_inert_tensor_z 
,-700.0000000000002,699.9999999999997,-250.00000000000026,249.99999999999974,-251.88295373070093,251.88295373070093,1592649.1349711167,-100.0000016725499,0.0,5.703404110343433,1.55e-06,3.717185211557304,2398184.007456325,104850.00595414145,213854.7147746989,159587.53149175018
,-750.0000000000003,749.9999999999997,-250.00000000000006,249.99999999999997,-251.99079195282465,251.99079195282465,1718151.825226286,-125.00000127786463,0.0,5.878067347134239,1.55e-06,4.009433400359839,2586731.226038606,115078.4431865956,254287.02826144343,194794.8760314309
,-800.0000000000008,799.9999999999992,-250.00000000000014,249.99999999999986,-252.09995090242438,252.09995090242438,1843654.5929508675,-150.00000186405993,0.0,6.028742203504143,1.55e-06,4.301675274856998,2775274.3708754824,125306.48094419956,299730.69351411983,235013.94992065855
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-252.21023481476905,252.21023481476905,1969157.2723562296,-175.0000024465992,0.0,6.160473322766303,1.55e-06,4.593923139738137,2963821.3804762173,135534.52906859736,350551.49468369567,280610.1709012008
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-252.32148329522397,252.32148329522397,2094659.9484646274,-200.00000303421956,0.0,6.276444762586302,1.55e-06,4.886170944906633,3152368.351552666,145762.43632786727,407114.5646249587,331948.80102368345
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-252.4335640034504,252.4335640034504,2220162.583575971,-225.00000333893223,0.0,6.379283360781232,1.55e-06,5.1784157663594135,3340913.3976512346,155990.1934357628,469785.0227331267,389394.9375725
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-252.54636699796512,252.54636699796512,2345665.255155397,-250.0000039573015,0.0,6.471187120832664,1.55e-06,5.470663967912594,3529460.624459738,166217.90625609667,538928.6296796034,453314.29685870104
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-252.6598003416572,252.6598003416572,2471167.92648436,-275.0000722933268,0.0,6.553771849819132,1.55e-06,5.762913292083285,3718008.5755376033,176445.54002525346,614910.6005351542,524072.11704582145
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-252.7737866670796,252.7737866670796,2596670.4357734635,-299.9998943562421,0.0,6.628531062764184,1.55e-06,6.055163612373174,3906557.169273015,186673.17170055967,698095.9392653654,602033.3283684212
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-252.88826047511952,252.88826047511952,2722172.816876014,-324.9999799414459,0.0,6.696203188013281,1.55e-06,6.347419113604453,4095109.1055512605,196900.8600843676,788851.1311489256,687564.3030908438
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-253.00316599682355,253.00316599682355,2847675.568125917,-349.99997782935145,0.0,6.7579424895420495,1.55e-06,6.639666696160286,4283655.933006636,207128.2825467085,887539.6953497087,781028.9122760955
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-253.11845549007685,253.11845549007685,2973295.408449858,-374.9999972747828,0.0,6.807768310131952,1.55e-06,6.938374352119969,4476370.549754819,217582.82325138483,995652.5410652527,883765.342735352
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-253.23408787405785,253.23408787405785,3098805.687268466,-399.99999745655754,0.0,6.859714066178029,1.55e-06,7.230839544015269,4665057.770332431,227820.40372756062,1111428.2584637348,994308.8783384054
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-253.35002762766453,253.35002762766453,3224316.0032861056,-425.0000037908633,0.0,6.907616015419817,1.55e-06,7.523304492511954,4853744.83387868,238057.93957238348,1236242.4919059265,1113890.972500382
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-253.46624389550357,253.46624389550357,3349826.300646065,-450.00000314908897,0.0,6.951937819848726,1.55e-06,7.815769567782979,5042431.979214826,248295.44315857932,1370460.8294587447,1242877.205049629
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-253.58270975808338,253.58270975808338,3475336.589623078,-475.0000027057,0.0,6.993063216433722,1.55e-06,8.108234603686839,5231119.0991528,258532.9191435685,1514448.8611697915,1381633.159616956
,-650.0000000000003,649.9999999999998,-250.0,250.0,-276.79794144887387,276.79794144887387,1536944.3864850793,-50.00000035122633,0.0,4.82692403125084,1.55e-06,3.5897742119554543,2315983.362551906,110537.11955187161,196547.91217632566,133374.27014678554
,-700.0000000000002,699.9999999999997,-250.00000000000026,249.99999999999974,-276.9030333905868,276.9030333905868,1670893.8748150608,-75.00000094500163,0.0,5.046255517227243,1.55e-06,3.901955142712589,2517390.414653283,123037.90973395671,235472.2633060323,165251.72075413016
,-750.0000000000003,749.9999999999997,-250.00000000000006,249.99999999999997,-277.0097967940355,277.0097967940355,1804843.4902537712,-100.00000090530094,0.0,5.233040095890508,1.55e-06,4.21413592952529,2718797.373887284,135538.37221208253,279273.737266781,202006.62643272095
,-800.0000000000008,799.9999999999992,-250.00000000000014,249.99999999999986,-277.11797878920146,277.11797878920146,1938792.9861869493,-125.00000260534533,0.0,5.394079004959287,1.55e-06,4.526317828556331,2920205.0506815035,148038.61823556919,328342.7059814851,244029.24611591036
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-277.2273725865205,277.2273725865205,2072742.4095539723,-150.00000331191546,0.0,5.534320643901617,1.55e-06,4.838498783179197,3121612.118180127,160538.63246823486,383069.33950227336,291709.7583645287
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-277.33780799713605,277.33780799713605,2206692.073624346,-175.0000047556471,0.0,5.657541129570936,1.55e-06,5.150678485303126,3323018.37761492,173038.44097462873,443843.8678005837,345438.36730846675
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-277.4491440530522,277.4491440530522,2340641.240448765,-200.00003567521134,0.0,5.766816629955587,1.55e-06,5.462861463018285,3524426.7503343774,185538.23776433262,511056.7655672873,405605.3675763955
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-277.5612632487606,277.5612632487606,2474590.6615145057,-225.00000615833625,0.0,5.8641731963159645,1.55e-06,5.775037539926165,3725830.6709201066,198037.75717881558,585097.6335630612,472600.5747833859
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-277.6740670309204,277.6740670309204,2608540.129507574,-250.0000070436962,0.0,5.951545276315547,1.55e-06,6.087215617838761,3927235.8824766204,210537.1975523255,666357.38093014,546814.7507349266
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-277.7874722487552,277.7874722487552,2742489.677118928,-275.0000120731746,0.0,6.03030990403619,1.55e-06,6.3993910282478925,4128639.3730631564,223036.42334199732,755225.8878901871,628637.8983618007
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-277.9014083456111,277.9014083456111,2876439.1539844065,-300.0000067274708,0.0,6.101843951486388,1.55e-06,6.711570216834298,4330045.301183418,235535.71592140378,852093.8056101914,718460.4031882935
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-278.0158151243483,278.0158151243483,3010388.5296523874,-325.00000709671434,0.0,6.16704935823273,1.55e-06,7.023750615684244,4531452.010118867,248034.9942836749,957351.2258838458,816672.4264958345
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-278.13064095900023,278.13064095900023,3144337.999902552,-349.9999999314293,0.0,6.226659177877905,1.55e-06,7.335929010347645,4732857.426030738,260534.15860880585,1071388.1115368307,923664.0221645071
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-278.24584135523753,278.24584135523753,3278287.5301882876,-375.00002408273474,0.0,6.281348655063634,1.55e-06,7.648109334923605,4934264.0870474875,273033.3522478554,1194594.9267759304,1039825.522372022
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-278.3613777849163,278.3613777849163,3412237.0010840218,-400.00002439861873,0.0,6.331808868396457,1.55e-06,7.960288554402303,5135670.03509826,285532.45380850794,1327361.7613495772,1165547.1336390704
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-278.4772167371832,278.4772167371832,3546186.471375134,-425.0000190856131,0.0,6.378467222280495,1.55e-06,8.272467594203187,5337075.867227863,298031.5134251914,1470078.8517775775,1301219.0428552513
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-278.59332894163686,278.59332894163686,3680135.9663270623,-449.9999931341029,0.0,6.421765900123194,1.55e-06,8.584645017337323,5538480.65634666,310530.46866142284,1623136.3374248245,1447231.4507781134
,-1500.0000000000034,1499.9999999999968,-249.99999999999994,250.00000000000009,-278.7096887289458,278.7096887289458,3814085.0896903095,-474.99999318402627,0.0,6.462060916994031,1.55e-06,8.896828339044815,5739889.250996655,323029.61978352454,1786925.4201781983,1603975.2736564938
,-700.0000000000002,699.9999999999997,-250.00000000000026,249.99999999999974,-301.9247817349709,301.9247817349709,1747206.5059653907,-50.000000265048214,0.0,4.43470957063858,1.55e-06,4.068559030970236,2624876.7941743457,142048.63122629718,257518.8710510274,170006.52383885215
,-750.0000000000003,749.9999999999997,-250.00000000000006,249.99999999999997,-302.03040395092364,302.03040395092364,1889747.8245497097,-74.9999971617102,0.0,4.617861800798067,1.55e-06,4.41386856531731,2847657.1389143937,157593.98742402918,305795.3635064583,208811.78236730272
,-800.0000000000008,799.9999999999992,-250.00000000000014,249.99999999999986,-302.1375453699213,302.1375453699213,2032318.2470836516,-99.99999411854398,0.0,4.786909398391627,1.55e-06,4.746335618467393,3062152.011914447,172696.7463918277,358760.25020120316,252581.48310627692
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-302.2459884815287,302.2459884815287,2174888.465998128,-125.00000120988761,0.0,4.933985828429002,1.55e-06,5.078801470503917,3276646.110002527,187799.27376019626,417657.69333632174,302283.9675345681
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-302.35555342352086,302.35555342352086,2317458.906343886,-149.99999984800297,0.0,5.062886478491137,1.55e-06,5.411268007230923,3491140.649826402,202901.5979231239,482903.5282401028,358335.05087640043
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-302.46609060048246,302.46609060048246,2460029.3904404957,-175.00000027258147,0.0,5.176749130730627,1.55e-06,5.7437308964457925,3705632.8364166403,218003.60681120132,554913.0593840227,421150.1370073479
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-302.57747486613573,302.57747486613573,2602599.9114274657,-199.99999873656859,0.0,5.27822231191637,1.55e-06,6.076195964111646,3920126.4284591265,233105.57984438504,634102.2094770453,491144.8865264288
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-302.68960092723944,302.68960092723944,2745170.3453638037,-224.99999854658432,0.0,5.369180881581721,1.55e-06,6.408662248037006,4134620.8051851653,248207.48729112654,720886.5960170068,568734.9396499449
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-302.8023796995197,302.8023796995197,2887740.719314294,-249.9999989893133,0.0,5.451196137841519,1.55e-06,6.741129640655989,4349115.897197412,263309.35326700367,815681.8307439699,654335.8824915387
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-302.91573540581646,302.91573540581646,3030311.1210927074,-274.9999992388399,0.0,5.525385570633137,1.55e-06,7.073592130862262,4563607.82636275,278410.99402567797,918902.6912001349,748362.66657842
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-303.02960325407514,303.02960325407514,3172881.542404281,-299.9999990433919,0.0,5.592974394683171,1.55e-06,7.406058036448449,4778101.958999,293512.63655266893,1030965.9824244676,851231.8876902331
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-303.14392756980624,303.14392756980624,3315451.984622256,-324.999998920673,0.0,5.654770845800104,1.55e-06,7.738524336822751,4992596.346337259,308614.23777470895,1152286.8366565965,963358.7133282355
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-303.2586602861809,303.2586602861809,3458021.92234898,-349.999999179828,0.0,5.711552483114325,1.55e-06,8.070993587903128,5207092.637356857,323715.9188354316,1283281.1181610557,1085158.8922333657
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-303.37375971683116,303.37375971683116,3600592.36239522,-374.9999976123162,0.0,5.763781713602276,1.55e-06,8.403460634439341,5421587.506089898,338817.44675084914,1424363.909855221,1217047.729214511
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-303.4891895531984,303.4891895531984,3743162.845216523,-399.9999982459992,0.0,5.811983930532287,1.55e-06,8.73592613848604,5636081.379668413,353918.8174788569,1575951.0019662594,1359441.0169608754
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-303.6049180411226,303.6049180411226,3885733.2740200297,-424.9999979706643,0.0,5.8568058139935815,1.55e-06,9.0683894449847,5850573.835473999,369020.06113167363,1738457.7546977478,1512754.0910262377
,-1500.0000000000034,1499.9999999999968,-249.99999999999994,250.00000000000009,-303.7209173012283,303.7209173012283,4028303.8501275736,-449.9999977211359,0.0,5.898372493624826,1.55e-06,9.40085601151261,6065068.394524265,384121.4319549148,1912300.212207897,1677402.7526241424
,-1549.9999999999998,1550.0000000000005,-250.00000000000026,249.99999999999977,-303.83716276525087,303.83716276525087,4170874.295496159,-474.99999774412225,0.0,5.937104026449933,1.55e-06,9.733323001130438,6279563.226535767,399222.78602118697,2097893.808082948,1853802.5699178302
,-750.0000000000003,749.9999999999997,-250.00000000000006,249.99999999999997,-327.05256544062803,327.05256544062803,1972452.7686218491,-50.000000526459885,0.0,4.053786960338155,1.55e-06,4.5935532910250085,2963582.768403231,180551.13102074602,332676.3759308659,214534.41687402545
,-800.0000000000008,799.9999999999992,-250.00000000000014,249.99999999999986,-327.1586090764136,327.1586090764136,2123785.670470291,-75.00000174207185,0.0,4.228860614371411,1.55e-06,4.945871251715978,3190884.678526438,198560.00196214992,389643.6011209521,259849.22220217955
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-327.2660463395914,327.2660463395914,2275091.6932036052,-100.00000146175157,0.0,4.368123660729774,1.55e-06,5.313781554499442,3428246.1641931883,217226.01424593249,454241.427345169,312336.0328405586
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-327.3746879864581,327.3746879864581,2426425.8253824553,-125.00000173330241,0.0,4.5009215967803025,1.55e-06,5.666825496445312,3656016.449319556,235287.37874454464,524241.31636281626,370638.3771550052
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-327.4843759367105,327.4843759367105,2577759.954485598,-150.0000000202592,0.0,4.61812648017338,1.55e-06,6.019869285583238,3883786.6358601535,253348.55354907154,601324.5610875636,436024.2666850942
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-327.5949774440204,327.5949774440204,2729094.0860064514,-174.99999980091474,0.0,4.722353204197045,1.55e-06,6.372913721690139,4111557.23980009,271409.6084378107,685932.550784222,508935.02318445453
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-327.7063804481334,327.7063804481334,2880428.2056494444,-200.00000179134457,0.0,4.815643375746968,1.55e-06,6.725958161482424,4339327.846117693,289470.54353480664,778506.5658030767,589811.9242499314
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-327.81848986036067,327.81848986036067,3031762.1530845813,-225.00000195358118,0.0,4.899681567270902,1.55e-06,7.079003380577591,4567098.955211349,307531.4372768449,879487.961754237,679096.248248826
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-327.93122458513,327.93122458513,3183096.4193402864,-250.00000176604377,0.0,4.975679421172132,1.55e-06,7.4320460942579585,4794868.4479083605,325592.1153803793,989317.7787172964,777229.2045943415
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-328.04451512222556,328.04451512222556,3334430.5837951815,-275.000001661292,0.0,5.044647508970097,1.55e-06,7.785083655163612,5022634.616234588,343652.4848959848,1108437.0893006506,884651.9420225129
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-328.1583016280264,328.1583016280264,3485764.7097453047,-300.0000016835003,0.0,5.107766745715318,1.55e-06,8.138126771866784,5250404.368946312,361713.025912165,1237288.210999937,1001806.3380367224
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-328.27253234061567,328.27253234061567,3637098.869192981,-325.0000002126168,0.0,5.165750445071011,1.55e-06,8.49116494294711,5478170.93093362,379773.2759211475,1376311.3075016532,1129132.9929022372
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-328.3871622943901,328.3871622943901,3788432.9960276876,-349.9999999913489,0.0,5.219010966838768,1.55e-06,8.844209105650238,5705941.358484024,397833.7624192607,1525949.0942163437,1267074.104656943
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-328.50215226592996,328.50215226592996,3939767.112508903,-375.0000003186176,0.0,5.26815811954233,1.55e-06,9.197252885669375,5933711.539141532,415894.1694221881,1686642.0685409657,1416070.4850769232
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-328.61746790540707,328.61746790540707,4091101.0214958047,-400.000000126805,0.0,5.313722705587432,1.55e-06,9.550298309243098,6161482.780156838,433954.64081763715,1858831.8684192356,1576563.6249908688
,-1500.0000000000034,1499.9999999999968,-249.99999999999994,250.00000000000009,-328.7330790175153,328.7330790175153,4242435.175430418,-425.00000694815697,0.0,5.356095287365527,1.55e-06,9.903345291980152,6389255.027083969,452015.1093806363,2042959.4926621853,1748994.6142772494
,-1549.9999999999998,1550.0000000000005,-250.00000000000026,249.99999999999977,-328.8489589634469,328.8489589634469,4393769.193762022,-449.99998010543266,0.0,5.395460583798873,1.55e-06,10.256387609956036,6617024.264487766,470075.33971324953,2239465.6969510866,1933804.4008321797
,-1599.9999999999998,1600.0000000000002,-249.99999999999986,250.00000000000014,-328.9650841613093,328.9650841613093,4545103.285063816,-475.00001977087885,0.0,5.432228663936252,1.55e-06,10.60943072801525,6844794.018074354,488135.5884917459,2448792.4963428993,2131434.7663311646
,-800.0000000000008,799.9999999999992,-250.00000000000014,249.99999999999986,-352.18112676992877,352.18112676992877,2212782.2740152804,-50.00000013203561,0.0,3.698113138772982,1.55e-06,5.153637570161116,3324927.464620075,226623.0227872618,423300.82100919855,267513.493210481
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-352.2875084631471,352.2875084631471,2372997.8243724178,-75.00000032302093,0.0,3.8528192397006626,1.55e-06,5.5267729479691114,3565659.966431685,247965.75172378932,491218.8801163267,320903.45181978575
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-352.39517862368353,352.39517862368353,2533213.2155900574,-99.99999885733028,0.0,3.9880642847671703,1.55e-06,5.899906024064713,3806390.983267557,269308.21802127117,566044.9051385435,381201.63599771995
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-352.50397095777123,352.50397095777123,2693403.581459142,-124.99999728165152,0.0,4.095792374675289,1.55e-06,6.290361253644946,4058297.582996739,291496.5569209963,650235.5470737622,450238.5478405506
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-352.6137452684524,352.6137452684524,2853620.2847666214,-149.99999994719852,0.0,4.201312469583195,1.55e-06,6.664222514776338,4299498.396629895,312899.27201310016,740556.3494982609,525978.74227908
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-352.7243827922981,352.7243827922981,3013837.0122729484,-175.00000007703764,0.0,4.295692744804314,1.55e-06,7.038085051306137,4540700.0331007335,334301.9516836338,839207.3519298809,610049.1761185483
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-352.8357824410464,352.8357824410464,3174053.661486407,-199.99999121609542,0.0,4.3805463155920075,1.55e-06,7.411948507285043,4781902.262764544,355704.61048647255,946655.8828844528,702917.1567517247
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-352.9478577657733,352.9478577657733,3334270.3188026673,-224.99998884516512,0.0,4.457240066895164,1.55e-06,7.7858119867527025,5023104.507582389,377107.14735727984,1063369.3124983264,805050.1595844948
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-353.0605344971735,353.0605344971735,3494486.971163259,-249.99998642053393,0.0,4.5269280807177905,1.55e-06,8.159675429337748,5264306.728604998,398509.6318823454,1189814.920391067,916915.3871242872
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-353.17374854538843,353.17374854538843,3654703.619322792,-274.99998372007525,0.0,4.590463212523434,1.55e-06,8.533540564372501,5505510.041530646,419912.0715728757,1326460.3662012299,1038980.5042321465
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-353.28744436705597,353.28744436705597,3814920.293234128,-299.9999807718583,0.0,4.64868310035206,1.55e-06,8.907404072938197,5746712.305121418,441314.40241744625,1473772.3026901807,1171712.2277256302
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-353.40157362656623,353.40157362656623,3975136.8063221676,-324.9999777439255,0.0,4.702238565399992,1.55e-06,9.28126938838856,5987915.734444233,462716.7980339845,1632218.6989087462,1315578.342254761
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-353.5160940937886,353.5160940937886,4135353.5184423057,-349.9999748913715,0.0,4.751601010919467,1.55e-06,9.655132779725205,6229117.922403358,484119.0322941389,1802266.3410829585,1471045.8621973856
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-353.6309687325546,353.6309687325546,4295570.199858135,-375.00001381313376,0.0,4.7972778965444265,1.55e-06,10.028994680184038,6470319.148505831,505521.16074057104,1984382.552488475,1638582.054216567
,-1500.0000000000034,1499.9999999999968,-249.99999999999994,250.00000000000009,-353.7461649436172,353.7461649436172,4455786.874774429,-399.9999696364768,0.0,4.839650777371253,1.55e-06,10.402858775274954,6711521.79049997,526923.2865048537,2179035.56602938,1818655.05633321
,-1549.9999999999998,1550.0000000000005,-250.00000000000026,249.99999999999977,-353.86165393321403,353.86165393321403,4616003.553852334,-424.99996687156266,0.0,4.879124675744922,1.55e-06,10.776721907202827,6952723.811098598,548325.3630768829,2386691.8319300194,2011731.3569866288
,-1599.9999999999998,1600.0000000000002,-249.99999999999986,250.00000000000014,-353.97741018417906,353.97741018417906,4776220.226882464,-449.9999644251027,0.0,4.916004591961753,1.55e-06,11.150584912322062,7193925.749885201,569727.4451655812,2607818.835872792,2218278.391615595
,-1650.0000000000002,1649.9999999999998,-250.00000000000014,249.9999999999999,-354.0934110111271,354.0934110111271,4936436.97619108,-475.0000003911062,0.0,4.950620074802371,1.55e-06,11.524454815165011,7435132.138816137,591129.802819856,2842884.648992547,2438763.991182592
,-850.0000000000001,849.9999999999999,-250.00000000000026,249.99999999999974,-377.3103359193147,377.3103359193147,2468255.9509231066,-50.00000017073508,0.0,3.3675845014939814,1.55e-06,5.748950921392822,3709000.5944469823,281250.75500849227,531431.2649158987,329996.35302516754
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-377.41699104720897,377.41699104720897,2637454.411274818,-75.00000123531535,0.0,3.5031271900138083,1.55e-06,6.143121463473101,3963304.1699826457,306337.6475047721,611654.2857585027,392407.0315242359
,-950.0000000000018,949.9999999999982,-250.00000000000006,249.99999999999994,-377.5248453699111,377.5248453699111,2806652.8389675436,-100.0000002235265,0.0,3.622304883552742,1.55e-06,6.5372926613563225,4217608.168616982,331424.3534102886,699556.069708667,462496.6640796984
,-1000.000000000001,999.999999999999,-250.0000000000001,249.99999999999991,-377.63375148738777,377.63375148738777,2975851.258063132,-124.99999991675372,0.0,3.727913749949634,1.55e-06,6.931464588924976,4471912.638016114,356510.9194942672,795629.417147147,540758.0005375786
,-1050.000000000001,1049.999999999999,-250.00000000000037,249.99999999999963,-377.74358408067815,377.74358408067815,3145026.544967833,-150.00000030025382,0.0,3.811970042427857,1.55e-06,7.344292580800089,4738253.277935541,382640.96855707234,902956.8948855451,629467.2617133264
,-1100.0000000000002,1100.0,-250.0000000000003,249.9999999999997,-377.8542361377714,377.8542361377714,3314225.9404727193,-175.00000024410383,0.0,3.8964514669367456,1.55e-06,7.739181717071335,4993020.462626668,407794.89026908984,1017178.8416154496,725817.3472348909
,-1150.0000000000016,1149.9999999999986,-249.99999999999997,250.00000000000003,-377.9656158813002,377.9656158813002,3483425.2548933066,-200.0000001242732,0.0,3.9727802932230745,1.55e-06,8.134069711072135,5247786.910369119,432948.7122092124,1141074.5300977686,831841.2651589487
,-1200.0000000000014,1199.9999999999989,-250.00000000000054,249.99999999999946,-378.0776442622615,378.0776442622615,3652624.678765801,-224.99999992673585,0.0,4.042188402785405,1.55e-06,8.528949509179196,5502548.07043819,458102.1964090379,1275136.313691755,948031.6012596525
,-1249.9999999999982,1250.0000000000016,-250.00000000000014,249.99999999999986,-378.1902529097283,378.1902529097283,3821824.1268558786,-250.00000050144362,0.0,4.1052812620178525,1.55e-06,8.923835397846199,5757313.159900773,483255.65580330626,1419860.252575837,1074884.1422218177
,-1300.0000000000005,1299.9999999999993,-250.00000000000063,249.9999999999994,-378.30338244806006,378.30338244806006,3991023.5092745475,-275.0000005999229,0.0,4.163157911254946,1.55e-06,9.318725399422117,6012080.902852979,508409.27720586985,1575739.5560021133,1212891.888596279
,-1350.0000000000007,1349.9999999999993,-250.00000000000065,249.99999999999935,-378.4169811107532,378.4169811107532,4160222.936024516,-300.00000054757487,0.0,4.216279819889144,1.55e-06,9.713611881858892,6266846.375392834,533562.6423435961,1743266.694351545,1362547.7260290422
,-1400.0000000000002,1399.9999999999995,-250.00000000000037,249.99999999999963,-378.5310035942976,378.5310035942976,4329422.388579832,-325.00000014126243,0.0,4.265181532755835,1.55e-06,10.108494462679678,6521609.3307610825,558715.7499947903,1922935.2022999197,1524345.1832125357
,-1450.0000000000005,1449.999999999999,-250.00000000000077,249.99999999999926,-378.6454101067738,378.6454101067738,4498621.86450955,-350.00002530013626,0.0,4.310368642579876,1.55e-06,10.503382559472438,6776375.844820928,583869.1705994047,2115239.9488750403,1698778.573020076
,-1500.0000000000034,1499.9999999999968,-249.99999999999994,250.00000000000009,-378.76016557497945,378.76016557497945,4667821.278520392,-375.00003109366423,0.0,4.352348044838512,1.55e-06,10.89826938179183,7031141.53663989,609022.4535889752,2320673.7902249573,1886341.1934006163
,-1549.9999999999998,1550.0000000000005,-250.00000000000026,249.99999999999977,-378.8752389810567,378.8752389810567,4837020.639148609,-400.0000171550402,0.0,4.391353522092107,1.55e-06,11.293159645650338,7285909.44880667,634176.029162952,2539730.7151377066,2087526.6093162987
,-1599.9999999999998,1600.0000000000002,-249.99999999999986,250.00000000000014,-378.990602805295,378.990602805295,5006219.911492219,-425.0000002473794,0.0,4.427779167936818,1.55e-06,11.688049525768044,7540677.113398738,659329.4860122766,2772904.3564873687,2302828.8581286166
,-1650.0000000000002,1649.9999999999998,-250.00000000000014,249.9999999999999,-379.10623255631083,379.10623255631083,5175419.41480248,-449.99998043321733,0.0,4.461779041841005,1.55e-06,12.082933449352721,7795440.935066272,684482.4522933956,3020686.895815328,2532740.491520156
,-1700.0000000000027,1699.9999999999973,-249.99999999999977,250.00000000000026,-379.222106373406,379.222106373406,5344618.877500097,-475.00001235870866,0.0,4.493616362556332,1.55e-06,12.477818773450322,8050205.66029053,709635.5412944672,3283573.195665302,2777755.7623226093
,-900.0000000000007,899.9999999999993,-250.0,250.00000000000003,-402.44008998544905,402.44008998544905,2738926.4716419904,-49.99999979070939,0.0,3.060449216359607,1.55e-06,6.379621915003832,4115885.106454085,345487.768291427,659242.0260608827,403103.8856487124
