vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,mid_tube_r_LENGTH
tube,1764.3176405807753,1253.0482785499019,1764.3176405807753,-6.3609759181187705e-15,85.1502542632433,10.159999999999998,149.9805085264866
tube,1974.7089209745786,1396.2264252781952,1974.7089209745786,-7.244699783046551e-15,93.98737143123641,10.160000000000002,167.65474286247283
tube,2057.9381190133217,1452.8666163857558,2057.9381190133217,-7.385922821790898e-15,97.48326809334992,10.160000000000004,174.6465361866998
tube,1901.0791623743946,1346.1189666387809,1901.0791623743946,-6.898691734961295e-15,90.89468240637302,10.160000000000004,161.46936481274605
tube,1779.2896449712453,1263.2372171666684,1779.2896449712453,-6.50217065692668e-15,85.7791270796007,10.160000000000002,151.2382541592014
tube,1825.7753565444293,1294.8722641131792,1825.7753565444293,-6.809038175885627e-15,87.73167796023056,10.159999999999997,155.14335592046112
tube,1662.778476404611,1183.9475566955023,1662.778476404611,-6.365011974906493e-15,80.88527954905699,10.160000000000002,141.45055909811396
tube,1691.0237270391249,1203.1693734559512,1691.0237270391249,-6.374585783538321e-15,82.07167182172783,10.160000000000002,143.82334364345564
tube,1679.9208101857544,1195.6134754388452,1679.9208101857544,-6.3999773869725995e-15,81.60531324947108,10.160000000000002,142.89062649894217
tube,1829.144541723691,1297.1651048100375,1829.144541723691,-6.85793697452927e-15,87.87319468152273,10.160000000000004,155.42638936304547
tube,1950.369045785579,1379.6623442258056,1950.369045785579,-6.955544812757394e-15,92.96501761268976,10.160000000000002,165.61003522537953
tube,2161.408451014891,1523.2815611002716,2161.408451014891,-7.631955138449673e-15,101.82935812900874,10.160000000000004,183.33871625801746
tube,2123.4990120854245,1497.4829481574213,2123.4990120854245,-7.411684162796023e-15,100.23703855680257,10.160000000000005,180.1540771136051
tube,2196.0454648280315,1546.8531817334326,2196.0454648280315,-7.854900782831648e-15,103.28422521686136,10.160000000000002,186.24845043372272
tube,2142.0854546373635,1510.1316301459406,2142.0854546373635,-7.642741459884468e-15,101.01772951633384,10.160000000000004,181.7154590326677
tube,2017.5200869638966,1425.3608237863207,2017.5200869638966,-7.456430082996863e-15,95.7855794617112,10.160000000000004,171.25115892342237
tube,1885.195948348685,1335.3099200659697,1885.195948348685,-6.928033830147121e-15,90.22753582555093,10.160000000000002,160.13507165110184
tube,1784.258172137314,1266.6184623887868,1784.258172137314,-6.450317326533341e-15,85.98782135931005,10.160000000000002,151.65564271862004
tube,1587.4710167955216,1132.6983676537175,1587.4710167955216,-6.152305274566609e-15,77.72212163232311,10.159999999999998,135.12424326464622
tube,1702.8275211171515,1211.2022413452044,1702.8275211171515,-6.471407066927686e-15,82.56746951400451,10.16,144.814939028009
tube,1784.2609588866555,1266.6203588628484,1784.2609588866555,-6.53095743525867e-15,85.98793841183424,10.160000000000002,151.65587682366848
tube,1692.9282640643294,1204.4654731856253,1692.9282640643294,-6.3755500581954365e-15,82.15166856308994,10.16,143.98333712617992
tube,1592.0890158743473,1135.8410670491564,1592.0890158743473,-6.1717458392614054e-15,77.91609259378541,10.160000000000004,135.5121851875708
tube,1794.24744181161,1273.416487080959,1794.24744181161,-6.878330331726846e-15,86.40740313270481,10.160000000000002,152.4948062654096
tube,1996.3895164223445,1410.980779500322,1996.3895164223445,-7.318779523698129e-15,94.89802686279775,10.16,169.47605372559553
tube,1792.7504507505002,1272.397735707816,1792.7504507505002,-7.016668322528143e-15,86.34452464562253,10.16,152.3690492912451
tube,1659.930276788793,1182.0092637123437,1659.930276788793,-6.38764941781879e-15,80.765645913691,10.16,141.21129182738198
tube,1586.2530791578522,1131.8695212611024,1586.2530791578522,-6.207504553698661e-15,77.67096429544468,10.16,135.02192859088936
tube,1751.7282154101313,1244.48076300965,1751.7282154101313,-6.36551633785592e-15,84.62145751319537,10.160000000000002,148.92291502639074
tube,1610.4220908014686,1148.3173240831125,1610.4220908014686,-6.140907803379242e-15,78.68614129008745,10.160000000000002,137.0522825801749
tube,1484.9040440182007,1062.8981884338345,1484.9040440182007,-6.113362866323887e-15,73.41397561836767,10.16,126.50795123673535
tube,1347.5392178676996,969.4169320002521,1347.5392178676996,-5.589756664352158e-15,67.64420673260004,10.159999999999998,114.96841346520009
tube,1472.1198036239975,1054.1980947629145,1472.1198036239975,-6.129780456493048e-15,72.87699599613288,10.16,125.43399199226575
tube,1651.1586932936061,1176.0399142870135,1651.1586932936061,-6.37441370657508e-15,80.39721091509831,10.16,140.47442183019666
tube,1822.2667982814974,1292.4845754749688,1822.2667982814974,-6.667350026110214e-15,87.58430711671352,10.16,154.84861423342707
tube,2045.6457908910427,1444.5012851028723,2045.6457908910427,-7.343089004383587e-15,96.96695038436177,10.160000000000002,173.61390076872357
tube,1915.0680572093468,1355.6388670524125,1915.0680572093468,-6.8852597007132315e-15,91.48226142806926,10.160000000000002,162.64452285613848
tube,1805.5996489296726,1281.1420352757207,1805.5996489296726,-6.91864657503313e-15,86.88423270582145,10.160000000000002,153.44846541164293
tube,1855.3914822472289,1315.027006189286,1855.3914822472289,-6.915561690493811e-15,88.97565143863599,10.160000000000002,157.63130287727196
tube,2064.1349883698654,1457.0837886389336,2064.1349883698654,-7.301497611115007e-15,97.74355673495145,10.16,175.167113469903
tube,1831.7235556247376,1298.9202081111216,1831.7235556247376,-6.764016354503234e-15,87.98152164250126,10.160000000000005,155.64304328500248
tube,2058.154865373147,1453.0141193718669,2058.154865373147,-7.372621917752938e-15,97.49237214449654,10.160000000000004,174.66474428899306
tube,1958.884977436526,1385.4577142105554,1958.884977436526,-6.872990908219694e-15,93.32271440341788,10.160000000000004,166.32542880683573
tube,1871.6625750038374,1326.100016923261,1871.6625750038374,-6.978381382464058e-15,89.65909018606074,10.160000000000004,158.99818037212145
tube,2016.4381737524361,1424.6245464641438,2016.4381737524361,-7.362602602110818e-15,95.74013559256707,10.160000000000002,171.16027118513415
tube,2203.077694610048,1551.6388440749145,2203.077694610048,-7.832132208974143e-15,103.57960170974462,10.160000000000002,186.83920341948925
tube,2118.594930161942,1494.145560030434,2118.594930161942,-7.4365512038978e-15,100.0310511866124,10.160000000000002,179.7421023732248
tube,1930.9137806403317,1366.4224000494594,1930.9137806403317,-6.889038157856942e-15,92.14783328213619,10.160000000000002,163.97566656427242
tube,1759.2650108181967,1249.6097987604537,1759.2650108181967,-6.57444589410959e-15,84.9380274012991,10.16,149.55605480259823
tube,1913.8094839975997,1354.782366822733,1913.8094839975997,-6.9214226703186555e-15,91.42939726508736,10.160000000000004,162.5387945301747
tube,2076.0917845283225,1465.2207794475423,2076.0917845283225,-7.447686061635996e-15,98.24578101158653,10.160000000000004,176.171562023173
tube,1943.395706647107,1374.9167588931562,1943.395706647107,-7.068395624157573e-15,92.67211471812358,10.160000000000002,165.02422943624723
tube,2159.0216535563104,1521.6572673743349,2159.0216535563104,-7.636795836306218e-15,101.72910488296992,10.160000000000002,183.1382097659398
tube,2033.865089870054,1436.4841327941456,2033.865089870054,-7.30985835132214e-15,96.47212267549143,10.16,172.62424535098285
tube,2105.5569158614226,1485.2727649171043,2105.5569158614226,-7.402869185145007e-15,99.48341223600575,10.160000000000002,178.64682447201147
tube,2186.6136982425646,1540.4345561252162,2186.6136982425646,-7.560091880452542e-15,102.88806038407492,10.160000000000002,185.45612076814984
tube,2204.8958741150277,1552.876174687928,2204.8958741150277,-7.597145640980125e-15,103.6559711547514,10.160000000000002,186.99194230950283
tube,2154.9033551503067,1518.8546306284495,2154.9033551503067,-7.514607668153592e-15,101.55612297289032,10.160000000000004,182.79224594578062
tube,2164.5509386097197,1525.4201266772388,2164.5509386097197,-7.57189549828954e-15,101.96135281539729,10.160000000000002,183.6027056307946
tube,2020.9173319037473,1427.6727600678985,2020.9173319037473,-7.40724729613293e-15,95.92827478409164,10.160000000000004,171.53654956818332
tube,2071.0757868323944,1461.8072289774275,2071.0757868323944,-7.390821182282438e-15,98.03509281542965,10.16,175.7501856308593
tube,2049.7603081515554,1447.301348655598,2049.7603081515554,-7.42693245318278e-15,97.13977347404891,10.16,173.95954694809785
tube,1820.8634829739874,1291.529573515626,1820.8634829739874,-6.697392131435851e-15,87.52536331555936,10.16,154.73072663111873
tube,1800.1018900296517,1277.4006305511969,1800.1018900296517,-6.968146264610066e-15,86.65330897423948,10.160000000000005,152.98661794847888
tube,1642.6903003654434,1170.2768959577752,1642.6903003654434,-6.2668392417140236e-15,80.0415109051421,10.160000000000002,139.7630218102842
tube,1492.5062273180358,1068.071722783366,1492.5062273180358,-6.0796188387734075e-15,73.73329201031822,10.16,127.14658402063648
tube,1538.04010850307,1099.0590180230574,1538.04010850307,-6.06425681725187e-15,75.6458629229171,10.16,130.97172584583421
tube,1577.3962759847732,1125.8421770580292,1577.3962759847732,-6.193959251700829e-15,77.2989497935706,10.159999999999998,134.2778995871412
tube,1513.0375566190858,1082.0439638082328,1513.0375566190858,-6.001248664023385e-15,74.59567453067942,10.160000000000002,128.87134906135884
tube,1373.3526148874603,986.9837928470183,1373.3526148874603,-5.582999377043746e-15,68.72845325432169,10.159999999999998,117.1369065086434
tube,1567.7940944875518,1119.3075785292904,1567.7940944875518,-6.156153276254267e-15,76.89562698094993,10.159999999999998,133.47125396189995
tube,1797.7045408955405,1275.7691560649905,1797.7045408955405,-6.908232109052019e-15,86.5526125235544,10.16,152.78522504710884
tube,1875.2724971545188,1328.5566870019852,1875.2724971545188,-6.9877265621992175e-15,89.8107186421127,10.160000000000004,159.3014372842254
tube,1765.544878258404,1253.8834539238485,1765.544878258404,-6.432954319322508e-15,85.20180223200832,10.16,150.0836044640167
tube,1843.3129920763356,1306.8071986254583,1843.3129920763356,-6.832124460772271e-15,88.46831561819303,10.16,156.61663123638604
tube,1928.9188100035165,1365.064757289636,1928.9188100035165,-6.844212356815814e-15,92.06403803534057,10.160000000000002,163.80807607068118
tube,2008.5409909289644,1419.2502552914166,2008.5409909289644,-7.39578178438597e-15,95.40842826240845,10.160000000000002,170.4968565248169
tube,1786.9914562303593,1268.4785516006193,1786.9914562303593,-6.442261345211645e-15,86.1026281694518,10.160000000000002,151.88525633890356
tube,1988.4478137849421,1405.5761911382847,1988.4478137849421,-7.224149367947205e-15,94.56444955584509,10.160000000000002,168.80889911169024
tube,1823.885581393309,1293.5862103215763,1823.885581393309,-6.841764941299755e-15,87.65230126552935,10.160000000000002,154.9846025310587
tube,1909.926822078033,1352.140088411881,1909.926822078033,-6.768663168747694e-15,91.26631285283084,10.16,162.21262570566168
tube,1836.2058236255727,1301.970538069178,1836.2058236255727,-7.0101068206627674e-15,88.16979145780721,10.160000000000004,156.0195829156144
tube,1899.018099001703,1344.7163456107646,1899.018099001703,-6.84862611655386e-15,90.80811104998863,10.16,161.29622209997726
tube,1808.805654548778,1283.3238269454364,1808.805654548778,-6.816905595753312e-15,87.01889535554845,10.160000000000004,153.7177907110969
tube,1916.9342359591744,1356.9088627212627,1916.9342359591744,-6.800337413178353e-15,91.56064699727047,10.16,162.80129399454094
tube,1704.7065834190878,1212.4810046925957,1704.7065834190878,-6.339140892899813e-15,82.64639623424257,10.160000000000002,144.97279246848515
tube,1674.467780542562,1191.902510436373,1674.467780542562,-6.388923637374662e-15,81.3762682919651,10.160000000000002,142.4325365839302
tube,1747.4636256417555,1241.578570207508,1747.4636256417555,-6.4597280522258705e-15,84.44233089071359,10.160000000000002,148.5646617814272
tube,1781.42769847488,1264.6922324965972,1781.42769847488,-6.396675356777382e-15,85.86893227156345,10.16,151.4178645431269
tube,1614.0721662002088,1150.8013197602716,1614.0721662002088,-6.139384325047542e-15,78.83945631298334,10.160000000000004,137.35891262596672
tube,1645.0391115307782,1171.875338768893,1645.0391115307782,-6.303078839289657e-15,80.14016860347778,10.16,139.9603372069556
tube,1417.8350266243688,1017.2555287410838,1417.8350266243688,-5.6468629795384484e-15,70.59685903472378,10.16,120.87371806944755
tube,1481.9736555178877,1060.9039632269566,1481.9736555178877,-6.013116068136784e-15,73.29088978288758,10.16,126.26177956577514
tube,1694.2112428790067,1205.3385822262348,1694.2112428790067,-6.448517257620307e-15,82.20555784066904,10.160000000000002,144.0911156813381
tube,1811.9060554708733,1285.433751165249,1811.9060554708733,-6.9190903808020255e-15,87.14912226497655,10.160000000000002,153.97824452995312
tube,1894.0669286601117,1341.3469122753233,1894.0669286601117,-6.840723454967662e-15,90.6001458132857,10.160000000000002,160.88029162657142
tube,2009.9065492321647,1420.1795623745604,2009.9065492321647,-7.463253125651722e-15,95.4657861467396,10.160000000000004,170.61157229347918
tube,2092.947713086808,1476.6917900705641,2092.947713086808,-7.314353128584078e-15,98.95378476234957,10.160000000000002,177.58756952469915
tube,1861.4520046264536,1319.1513898654468,1861.4520046264536,-6.9641273841760185e-15,89.2302130643089,10.160000000000002,158.14042612861778
tube,2096.7223096613043,1479.2605264800377,2096.7223096613043,-7.365001087071198e-15,99.11233007909607,10.160000000000004,177.9046601581921
tube,1976.4726145721359,1397.4266764493561,1976.4726145721359,-7.104033084251145e-15,94.06145229115074,10.160000000000002,167.8029045823015
tube,1833.8571878784494,1300.3722146358893,1833.8571878784494,-6.818204508774364e-15,88.07114112760614,10.16,155.82228225521231
tube,2004.8131086127466,1416.7133094623964,2004.8131086127466,-7.304234486705524e-15,95.2518450962466,10.160000000000002,170.1836901924932
tube,2063.344616800767,1456.5459149386616,2063.344616800767,-7.350588868705835e-15,97.71035856177002,10.160000000000002,175.10071712354008
tube,2058.376490044347,1453.1649422084035,2058.376490044347,-7.235484438786986e-15,97.50168110056659,10.160000000000004,174.68336220113315
tube,2193.3627196871485,1545.0274859313201,2193.3627196871485,-7.654708480078732e-15,103.17154120687066,10.160000000000004,186.02308241374132
tube,2362.9982540404194,1660.4700146449788,2362.9982540404194,-8.238257032338721e-15,110.29678465863836,10.16,200.27356931727678
tube,2222.8267641630114,1565.0787317589886,2222.8267641630114,-7.685334202877347e-15,104.40912677975558,10.16,188.49825355951123
tube,2427.638375019683,1704.4597308954833,2427.638375019683,-8.174751615970952e-15,113.0118797033465,10.160000000000002,205.703759406693
tube,2209.6976871231554,1556.1439654735184,2209.6976871231554,-7.686596234636046e-15,103.85766289830744,10.160000000000002,187.39532579661494
tube,2425.5508569182266,1703.0391065593951,2425.5508569182266,-8.282580940667733e-15,112.92419716242401,10.160000000000002,205.528394324848
tube,2371.7090861166675,1666.3980207429702,2371.7090861166675,-8.208905908940852e-15,110.66266790030333,10.160000000000004,201.00533580060667
tube,2190.2650601473406,1542.9194273118053,2190.2650601473406,-7.817215340786693e-15,103.04142944440312,10.160000000000002,185.7628588888063
tube,2168.703320138569,1528.2459581028404,2168.703320138569,-7.598831115244956e-15,102.13576632734498,10.160000000000002,183.95153265468994
tube,2072.753418859421,1462.9489124353731,2072.753418859421,-7.291206474165762e-15,98.10555880983712,10.160000000000002,175.89111761967425
tube,2251.341027714008,1584.4836206066261,2251.341027714008,-7.81079023315017e-15,105.60681846872455,10.160000000000004,190.89363693744912
tube,2219.654645086217,1562.9200009895062,2219.654645086217,-7.714681916172877e-15,104.27588747487569,10.160000000000002,188.23177494975144
tube,2235.404563531584,1573.6383355607325,2235.404563531584,-7.824523453192873e-15,104.93743520835365,10.16,189.55487041670736
tube,2137.5132096239554,1507.0200678883118,2137.5132096239554,-7.571598578331924e-15,100.82568037423715,10.160000000000002,181.33136074847425
tube,2235.7635771675787,1573.8826560808398,2235.7635771675787,-7.80290559432906e-15,104.952514947211,10.160000000000004,189.58502989442198
tube,2104.983709583878,1484.8826792996856,2104.983709583878,-7.313313532877757e-15,99.4593357104643,10.160000000000004,178.59867142092864
tube,2272.5761592084114,1598.9348220404943,2272.5761592084114,-7.871447342724472e-15,106.49876296729188,10.160000000000004,192.67752593458374
tube,2199.943298814153,1549.5057852317468,2199.943298814153,-7.720355380532241e-15,103.44794690519495,10.160000000000004,186.5758938103899
tube,2273.4504528233842,1599.5298074374834,2273.4504528233842,-7.790297865422757e-15,106.53548613899498,10.160000000000005,192.75097227798994
tube,2172.2326627971543,1530.6477912020048,2172.2326627971543,-7.713081575816264e-15,102.28401018299115,10.160000000000004,184.2480203659823
tube,2389.3477626745794,1678.4017169777885,2389.3477626745794,-8.169181295820136e-15,111.40354960955881,10.160000000000004,202.48709921911757
tube,2151.852113682938,1516.778161025238,2151.852113682938,-7.638012688257883e-15,101.42796092024005,10.16,182.53592184048014
tube,2255.0992778668965,1587.0412327416193,2255.0992778668965,-7.744026555958944e-15,105.7646771826672,10.160000000000004,191.20935436533438
tube,2276.499593867722,1601.6048476341316,2276.499593867722,-7.786629674773241e-15,106.66355996705528,10.16,193.00711993411065
tube,2152.529494684129,1517.239140948921,2152.529494684129,-7.556660048714923e-15,101.45641312255424,10.16,182.59282624510845
tube,2107.4159447982156,1486.5378949043638,2107.4159447982156,-7.34455940600662e-15,99.56149748983553,10.160000000000004,178.80299497967104
tube,2229.3325893163283,1569.5061585356434,2229.3325893163283,-7.74416010341127e-15,104.68239256836968,10.160000000000005,189.04478513673936
tube,2332.042515330987,1639.4036221085312,2332.042515330987,-8.060055459143906e-15,108.99654308263301,10.160000000000004,197.67308616526608
tube,2413.9474495199747,1695.1426083589683,2413.9474495199747,-8.15714477022167e-15,112.43681636159238,10.160000000000002,204.55363272318476
tube,2499.5130255101294,1753.3727810689686,2499.5130255101294,-8.673727059211384e-15,116.03084848667129,10.160000000000005,211.74169697334258
tube,2317.7534579023377,1629.6794512336799,2317.7534579023377,-8.009038908549708e-15,108.3963562570155,10.160000000000002,196.47271251403106
tube,2463.1479452757912,1728.6251547232735,2463.1479452757912,-8.267042997511271e-15,114.50339699603536,10.160000000000002,208.68679399207073
tube,2343.2236644231944,1647.012759722592,2343.2236644231944,-8.132785966767045e-15,109.46618766303432,10.160000000000002,198.61237532606856
tube,2412.5719800131033,1694.2065563776002,2412.5719800131033,-8.161755187204245e-15,112.37904217451356,10.160000000000002,204.4380843490271
tube,2266.970739534804,1595.120150638718,2266.970739534804,-7.7581031924865e-15,106.26331713351622,10.16,192.20663426703248
tube,2269.5146609829235,1596.8513723779567,2269.5146609829235,-7.856542480954042e-15,106.37017009748472,10.16,192.42034019496944
tube,2367.4588577600503,1663.5056013511899,2367.4588577600503,-8.202338600327826e-15,110.48414450376397,10.160000000000004,200.64828900752804
tube,2146.3428010644493,1513.028893617457,2146.3428010644493,-7.612879313770317e-15,101.19655189495373,10.160000000000004,182.0731037899074
tube,1997.6625316334948,1411.8471079828917,1997.6625316334948,-7.20407972047447e-15,94.95149763666498,10.160000000000002,169.58299527332997
tube,2222.154380352091,1564.621152586708,2222.154380352091,-7.804469173972518e-15,104.3808844756647,10.160000000000002,188.44176895132932
tube,2161.3818109951203,1523.2634316956103,2161.3818109951203,-7.605362815927362e-15,101.82823916164644,10.160000000000004,183.33647832329288
tube,1950.6614447526877,1379.8613312852385,1950.6614447526877,-6.8550187676617e-15,92.97729931907661,10.160000000000002,165.63459863815316
tube,2163.3511217055193,1524.6036120363506,2163.3511217055193,-7.640603240721153e-15,101.91095660818418,10.160000000000002,183.50191321636834
tube,2169.2779094920697,1528.6369849486778,2169.2779094920697,-7.615730074740516e-15,102.15990094656902,10.16,183.99980189313806
tube,2210.4377430833083,1556.6475977564328,2210.4377430833083,-7.717700769824518e-15,103.88874765247839,10.160000000000004,187.45749530495675
tube,1981.46237650541,1400.8223726249985,1981.46237650541,-7.203429214967327e-15,94.27103850005733,10.160000000000002,168.22207700011467
tube,2168.172653085303,1527.8848218187031,2168.172653085303,-7.545367464538021e-15,102.11347658739886,10.160000000000002,183.90695317479774
tube,2091.5221518998446,1475.7216490627468,2091.5221518998446,-7.284466235250122e-15,98.89390656199943,10.16,177.46781312399892
tube,2081.4724140396465,1468.8824737925788,2081.4724140396465,-7.287940851819328e-15,98.47178492838448,10.160000000000002,176.62356985676894
tube,1899.0768974535602,1344.7563598801378,1899.0768974535602,-6.920252929802043e-15,90.81058077595539,10.16,161.30116155191072
tube,1859.6759845439976,1317.9427501181992,1859.6759845439976,-6.889213302773209e-15,89.15561445199002,10.16,157.99122890398004
tube,1854.7502439804232,1314.5906225783267,1854.7502439804232,-6.975936033345474e-15,88.94871734856454,10.160000000000002,157.57743469712912
tube,1722.3684889613305,1224.5005090109073,1722.3684889613305,-6.349642984355124e-15,83.38825363629212,10.160000000000002,146.45650727258425
tube,1529.1154214379967,1092.9854766114768,1529.1154214379967,-6.140695363724291e-15,75.27099707707926,10.160000000000002,130.22199415415852
tube,1721.065179919247,1223.6135645856893,1721.065179919247,-6.307766885587078e-15,83.3335104231255,10.160000000000002,146.34702084625098
tube,1523.5369313625497,1089.1891316819267,1523.5369313625497,-6.1598969199996374e-15,75.03668237389891,10.160000000000002,129.75336474779783
tube,1533.155984076808,1095.7352116255984,1533.155984076808,-6.011328108880931e-15,75.44071383243605,10.160000000000002,130.5614276648721
tube,1549.9367672978888,1107.1550833890399,1549.9367672978888,-6.018333150944415e-15,76.14556123494158,10.16,131.97112246988314
tube,1357.897841928592,976.4663144314894,1357.897841928592,-5.449403156104807e-15,68.07930258996615,10.16,115.8386051799323
tube,1418.9958622807271,1018.0455153680124,1418.9958622807271,-5.5316251933513994e-15,70.64561790290887,10.160000000000002,120.97123580581777
tube,1347.3660969958498,969.2991175853913,1347.3660969958498,-5.593263838929228e-15,67.63693509365238,10.160000000000002,114.95387018730476
tube,1424.8171263500617,1022.0070759398346,1424.8171263500617,-5.470663705864778e-15,70.8901299024093,10.16,121.4602598048186
tube,1338.9208297639386,963.551837048731,1338.9208297639386,-5.5496748234849374e-15,67.28220643805543,10.160000000000004,114.24441287611083
tube,1102.885059385828,802.9217762350596,1102.885059385828,-5.039962515652104e-15,57.3679373924723,10.16,94.4158747849446
tube,877.7782156897665,649.729207436914,877.7782156897665,-4.203190368735452e-15,47.912718766796786,10.16,75.50543753359358
tube,718.8445892388132,541.5696770349848,718.8445892388132,-3.9678347342917705e-15,41.23699020878715,10.16,62.1539804175743
tube,564.870504352145,436.7852768593044,564.870504352145,-3.3613158370548082e-15,34.76957850602495,10.159999999999997,49.21915701204993
tube,724.6611198388239,545.528016326134,724.6611198388239,-3.989294320426685e-15,41.48130338720073,10.159999999999998,62.64260677440148
tube,644.9484858044509,491.2809620256442,644.9484858044509,-3.6578853496040045e-15,38.13311383574888,10.16,55.946227671497766
tube,527.7271162584798,411.50798656235645,527.7271162584798,-3.375178373141665e-15,33.20943555720327,10.16,46.09887111440655
tube,604.4337138793898,463.7093347771577,604.4337138793898,-3.726366861258943e-15,36.43136181510368,10.16,52.54272363020738
tube,770.246988440014,576.5506907026625,770.246988440014,-4.050967239846535e-15,43.39605794014333,10.16,66.47211588028665
tube,748.4817539898604,561.7387368714639,748.4817539898604,-3.779166086310639e-15,42.481847395557864,10.159999999999997,64.64369479111578
tube,802.8048957948783,598.707411398005,802.8048957948783,-4.310376168088884e-15,44.76359580340961,10.159999999999998,69.20719160681924
tube,663.4322528572499,503.85976997920426,663.4322528572499,-3.822762476429031e-15,38.90949209080647,10.159999999999998,57.498984181612954
tube,832.3755481346859,618.8312073634818,832.3755481346859,-4.301097774079548e-15,46.00565925286313,10.16,71.69131850572627
tube,609.1460535472767,466.91623602867054,609.1460535472767,-3.7562622150476594e-15,36.629295387742964,10.159999999999998,52.93859077548594
tube,705.8964913395129,532.7580729732182,705.8964913395129,-3.851396103156137e-15,40.69312803909747,10.159999999999997,61.06625607819496
tube,654.3024860635328,497.64666510556503,654.3024860635328,-3.867634151278728e-15,38.5260122302271,10.16,56.73202446045423
tube,502.6326193984488,394.4303607844584,502.6326193984488,-3.1966924203594005e-15,32.15538517731662,10.159999999999998,43.990770354633234
tube,733.0443601510887,551.2330855155097,733.0443601510887,-3.95917109712972e-15,41.83342671069712,10.16,63.34685342139426
tube,607.8773024783595,466.05280943434076,607.8773024783595,-3.770541661859252e-15,36.57600372170029,10.159999999999997,52.8320074434006
tube,407.8377178527218,329.9193302075088,407.8377178527218,-2.9625260761457352e-15,28.173691400274343,10.16,36.027382800548686
tube,317.70424389492985,268.5805535466884,317.70424389492985,-2.9081374242823405e-15,24.387792723141125,10.159999999999998,28.455585446282257
tube,110.64446841305714,127.66960486107826,110.64446841305714,-2.5563430996456467e-15,15.690609582819544,10.159999999999998,11.06121916563908
tube,57.645799379625515,77.57205586659288,57.645799379625515,-1.862468381060196e-15,11.792059346942827,10.16,3.264118693885658
tube,135.66970004220255,144.70009338417987,135.66970004220255,-2.478179212348722e-15,16.74175059802218,10.16,13.16350119604436
tube,333.6176343629878,279.4101361753768,333.6176343629878,-2.9245761955115493e-15,25.056206812560756,10.159999999999998,29.79241362512151
tube,369.7575089464631,304.00450271076545,369.7575089464631,-2.862948508167928e-15,26.574198934349056,10.16,32.82839786869811
tube,532.4655802488502,414.7326662696624,532.4655802488502,-3.2431397489806175e-15,33.4084664362437,10.159999999999998,46.496932872487406
tube,753.5105382057354,565.1609889865599,753.5105382057354,-3.875331533356639e-15,42.69307266708557,10.16,65.06614533417117
tube,718.0431241310628,541.0242538188692,718.0431241310628,-3.975248073534043e-15,41.20332607094839,10.159999999999995,62.08665214189681
tube,643.2126321642139,490.0996568558886,643.2126321642139,-3.830108744200284e-15,38.060202344471534,10.159999999999998,55.800404688943075
tube,587.6645671078896,452.29738199820196,587.6645671078896,-3.666624891824996e-15,35.72700318127798,10.16,51.13400636255597
tube,410.55480847602297,331.76839923360586,410.55480847602297,-3.090358537943205e-15,28.287818032087337,10.16,36.25563606417468
tube,372.4117333167767,305.8107891957912,372.4117333167767,-2.9867899712785244e-15,26.68568497933485,10.159999999999998,33.051369958669724
tube,331.6262539457736,278.0549366774029,331.6262539457736,-2.8552592502092796e-15,24.972562366650113,10.159999999999997,29.625124733300233
tube,515.5483301447551,403.2199243294566,515.5483301447551,-3.321826057532189e-15,32.69788698138081,10.159999999999998,45.07577396276165
tube,740.1760813208853,556.0864550000392,740.1760813208853,-3.8526157050114754e-15,42.1329821650343,10.159999999999998,63.945964330068634
tube,700.6461499614561,529.1850439636795,700.6461499614561,-3.895874381100229e-15,40.47259664709775,10.16,60.625193294195526
tube,693.8957491797123,524.59117547353,693.8957491797123,-3.9063991907412136e-15,40.18905788766095,10.160000000000002,60.05811577532189
tube,730.4594631364565,549.4739785632357,730.4594631364565,-3.9809471927224835e-15,41.724852639838566,10.160000000000002,63.12970527967714
tube,925.4014267879537,682.1383600098054,925.4014267879537,-4.284792279304561e-15,49.91304832229459,10.159999999999997,79.5060966445892
tube,1044.3813689155222,763.1081016254212,1044.3813689155222,-4.624076508978873e-15,54.91059236145019,10.16,89.50118472290038
tube,914.3693551910318,674.6306745065631,914.3693551910318,-4.268150905436732e-15,49.449665480927756,10.160000000000002,78.57933096185552
tube,1111.7237744474737,808.9368108867673,1111.7237744474737,-5.109551665041628e-15,57.739192134912535,10.16,95.15838426982504
tube,1214.844909621064,879.1141157400695,1214.844909621064,-5.119723258781725e-15,62.07061476953763,10.16,103.82122953907525
tube,1323.7358387674415,953.2179540812682,1323.7358387674415,-5.63912390011405e-15,66.64438749242329,10.159999999999998,112.96877498484665
tube,1308.2773964039013,942.6979785158594,1308.2773964039013,-5.3939863068242974e-15,65.99508270115261,10.16,111.67016540230523
tube,1107.713642311982,806.2077848253233,1107.713642311982,-5.063209467465673e-15,57.57075355953933,10.16,94.82150711907865
tube,1229.1892208402824,888.8758886263664,1229.1892208402824,-5.1952144553922984e-15,62.673122433833974,10.16,105.02624486766794
tube,1415.7060052827374,1015.8066600927764,1415.7060052827374,-5.501622701145713e-15,70.50743322290333,10.159999999999998,120.69486644580665
tube,1363.4204653501897,980.2246402760904,1363.4204653501897,-5.49629979292669e-15,68.31127071221921,10.16,116.3025414244384
tube,1228.6094716666516,888.4813503541891,1228.6094716666516,-5.247295246457703e-15,62.648771085404356,10.16,104.9775421708087
