vehicle,drag_x,drag_y,drag_z,drag_cx,drag_cy,drag_cz,fork_l_1_LENGTH,fork_r_2_LENGTH,post_l_2_LENGTH,post_r_2_LENGTH,cylinder_3_LENGTH,post_r_4_LENGTH,tbar_post_1_LENGTH,tbar_post_2_LENGTH,cylinder_2_LENGTH,fork_l_3_LENGTH,post_l_3_LENGTH,fork_r_4_LENGTH,post_r_1_LENGTH,tbar_cross_3_LENGTH,fork_l_4_LENGTH,cylinder_1_LENGTH,tbar_post_3_LENGTH,post_r_3_LENGTH,tbar_cross_2_LENGTH,cylinder_0_LENGTH,fork_r_1_LENGTH,post_l_1_LENGTH,fork_l_2_LENGTH,fork_r_3_LENGTH,post_l_4_LENGTH,tbar_cross_1_LENGTH,t_cross_mp_bottom_prop_DIAMETER,fork_post_mp_6_prop_DIAMETER,fork_post_mp_8_prop_DIAMETER,tail_tbar_post_mp_prop_DIAMETER,fork_post_mp_2_prop_DIAMETER,t_post_mp_bottom_prop_DIAMETER,fork_post_mp_4_prop_DIAMETER,t_cross_mp_top_prop_DIAMETER,fork_post_mp_3_prop_DIAMETER,fork_post_mp_7_prop_DIAMETER,t_post_mp_top_prop_DIAMETER,fork_post_mp_1_prop_DIAMETER,fork_post_mp_5_prop_DIAMETER,tail_tbar_cross_mp_prop_DIAMETER,left_wing_CHORD_1,left_wing_CHORD_2,left_wing_SPAN,right_wing_CHORD_1,right_wing_CHORD_2,right_wing_SPAN
tbar_full,2096022.439014614,4052556.237567394,4596877.390804194,-894.4067474944502,-118.37876289320523,-28.21113438434395,1308.92610159533,1526.1817949075742,426.6024341968514,123.6962063281024,2022.5290338330533,454.35837611541035,2078.5057256070286,2044.361190162902,1710.4854488683366,1150.0999497225769,618.7645114812607,1218.0596529980783,298.94529635738604,1244.584640326006,1366.3346105359697,2282.7009955560375,2241.8366419201743,359.88861313031816,1023.9905379680392,1700.9525564014234,1228.1608725210667,198.6459048450583,1546.6145752255093,1477.7942564864052,648.4374448719461,1298.1247260939708,1747.1832619130828,1419.768910816163,1976.4057317830939,1704.4686336413429,1207.3132129100145,1229.0614925958748,1720.882214012743,1159.306450380221,1361.5981114209224,1589.9395422306225,1545.1050159245115,1334.9895752560817,2103.131109059191,1911.1363019528037,1325.9393793811544,1420.926334800326,8111.701065980824,1543.1218133386874,1351.197454196201,7498.63861388342
tbar_full,2079071.1148859472,4045122.9140970646,4601082.836807562,-892.7259267360927,-102.18520882321855,-25.654665443789764,1309.9903301304525,1534.0326394018161,426.2649440037331,120.87212721477658,2021.904633205897,469.2130558834673,2062.2328525828157,2039.2652069188935,1720.0165816314463,1136.625844521567,614.1440833822949,1230.0770251997196,296.3181268183151,1242.8733155997656,1367.9796000261208,2285.3436119464877,2236.0841120322266,350.2951065480889,1024.8701302874626,1683.5216957079165,1239.0591951418894,180.06608489468425,1527.8968057630227,1481.9685595187784,634.9741916288176,1296.5196448764932,1752.1447611332587,1439.622522263956,1977.9263690937646,1721.1670353137974,1205.522965139418,1232.060812766897,1712.514257232853,1166.8591307542717,1345.2942891885878,1572.6220755986321,1556.4837539272014,1324.5815049659975,2103.008664215178,1921.142959383077,1321.1892759413456,1416.8591473864835,8098.91452958414,1551.3186960794633,1352.0287011131495,7513.905468154384
tbar_full,2104277.0922654723,4052778.6910282667,4599003.036715942,-902.8820918313924,-132.00745854377593,-27.872522163613176,1308.4234921585585,1536.0314571010742,413.40324071752417,106.38927257567926,2010.6541008395268,487.82561050174525,2073.2510935948176,2054.1108533379897,1723.1096921069752,1138.9412021674552,606.9392949765094,1242.7173540186518,287.7066515596982,1262.3452735374833,1379.6822388952087,2292.231755065803,2249.7189962746947,359.4064835219534,1035.167845376279,1665.7136797820506,1222.627473762637,191.07787667094487,1545.079324730627,1478.8020044293141,642.4930173399526,1309.2782074135362,1760.6170091298357,1430.031610752376,1980.943339374125,1708.785802531201,1214.0438282581395,1213.744946332967,1705.4227721532475,1185.2152711913266,1349.7123429929547,1569.8267429485961,1550.3954718160976,1334.4020647210125,2091.210955510528,1922.1478407145887,1336.53435061045,1434.723578512541,8113.906341078734,1535.38079657427,1365.5499390271332,7501.206301278587
tbar_full,2095802.5399337509,4061759.359131693,4605782.883023975,-895.1252145928288,-142.75290590102148,-28.123587481725778,1328.0446395125878,1552.1288696812433,430.64878949248293,120.27574148787144,1991.3983224078668,482.7038381488998,2092.1419946513747,2058.557496620409,1732.0524821582903,1143.958350728765,626.1954660924968,1257.1128764288485,279.050121697166,1257.2105885088258,1376.2487756093544,2290.8749158812016,2260.769582554361,363.47023342834007,1033.1411575181323,1667.6088009109026,1227.4308525928598,196.53194066117467,1539.9634724497737,1469.0864877823478,660.4422851398705,1298.7879530172665,1760.3616327802908,1440.866875906287,1975.1392055340787,1695.5739404271962,1200.9663383375098,1231.703393282609,1700.5632577657827,1190.2518165074382,1366.509284876826,1566.0780065949946,1539.3488910472017,1325.6121131075677,2098.5030933809203,1927.894138021563,1349.7817595967263,1451.8790368522843,8125.963885776075,1533.4683294544075,1383.6556481359214,7503.204815418372
tbar_full,2083017.019726479,4052988.4550112197,4589181.7600176195,-899.4778801789171,-130.96364665237357,-29.790739862442774,1309.0597752690771,1571.0718230424018,432.5945174312483,103.60700756640557,1974.1295048832335,502.2223064843304,2085.920778858477,2060.661737839065,1729.2634496079447,1138.4264924634792,623.8621994787042,1276.0239459744557,274.01887654099835,1269.8267799738976,1356.367280776213,2302.60013816294,2264.033639125818,348.14771137216076,1025.2991604072774,1669.6218588546074,1219.5284020415133,183.53064202709368,1542.3773723253237,1461.0850383999414,660.0346521994226,1311.6149328477102,1769.472114223532,1424.0623127829292,1958.6329708659782,1712.9887926267218,1186.673492742661,1242.5686831123492,1710.272937926617,1178.7051215206254,1381.364298386762,1570.0697005253603,1543.66222145167,1337.8022483131208,2091.3487996891927,1926.3037986219936,1368.3514343239285,1441.950121924817,8138.374634176986,1536.5015957780568,1393.0756661091928,7505.675298329544
tbar_full,2100215.550050415,4047896.6752050677,4588602.212663348,-919.3871786545043,-135.6406757277651,-25.5041218548237,1301.0276371985892,1557.4368593252118,414.69012892272593,111.18624923746559,1973.0812582709277,508.33062223509296,2072.941019678774,2076.281951128341,1714.658046996578,1154.760938065874,618.0821467139248,1268.8816945417773,254.43110947920925,1268.9913943567938,1356.3880746663228,2297.9942327821927,2271.133560753154,338.7600259545592,1035.0754410083975,1651.8465137767373,1207.624692026061,186.13972402681773,1553.5550269132646,1456.0236518892007,660.6852966924583,1329.735314356824,1777.1979562649658,1443.3899109887104,1970.5927953955063,1696.0568237001355,1176.475118486116,1226.767478887044,1724.6499859952744,1189.8678568361072,1361.7451348830937,1587.5171723706496,1553.8415574441428,1325.5495115191732,2094.075352567312,1922.18055522084,1386.3010541451347,1422.636899408783,8153.16101231066,1521.505473833273,1391.9616194433759,7490.888998239485
tbar_full,2069029.5553384442,4049143.8771930984,4580128.606226866,-900.4383855589795,-111.00923647708822,-27.810449676585048,1313.1139351270497,1545.0382898003868,427.4542667641757,108.025133041042,1958.2714529924333,490.61864200439913,2057.5732799581515,2090.3466747335046,1708.1824945441876,1137.348633281042,598.1234777974756,1274.3609493215677,261.39783653667337,1288.0811903320757,1363.7926803822315,2309.496614701217,2284.140491577803,333.9397619994407,1042.0985937304665,1654.1551981374948,1201.8712352729428,176.1512759257797,1547.9735638879079,1470.2963793119632,667.355067738565,1329.717065679132,1783.2889185153117,1460.8414750482007,1983.0555675556705,1702.9049348974056,1194.9387407262855,1240.770638405645,1722.1225015431326,1195.7802779200485,1374.7854752397402,1582.1970902772246,1564.299849547418,1339.4277660866776,2082.1291299306363,1930.3500494184113,1381.6256495903378,1421.9389264058793,8154.017120969083,1540.6541708789616,1400.2262027606425,7503.44259583437
tbar_full,2104080.2720421148,4051286.7825533403,4580856.9897279395,-912.2948907521097,-110.47297366918563,-26.19943376070048,1330.466043206434,1531.923001008041,410.2705563959924,113.33183782771047,1956.919591142026,490.79220302215475,2070.2646902705146,2096.547321491205,1709.9746776903535,1121.2001672229046,593.2425493466976,1254.6825900454908,274.5902459792284,1294.0266656460758,1369.9560329337226,2329.234760439776,2280.5736517021355,318.2655764255393,1058.4846065366137,1651.6386272382242,1212.2241315485421,179.7204589970181,1564.4737001921235,1457.7021726499524,674.2843181015879,1313.0661481136776,1779.5576340874547,1463.7463547215,1986.2322219180196,1696.5069586438478,1206.2128945775373,1249.4540337697633,1707.31859878149,1214.3338202707473,1357.8884381607636,1565.1080518692568,1567.9763263455093,1356.6478226554702,2079.3954828002074,1911.842585664411,1380.779642785393,1422.7231839688263,8148.6873730919615,1551.0508864525946,1403.208103112528,7493.407100823477
tbar_full,2084309.9599704708,4039481.1739049363,4577270.984374881,-899.6599196581287,-112.86714891346655,-24.983021397233788,1334.238064465253,1524.8453323536091,421.19054918964184,95.61046570485125,1958.9460937646006,475.76822208115357,2061.71827133154,2095.9667262728394,1701.98413355362,1103.3426672326004,592.5705663848543,1241.0640483708207,260.5644452805175,1289.5521823457502,1355.8237377774678,2346.25674943655,2265.5447086789068,310.88609896398043,1066.3514169017396,1654.8384883760532,1198.2650394656464,199.12223664949508,1566.9184291960498,1453.860701739067,681.218629560742,1313.2601418727877,1767.6296182704211,1469.1064050857356,2005.0185214021594,1696.494115137559,1203.5727521007543,1243.7584327062575,1705.5798569455935,1200.8974464855305,1368.999326514824,1545.9480904330258,1583.8060468602962,1367.5243666712213,2062.433513549495,1914.878617547804,1376.1472257241373,1441.8716854828065,8138.086167556678,1568.9127470737437,1417.6218189289991,7489.618296184054
tbar_full,2077055.5557611603,4036374.1510484507,4579781.185700403,-899.7669306681678,-117.8330269980303,-22.955303718327396,1347.9575041637356,1514.7388053459522,422.7616793241027,98.8197046656172,1961.7469240604873,462.92590321495754,2069.9630372797706,2100.7973989250104,1695.3653034989484,1119.2354749942785,580.875971100084,1240.2668417937448,270.7482203479688,1271.625212125997,1352.820552940897,2329.383959354972,2271.7241454771706,325.5247265530694,1071.3554440812477,1642.9662568097128,1206.9367689045166,197.48931299756237,1573.166709715955,1448.194778418271,694.957441025739,1308.0766613977469,1762.4387392798067,1479.089124530134,1996.317199226055,1687.8082420174665,1186.8282355380352,1228.2399938915817,1693.7317315334517,1188.6585197186587,1374.5825331821475,1544.734022785394,1598.8743432691654,1379.1671692901834,2078.190681402239,1927.7100578712657,1381.183945643512,1453.5239102018365,8135.065543115297,1586.5729719232827,1409.9029695282054,7479.618677603467
tbar_full,2072090.8232155147,4043526.2833632557,4579436.592659705,-894.0027815449383,-132.28927694857654,-28.046750499495193,1367.4371523644456,1531.441236494146,419.65348206796375,112.15918456157164,1942.2103732058845,448.2348816948045,2087.474223791949,2103.820752224453,1693.8667635650943,1128.5866998221154,565.3326853118152,1234.1740407053003,289.6885354070127,1269.6708561116081,1357.0705695226404,2330.514285146065,2290.530275824562,340.4853498746965,1067.9100214190362,1662.3109720351774,1211.1522717343478,195.55252464237415,1557.7355642777668,1441.1412780944177,709.2918629932782,1295.6480778435039,1742.7651802286114,1480.2626194492568,1999.3443663167134,1672.6670732996897,1182.4557106234006,1234.17430252086,1712.0371494612943,1181.4746385235217,1358.5558533959595,1542.081533003685,1581.5419860209654,1372.490530538685,2073.6271000383686,1925.0892409506669,1362.567414651598,1461.0121375832819,8143.2855502786015,1579.4436607177404,1413.2729468806388,7460.811988805121
tbar_full,2089546.1275155584,4029083.4752270193,4574031.267103444,-893.3899789523989,-148.24652255122152,-24.944797317245236,1357.5960425803664,1538.3081833922151,412.63097651125497,102.82201318895619,1956.1302196210868,437.0146065669689,2090.5628659685563,2107.532440217265,1694.703733765469,1117.7764865332633,583.15528168868,1250.8861131988983,306.20090770242825,1249.6970826769125,1357.0285873653052,2312.4085126816854,2271.428880242023,336.37000075074985,1063.7704782597084,1644.4146801085678,1228.5758919916284,186.4492244232173,1566.9774361886512,1423.556882587669,694.9588365517179,1288.2277042965459,1726.4329609994152,1496.3985352209309,2013.0062058197327,1674.9192824003285,1194.2424994824146,1223.5518494649614,1692.296813722988,1193.2693336491998,1339.4415908566282,1531.168713231085,1592.5200851116329,1376.5400644882286,2080.238554807858,1945.0712998167571,1364.5125905776472,1458.8303795979448,8148.411693749372,1559.7261045065486,1424.6532809910414,7444.02381726994
tbar_full,2104946.01628411,4026487.4267209885,4581943.31894436,-913.1543198359653,-172.71881038356952,-29.251840105286757,1374.6464155329768,1531.3856629654515,415.22185739288636,86.39613808664659,1937.647047415866,445.15310474850475,2103.2226662500825,2125.385182171411,1697.1027497757327,1125.8540670167167,599.2602417145772,1248.9635144725917,304.07126578722597,1249.1473530941491,1363.3761045110439,2314.9656579510943,2275.784838083411,332.24597121847813,1078.1113104475826,1634.404497046657,1247.535322327121,173.8699917055205,1559.4385312378467,1413.8707195089332,681.8708585329849,1268.6571665735635,1717.8133429620464,1514.268485132847,2017.346221084262,1684.2756882959814,1192.2709816407737,1241.0292978433736,1689.5455263155318,1197.5690202501223,1346.670266388792,1525.5391276226094,1606.1701246147281,1380.7250734827703,2099.6406941892496,1955.3059313672807,1360.7680369687773,1478.3357952358504,8147.813084526348,1544.3992443709149,1439.9966193538164,7446.493747919605
tbar_full,2104515.766430271,4028908.01773815,4576116.825941687,-897.5982166541673,-159.91463107545445,-25.561299432244454,1361.0354106280085,1515.6448714766582,410.0846534876693,90.52741564851333,1925.4564047459367,425.6417749540673,2113.753902458264,2132.897634392266,1715.3843126463303,1129.495543467308,600.9795448733989,1252.2370675423656,313.6375607643209,1233.6383190721056,1365.4300038535691,2331.388931602627,2285.0499627144636,340.718552487449,1059.536982227003,1645.8845403498578,1227.755673169324,157.39544929882607,1542.9165800641792,1414.293070218929,671.9495876485362,1277.7946241101654,1707.911888147124,1530.8732401604952,2037.0852050368194,1667.246951525223,1192.129220885999,1222.1570312701012,1702.4025863423556,1202.3883992014946,1338.4529900598707,1533.1620600295394,1607.9341078611835,1360.7649239639074,2118.1297930143814,1952.8462858315418,1347.450435720718,1470.0449903868011,8134.076182022201,1542.8817552090948,1443.489416581083,7458.927466820736
tbar_full,2093482.0281658974,4029551.0736575294,4574812.470004448,-900.290214767314,-173.962241902425,-29.653317320159495,1351.4419897076682,1525.742262297386,417.23841137815486,73.86548410379716,1906.684893572068,427.29356699589744,2109.464366862378,2119.53938898596,1729.5068838784052,1133.3369328645879,610.1097840675349,1232.9473376141152,332.8902788997257,1234.0671779323225,1375.7248705258996,2343.0317800110292,2294.4723311965886,356.7629061378826,1049.863544115589,1631.6224932276987,1217.171855118765,167.8361380549848,1559.6825223417495,1398.3222627861953,676.9192324964644,1269.8614809806338,1712.7344007467507,1539.788578198048,2035.9625230670165,1662.862395982847,1197.91023295014,1227.3024541906966,1692.074787930255,1216.5639853191892,1349.0785748424805,1519.2585256030288,1596.3751472435638,1352.3297498133352,2131.805345910057,1941.0361708465146,1330.915306905223,1466.5612702419426,8145.521595425179,1523.5248105581793,1435.3389955458651,7446.50297572056
tbar_full,2087356.3045559833,4029318.175587587,4581628.818292248,-884.7121800634194,-148.07954991233254,-26.131407232859605,1369.717341272791,1527.5516003263042,407.67780052199157,67.43653349383695,1902.8171780126881,418.79564599772044,2106.7347455047347,2114.982604362122,1742.9996122799996,1143.2191122903826,592.8870495622461,1242.4206403193423,323.28742359087977,1251.5614331777444,1383.3529232595167,2333.6607408596656,2293.769313099117,357.5729178040125,1034.6511218301912,1646.5307293231715,1236.59116184488,166.32240335574255,1544.1846182638515,1384.3409198533864,665.3077009459103,1288.5172620348806,1721.7825594484916,1555.6177628384335,2027.6882750228676,1656.0440041472436,1200.6046643755835,1228.7548258751724,1701.9255752939725,1229.2706684683467,1338.5725461630336,1512.3751336293042,1610.819039542286,1357.3709711987806,2131.6715136395114,1955.0963415119568,1320.7112869640596,1460.512988498188,8147.0420429801015,1537.6434946210409,1441.8075154103271,7460.265556665437
tbar_full,2068969.6889747893,4030527.6831961763,4578646.077573197,-878.0389573919022,-150.96123625051032,-25.394337170059078,1370.066201714521,1522.9893737668608,421.5696468267044,82.05172955686643,1884.6231368458634,423.3182154616797,2093.80405717326,2106.035463273194,1736.949354639245,1154.426311824948,599.1562530077294,1242.264746033798,308.3427071649982,1264.1175784665584,1384.8532285862652,2350.046705359302,2279.846585020858,358.6935463200796,1027.8474380449513,1651.8176255413678,1231.3711380230934,152.91445054827471,1547.734324848674,1394.0897542346881,674.2404113295006,1291.1983589922975,1723.5643308946405,1538.3843510608503,2015.2135083467008,1640.1313572387194,1182.9890103838288,1228.440068551456,1713.2655595485292,1218.3025420506478,1357.0282340773376,1505.0114249648966,1611.9416964081706,1349.2545716074121,2131.5153626933316,1940.996603289424,1339.6159417425852,1452.9869653355765,8131.042266164215,1521.3775098806623,1445.0710075288519,7475.525705264915
tbar_full,2058191.7885662979,4029476.458096248,4572338.544913645,-878.9662151171945,-159.67074677652298,-26.174171967984385,1366.3359734138094,1513.4993048970384,406.90262189988977,79.77478355569593,1876.8653947280784,417.82575215024707,2084.9253672831414,2086.746161604927,1753.4718810670117,1136.4504219298099,580.0329203418081,1238.1146120211554,293.06928197202114,1278.8962828672838,1388.418347048057,2355.939962293589,2275.4195653345637,340.93492051862466,1032.6362228164453,1634.692346784908,1234.1952755068096,139.56690329837687,1534.7014563755004,1406.0085056407092,665.0980270618788,1283.74585141011,1707.1711978480184,1520.1971103720782,2031.3204447323606,1625.579918432679,1179.8551564585205,1208.7949202284374,1728.3444078163905,1203.8575204768974,1342.1035237353444,1511.3429361071737,1595.3345735040514,1343.7639249077333,2139.4122902268364,1930.6419996715035,1344.297256240897,1443.9728601276372,8133.224184779236,1509.5107221941764,1438.8253744215529,7463.2162692777965
tbar_full,2040764.7788867762,4022300.8813024135,4582172.360452124,-877.1240406993574,-152.72761553104286,-28.71097305578427,1381.7446965724228,1500.7833120903383,418.8538401852081,88.18906760261429,1866.1188682182806,421.4872003802043,2103.1773219464817,2104.816357346797,1748.7276999964508,1145.0674023170177,563.8448498445282,1236.3504260808693,273.0724772774754,1280.462527755999,1398.2102483562471,2352.667057609236,2282.1526679561475,360.5525174126274,1034.3901739024197,1643.9702195671498,1219.585692689765,128.7634280930635,1517.1952884650657,1393.52350781356,650.389134716177,1269.8081951141992,1722.5916784330486,1508.2189494833062,2017.5807234738893,1609.1170272538216,1192.1852589478985,1207.9090989229728,1747.9062608610188,1188.4236280285625,1355.3789359733414,1531.1668951224462,1604.5457464689896,1346.1912137693105,2121.554494066639,1945.3118756897188,1359.8133967616961,1428.5963648852157,8118.963625350218,1512.381483232692,1424.9741232072033,7462.834822038833
tbar_full,2048467.5371200494,4013765.6734459144,4579750.651090901,-883.5986364218081,-145.88871674332395,-28.817505488080318,1365.1773910334532,1497.5298907348451,402.8503864106446,101.43921428923373,1870.9531117606814,432.9387170034169,2098.703197200685,2088.612084949925,1735.6010600408233,1127.9053131714054,552.7254355578342,1246.7559930926893,283.95276016026077,1266.8755363274004,1412.7723234006303,2341.524039732526,2264.629853956419,371.94487934492713,1015.8474308172258,1647.6769971395508,1229.3443694846428,140.71717639302386,1509.9694456455607,1375.6906349229243,643.8589844682758,1271.4249446779556,1727.8193182378536,1494.3050011127411,2008.7655584738225,1624.5879970325434,1206.9298633465883,1216.8556113562686,1760.1582441994174,1176.3130444797634,1364.5748094195342,1523.0529657419286,1601.801634059794,1345.4698713667376,2138.776201906328,1957.4182293310246,1350.216937428957,1441.4833809512088,8105.840862661731,1529.7753938408146,1440.4220354099386,7465.854200848376
tbar_full,2038602.4722598232,4011375.809220576,4566014.770633029,-871.0839144295767,-147.74191831051905,-28.96281147637164,1381.7022348005112,1478.9862711065402,398.355742999504,107.45487084237216,1854.4730362529183,421.60988419774395,2112.5134436237186,2088.845049987871,1755.2629990938271,1144.849394635297,547.0599045715761,1248.9259163254014,278.8136090777374,1284.986497406626,1393.316210687522,2321.8597273298865,2249.3828473064464,366.4065425939201,1020.4744473118072,1642.506124564224,1210.075808896533,158.1952293104673,1520.7984334352868,1392.8536754041886,624.3212218402261,1288.5062753077743,1716.387569984839,1478.1521823221656,2015.5257130955517,1624.3979275714048,1202.054724399641,1234.3623078650057,1774.9234523790608,1167.9348834791092,1345.376265853574,1535.2795419321058,1603.8447434867721,1342.3153813426334,2148.7860051978787,1963.1503453417201,1368.6252285867322,1459.2326925988177,8120.616780952476,1545.005471525749,1428.4967875384027,7479.62399079586
tbar_full,2053667.1587318426,4012761.5559179788,4560858.983393335,-873.3438007681374,-146.76950898434058,-27.080550800251267,1380.1413007312972,1476.724418363336,416.8903031677042,112.91564031950526,1847.6510005905657,441.14651555028234,2109.895543696378,2077.3362319270213,1750.0534102994252,1143.0275581720302,553.821108303548,1256.4473430823596,293.8958338373528,1298.3145062936242,1377.5772085264832,2309.9492060264565,2248.3114134290577,354.2184640626634,1027.366012871906,1625.1217766971363,1196.5042965661664,154.64187998238336,1515.7116626453892,1403.2063883332764,618.3961486210976,1303.1471151530575,1706.0810558757526,1478.5998538352471,2033.9661875726204,1631.5491395095505,1194.7168027287237,1231.3707162041535,1790.5411799368708,1187.2726328824963,1327.1728925665898,1530.5497764435358,1615.8325093781518,1327.2984202838088,2151.495036142057,1975.8030033382236,1356.745462552831,1467.7237596972443,8123.131514768434,1543.822506522348,1447.3386988236896,7483.251343571643
tbar_full,2022956.322500642,4015894.012541598,4580057.147175688,-871.3693256024553,-144.69733822669625,-26.14802456789478,1389.4544666214133,1480.8642486703138,416.7531071434931,104.57538069462845,1842.8726962114554,430.6733915751461,2101.7952463290876,2086.4784383013466,1766.9007526091464,1130.6648835210067,541.565831275466,1274.5282901151415,288.27986113924095,1298.7371545755927,1362.5843283972065,2316.9935264063897,2258.0505391499983,361.2421917581565,1043.1476997139005,1619.2818470799516,1187.1585532016552,166.45447572736396,1513.6598244426095,1405.7150612665123,626.7562612238868,1307.3761239442285,1716.8406783777043,1462.8551819696784,2042.0913950069917,1618.7044667287935,1174.8741225563626,1246.000703010493,1800.1178180184688,1196.7292944167573,1328.993164559951,1546.3949680622447,1596.5225538580341,1309.395877719281,2156.6500123052456,1957.168831655671,1354.2710581628164,1478.484050298639,8105.81874280845,1563.7245940606088,1462.150382923119,7474.9355571194255
tbar_full,2030729.9087733317,4007125.5593669647,4562651.9180102805,-864.1883348269245,-131.1452418827404,-29.139261286851323,1393.9453406358537,1470.3659369517093,428.4570135732059,89.26557677692674,1824.7018049510111,433.8917584745057,2103.1033186746604,2078.7626315848875,1770.38176787967,1139.822063345104,540.9704998274432,1268.4038424287571,291.168756113545,1295.5130851712531,1354.8716657837133,2298.813626224069,2264.382493362245,341.8314389315996,1025.0553722196005,1636.5565259638242,1188.2624683398542,149.55381631394232,1518.3518962063174,1389.8614479950174,615.8273567438908,1299.8587577103128,1707.0370947328263,1462.3187768171135,2022.670149468917,1614.018952803801,1174.1210687409916,1236.0532415000382,1789.2494282779785,1203.1281738686368,1317.4508427518933,1530.5255037171084,1604.6245386762182,1301.3724544650279,2163.2296525848683,1947.8093401666297,1341.4374190324463,1475.784096311129,8116.648280858716,1567.0766510290298,1443.9197917316392,7493.8028117840795
tbar_full,2019366.5334226117,4010948.453973666,4571517.9542960925,-866.3514187454608,-127.06407592397477,-26.12569549576277,1412.68670992339,1478.7696812963356,436.38607477808523,107.93451640858113,1829.101435868029,435.7796283851802,2085.7265054875797,2059.2134365073325,1763.9980614756755,1144.3108712081867,559.1854415611203,1269.7450582304966,289.63315015736055,1287.025806828358,1352.9535513677595,2306.1973175767903,2284.280599688326,353.9130661635881,1016.703321928424,1638.380091638003,1173.9948686560847,158.19850671417495,1532.6136802977421,1397.8265540446919,608.8552541228071,1301.9204452824333,1726.0255068009328,1444.8955670204925,2036.6788117864246,1613.4950494651446,1180.7244557663053,1239.560340745233,1772.9302667399995,1194.1315255837887,1335.3271687006104,1510.9752310055019,1615.7160671731906,1288.1854575170753,2152.227233781185,1960.6438602140452,1361.0529575423648,1472.4755807846764,8129.998602598024,1565.291262981749,1454.5278896390255,7500.205478638249
tbar_full,2040125.8302549117,4014110.3085701745,4568696.697328088,-870.6200457233274,-133.64545800938848,-27.36364299647487,1408.518386623315,1467.0473211457447,446.96978517039145,112.49930872705454,1846.1544976929442,455.4267036323916,2088.208324673517,2055.592239394784,1779.7172112331934,1137.5469291724712,547.5466731118146,1288.3768709668823,276.26290404127445,1305.38804780033,1356.133995597226,2294.9132674586754,2275.640847966847,364.40185942349314,1028.6684114291843,1654.001684904723,1161.3075792180603,144.4150169938017,1540.553535004852,1400.3608069844638,598.5602199293792,1294.5216751350217,1744.3629125724608,1460.3105321465207,2055.7202840154214,1601.5449561473044,1185.3651033947117,1247.7139878072708,1773.344798905736,1187.1846777847727,1354.1411634103129,1522.783121461506,1632.2239329235738,1304.3109513158352,2140.989207713617,1964.4231477437427,1374.9489762901608,1472.895810251539,8127.950304718788,1553.009734078555,1473.0831010212662,7503.3212163029875
tbar_full,2029506.9019419234,4018625.0313187176,4565344.763323762,-869.69840302227,-135.48194594579041,-29.26005821159325,1401.892293246945,1460.8864520529974,459.4828517339917,121.35275485247334,1831.6570864163045,473.05249235009825,2083.7899875601224,2057.466977784083,1781.3631656735884,1155.4859798091911,550.3194614136738,1293.5187364904707,267.44952600109013,1322.134974940864,1353.92877168178,2279.1771105574335,2290.5277142274526,353.13100099175216,1036.8199149245809,1654.5372892970768,1164.9712631777218,153.44773423859147,1541.4137831420096,1410.3591573666379,604.58848930771,1311.134325664039,1738.0557077006138,1443.7711609471087,2063.410175420729,1606.3460540456865,1202.7172793742209,1229.9392376419846,1756.4463002933016,1203.1285015068213,1348.3444297782064,1538.0453539478276,1631.7981035073628,1323.3563695296173,2158.2250757574916,1963.6949823104608,1360.235499069879,1470.2055075643202,8147.7663179633355,1537.921812750194,1464.0077015384259,7510.45612232282
tbar_full,2014410.4739582217,4012515.5492474623,4564716.701597953,-870.2555344154667,-131.949291949322,-26.58795857649812,1399.8762240620856,1478.7262560604972,465.1360722382538,109.42648141551844,1841.4991714679074,471.7569026633353,2071.359538993577,2060.999871367946,1763.5000389235274,1169.286203850886,530.6777547610428,1291.778511075779,260.9250290507552,1341.1720676734492,1346.22510310469,2278.102088891912,2295.364360645494,335.3881965282538,1022.7172513932683,1634.8252141538476,1163.574322826086,138.09208166289298,1528.3109843645132,1421.036644308632,595.484160870776,1291.588016254481,1724.9764160197337,1462.957398395549,2076.987517174711,1614.4219457854406,1200.3523793394436,1216.2042391039545,1736.9441801144226,1191.5915982706742,1361.4540315219397,1522.56847649397,1619.3950083578934,1320.836226804858,2172.0792773288113,1961.2825192587459,1367.7115223633878,1481.7834923004048,8138.642083434993,1553.8861141121622,1452.6468551878208,7523.111833150186
tbar_full,2021874.891797558,4006069.4490869786,4556974.923542966,-868.7355968274505,-131.7792535265935,-24.841703350452608,1414.965068429286,1461.7665954443698,481.83041962231465,91.45157210502674,1839.0718980368417,483.50751988362515,2066.31515437724,2068.1452198228567,1771.12823449932,1157.063278940327,548.8505164962721,1301.5446697375348,252.81742146662148,1344.5773591311502,1326.7448984225794,2296.219986513813,2290.8402377767766,349.4795980297886,1031.964256571282,1621.0966363711225,1165.2315368481443,125.22918203150596,1510.943681027973,1410.3655211182497,602.9989722125682,1284.0360261563364,1720.6946702996613,1468.4180453868275,2063.2883696296167,1605.8801375148994,1203.5267240085475,1232.277872776138,1755.1124564738539,1201.5764772132259,1363.453517181165,1514.9371374382445,1618.6378488508574,1316.3439201086267,2167.150133841022,1959.9866257226442,1351.2541752938023,1462.8020654338159,8140.850715407749,1542.8032694746717,1437.709861056758,7504.882601892684
